well_row,well_col,OD,well,experiment,plate,OD_blank_normalised,well_id,timepoint,sample_id,replicate,strain_group
H,6,0.318,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,270,BPH2803,1,VAN-083
H,6,0.407,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,280,BPH2803,1,VAN-083
H,6,0.505,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,290,BPH2803,1,VAN-083
H,6,0.638,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,300,BPH2803,1,VAN-083
H,6,0.801,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,310,BPH2803,1,VAN-083
H,6,0.955,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,320,BPH2803,1,VAN-083
H,6,1.168,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,330,BPH2803,1,VAN-083
H,6,1.427,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,340,BPH2803,1,VAN-083
H,6,1.72,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,350,BPH2803,1,VAN-083
H,6,1.987,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,360,BPH2803,1,VAN-083
H,6,2.236,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,370,BPH2803,1,VAN-083
H,6,2.544,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,380,BPH2803,1,VAN-083
H,6,2.814,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,390,BPH2803,1,VAN-083
H,6,3.057,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,400,BPH2803,1,VAN-083
H,6,3.315,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,410,BPH2803,1,VAN-083
H,6,3.559,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,420,BPH2803,1,VAN-083
H,6,3.711,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,430,BPH2803,1,VAN-083
H,6,3.956,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,440,BPH2803,1,VAN-083
H,6,3.962,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,450,BPH2803,1,VAN-083
H,6,4.089,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,460,BPH2803,1,VAN-083
H,6,4.197,H06,exp200731,GP1,TRUE,exp200731_GP1_H06,470,BPH2803,1,VAN-083
