well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,strain_group
F03,F,3,0.975,FALSE,exp210324,GPV1,exp210324_GPV1_F03,350,NE186,NEBRASKA
F03,F,3,0.978,FALSE,exp210324,GPV1,exp210324_GPV1_F03,360,NE186,NEBRASKA
F03,F,3,0.986,FALSE,exp210324,GPV1,exp210324_GPV1_F03,370,NE186,NEBRASKA
F03,F,3,0.996,FALSE,exp210324,GPV1,exp210324_GPV1_F03,380,NE186,NEBRASKA
F03,F,3,0.997,FALSE,exp210324,GPV1,exp210324_GPV1_F03,390,NE186,NEBRASKA
F03,F,3,1.009,FALSE,exp210324,GPV1,exp210324_GPV1_F03,400,NE186,NEBRASKA
F03,F,3,1.035,FALSE,exp210324,GPV1,exp210324_GPV1_F03,410,NE186,NEBRASKA
F03,F,3,1.048,FALSE,exp210324,GPV1,exp210324_GPV1_F03,420,NE186,NEBRASKA
F03,F,3,1.05,FALSE,exp210324,GPV1,exp210324_GPV1_F03,430,NE186,NEBRASKA
F03,F,3,1.068,FALSE,exp210324,GPV1,exp210324_GPV1_F03,440,NE186,NEBRASKA
F03,F,3,1.082,FALSE,exp210324,GPV1,exp210324_GPV1_F03,450,NE186,NEBRASKA
F03,F,3,1.098,FALSE,exp210324,GPV1,exp210324_GPV1_F03,460,NE186,NEBRASKA
F03,F,3,1.11,FALSE,exp210324,GPV1,exp210324_GPV1_F03,470,NE186,NEBRASKA
F03,F,3,1.12,FALSE,exp210324,GPV1,exp210324_GPV1_F03,480,NE186,NEBRASKA
F03,F,3,1.115,FALSE,exp210324,GPV1,exp210324_GPV1_F03,490,NE186,NEBRASKA
F03,F,3,1.122,FALSE,exp210324,GPV1,exp210324_GPV1_F03,500,NE186,NEBRASKA
F03,F,3,1.125,FALSE,exp210324,GPV1,exp210324_GPV1_F03,510,NE186,NEBRASKA
F03,F,3,1.13,FALSE,exp210324,GPV1,exp210324_GPV1_F03,520,NE186,NEBRASKA
F03,F,3,1.139,FALSE,exp210324,GPV1,exp210324_GPV1_F03,530,NE186,NEBRASKA
F03,F,3,1.137,FALSE,exp210324,GPV1,exp210324_GPV1_F03,540,NE186,NEBRASKA
F03,F,3,1.145,FALSE,exp210324,GPV1,exp210324_GPV1_F03,550,NE186,NEBRASKA
F03,F,3,1.154,FALSE,exp210324,GPV1,exp210324_GPV1_F03,560,NE186,NEBRASKA
F03,F,3,1.153,FALSE,exp210324,GPV1,exp210324_GPV1_F03,570,NE186,NEBRASKA
F03,F,3,1.158,FALSE,exp210324,GPV1,exp210324_GPV1_F03,580,NE186,NEBRASKA
F03,F,3,1.162,FALSE,exp210324,GPV1,exp210324_GPV1_F03,590,NE186,NEBRASKA
F03,F,3,1.169,FALSE,exp210324,GPV1,exp210324_GPV1_F03,600,NE186,NEBRASKA
F03,F,3,1.166,FALSE,exp210324,GPV1,exp210324_GPV1_F03,610,NE186,NEBRASKA
F03,F,3,1.17,FALSE,exp210324,GPV1,exp210324_GPV1_F03,620,NE186,NEBRASKA
F03,F,3,1.166,FALSE,exp210324,GPV1,exp210324_GPV1_F03,630,NE186,NEBRASKA
F03,F,3,1.183,FALSE,exp210324,GPV1,exp210324_GPV1_F03,640,NE186,NEBRASKA
F03,F,3,1.178,FALSE,exp210324,GPV1,exp210324_GPV1_F03,650,NE186,NEBRASKA
F03,F,3,1.186,FALSE,exp210324,GPV1,exp210324_GPV1_F03,660,NE186,NEBRASKA
F03,F,3,1.177,FALSE,exp210324,GPV1,exp210324_GPV1_F03,670,NE186,NEBRASKA
F03,F,3,1.178,FALSE,exp210324,GPV1,exp210324_GPV1_F03,680,NE186,NEBRASKA
F03,F,3,1.188,FALSE,exp210324,GPV1,exp210324_GPV1_F03,690,NE186,NEBRASKA
F03,F,3,1.203,FALSE,exp210324,GPV1,exp210324_GPV1_F03,700,NE186,NEBRASKA
F03,F,3,1.196,FALSE,exp210324,GPV1,exp210324_GPV1_F03,710,NE186,NEBRASKA
F03,F,3,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_F03,720,NE186,NEBRASKA
F03,F,3,1.196,FALSE,exp210324,GPV1,exp210324_GPV1_F03,730,NE186,NEBRASKA
F03,F,3,1.199,FALSE,exp210324,GPV1,exp210324_GPV1_F03,740,NE186,NEBRASKA
F03,F,3,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_F03,750,NE186,NEBRASKA
F03,F,3,1.197,FALSE,exp210324,GPV1,exp210324_GPV1_F03,760,NE186,NEBRASKA
F03,F,3,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_F03,770,NE186,NEBRASKA
F03,F,3,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_F03,780,NE186,NEBRASKA
F03,F,3,1.199,FALSE,exp210324,GPV1,exp210324_GPV1_F03,790,NE186,NEBRASKA
F03,F,3,1.202,FALSE,exp210324,GPV1,exp210324_GPV1_F03,800,NE186,NEBRASKA
F03,F,3,1.218,FALSE,exp210324,GPV1,exp210324_GPV1_F03,810,NE186,NEBRASKA
F03,F,3,1.213,FALSE,exp210324,GPV1,exp210324_GPV1_F03,820,NE186,NEBRASKA
F03,F,3,1.209,FALSE,exp210324,GPV1,exp210324_GPV1_F03,830,NE186,NEBRASKA
F03,F,3,1.229,FALSE,exp210324,GPV1,exp210324_GPV1_F03,840,NE186,NEBRASKA
F03,F,3,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_F03,850,NE186,NEBRASKA
F03,F,3,1.206,FALSE,exp210324,GPV1,exp210324_GPV1_F03,860,NE186,NEBRASKA
F03,F,3,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_F03,870,NE186,NEBRASKA
F03,F,3,1.212,FALSE,exp210324,GPV1,exp210324_GPV1_F03,880,NE186,NEBRASKA
F03,F,3,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_F03,890,NE186,NEBRASKA
F03,F,3,1.208,FALSE,exp210324,GPV1,exp210324_GPV1_F03,900,NE186,NEBRASKA
F03,F,3,1.209,FALSE,exp210324,GPV1,exp210324_GPV1_F03,910,NE186,NEBRASKA
F03,F,3,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_F03,920,NE186,NEBRASKA
F03,F,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_F03,930,NE186,NEBRASKA
F03,F,3,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_F03,940,NE186,NEBRASKA
F03,F,3,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_F03,950,NE186,NEBRASKA
F03,F,3,1.213,FALSE,exp210324,GPV1,exp210324_GPV1_F03,960,NE186,NEBRASKA
F03,F,3,1.211,FALSE,exp210324,GPV1,exp210324_GPV1_F03,970,NE186,NEBRASKA
F03,F,3,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_F03,980,NE186,NEBRASKA
F03,F,3,1.228,FALSE,exp210324,GPV1,exp210324_GPV1_F03,990,NE186,NEBRASKA
F03,F,3,1.236,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1000,NE186,NEBRASKA
F03,F,3,1.231,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1010,NE186,NEBRASKA
F03,F,3,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1020,NE186,NEBRASKA
F03,F,3,1.229,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1030,NE186,NEBRASKA
F03,F,3,1.218,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1040,NE186,NEBRASKA
F03,F,3,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1050,NE186,NEBRASKA
F03,F,3,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1060,NE186,NEBRASKA
F03,F,3,1.232,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1070,NE186,NEBRASKA
F03,F,3,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1080,NE186,NEBRASKA
F03,F,3,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1090,NE186,NEBRASKA
F03,F,3,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1100,NE186,NEBRASKA
F03,F,3,1.231,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1110,NE186,NEBRASKA
F03,F,3,1.232,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1120,NE186,NEBRASKA
F03,F,3,1.25,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1130,NE186,NEBRASKA
F03,F,3,1.237,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1140,NE186,NEBRASKA
F03,F,3,1.239,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1150,NE186,NEBRASKA
F03,F,3,1.238,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1160,NE186,NEBRASKA
F03,F,3,1.236,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1170,NE186,NEBRASKA
F03,F,3,1.239,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1180,NE186,NEBRASKA
F03,F,3,1.246,FALSE,exp210324,GPV1,exp210324_GPV1_F03,1190,NE186,NEBRASKA
F04,F,4,0.478,FALSE,exp210324,GPV1,exp210324_GPV1_F04,0,NE46,NEBRASKA
F04,F,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_F04,10,NE46,NEBRASKA
F04,F,4,0.472,FALSE,exp210324,GPV1,exp210324_GPV1_F04,20,NE46,NEBRASKA
F04,F,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_F04,30,NE46,NEBRASKA
F04,F,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_F04,40,NE46,NEBRASKA
F04,F,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_F04,50,NE46,NEBRASKA
F04,F,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_F04,60,NE46,NEBRASKA
F04,F,4,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_F04,70,NE46,NEBRASKA
F04,F,4,0.478,FALSE,exp210324,GPV1,exp210324_GPV1_F04,80,NE46,NEBRASKA
F04,F,4,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_F04,90,NE46,NEBRASKA
F04,F,4,0.487,FALSE,exp210324,GPV1,exp210324_GPV1_F04,100,NE46,NEBRASKA
F04,F,4,0.479,FALSE,exp210324,GPV1,exp210324_GPV1_F04,110,NE46,NEBRASKA
F04,F,4,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_F04,120,NE46,NEBRASKA
F04,F,4,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_F04,130,NE46,NEBRASKA
F04,F,4,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_F04,140,NE46,NEBRASKA
F04,F,4,0.496,FALSE,exp210324,GPV1,exp210324_GPV1_F04,150,NE46,NEBRASKA
F04,F,4,0.502,FALSE,exp210324,GPV1,exp210324_GPV1_F04,160,NE46,NEBRASKA
F04,F,4,0.521,FALSE,exp210324,GPV1,exp210324_GPV1_F04,170,NE46,NEBRASKA
F04,F,4,0.53,FALSE,exp210324,GPV1,exp210324_GPV1_F04,180,NE46,NEBRASKA
F04,F,4,0.545,FALSE,exp210324,GPV1,exp210324_GPV1_F04,190,NE46,NEBRASKA
F04,F,4,0.567,FALSE,exp210324,GPV1,exp210324_GPV1_F04,200,NE46,NEBRASKA
F04,F,4,0.584,FALSE,exp210324,GPV1,exp210324_GPV1_F04,210,NE46,NEBRASKA
F04,F,4,0.616,FALSE,exp210324,GPV1,exp210324_GPV1_F04,220,NE46,NEBRASKA
F04,F,4,0.646,FALSE,exp210324,GPV1,exp210324_GPV1_F04,230,NE46,NEBRASKA
F04,F,4,0.673,FALSE,exp210324,GPV1,exp210324_GPV1_F04,240,NE46,NEBRASKA
F04,F,4,0.71,FALSE,exp210324,GPV1,exp210324_GPV1_F04,250,NE46,NEBRASKA
F04,F,4,0.752,FALSE,exp210324,GPV1,exp210324_GPV1_F04,260,NE46,NEBRASKA
F04,F,4,0.799,FALSE,exp210324,GPV1,exp210324_GPV1_F04,270,NE46,NEBRASKA
F04,F,4,0.851,FALSE,exp210324,GPV1,exp210324_GPV1_F04,280,NE46,NEBRASKA
F04,F,4,0.883,FALSE,exp210324,GPV1,exp210324_GPV1_F04,290,NE46,NEBRASKA
F04,F,4,0.912,FALSE,exp210324,GPV1,exp210324_GPV1_F04,300,NE46,NEBRASKA
F04,F,4,0.942,FALSE,exp210324,GPV1,exp210324_GPV1_F04,310,NE46,NEBRASKA
F04,F,4,0.954,FALSE,exp210324,GPV1,exp210324_GPV1_F04,320,NE46,NEBRASKA
F04,F,4,0.96,FALSE,exp210324,GPV1,exp210324_GPV1_F04,330,NE46,NEBRASKA
F04,F,4,0.968,FALSE,exp210324,GPV1,exp210324_GPV1_F04,340,NE46,NEBRASKA
F04,F,4,0.976,FALSE,exp210324,GPV1,exp210324_GPV1_F04,350,NE46,NEBRASKA
F04,F,4,0.974,FALSE,exp210324,GPV1,exp210324_GPV1_F04,360,NE46,NEBRASKA
F04,F,4,0.997,FALSE,exp210324,GPV1,exp210324_GPV1_F04,370,NE46,NEBRASKA
F04,F,4,1.009,FALSE,exp210324,GPV1,exp210324_GPV1_F04,380,NE46,NEBRASKA
F04,F,4,1.014,FALSE,exp210324,GPV1,exp210324_GPV1_F04,390,NE46,NEBRASKA
F04,F,4,1.032,FALSE,exp210324,GPV1,exp210324_GPV1_F04,400,NE46,NEBRASKA
F04,F,4,1.051,FALSE,exp210324,GPV1,exp210324_GPV1_F04,410,NE46,NEBRASKA
F04,F,4,1.062,FALSE,exp210324,GPV1,exp210324_GPV1_F04,420,NE46,NEBRASKA
F04,F,4,1.072,FALSE,exp210324,GPV1,exp210324_GPV1_F04,430,NE46,NEBRASKA
F04,F,4,1.087,FALSE,exp210324,GPV1,exp210324_GPV1_F04,440,NE46,NEBRASKA
F04,F,4,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_F04,450,NE46,NEBRASKA
F04,F,4,1.107,FALSE,exp210324,GPV1,exp210324_GPV1_F04,460,NE46,NEBRASKA
F04,F,4,1.119,FALSE,exp210324,GPV1,exp210324_GPV1_F04,470,NE46,NEBRASKA
F04,F,4,1.121,FALSE,exp210324,GPV1,exp210324_GPV1_F04,480,NE46,NEBRASKA
F04,F,4,1.119,FALSE,exp210324,GPV1,exp210324_GPV1_F04,490,NE46,NEBRASKA
F04,F,4,1.123,FALSE,exp210324,GPV1,exp210324_GPV1_F04,500,NE46,NEBRASKA
F04,F,4,1.132,FALSE,exp210324,GPV1,exp210324_GPV1_F04,510,NE46,NEBRASKA
F04,F,4,1.138,FALSE,exp210324,GPV1,exp210324_GPV1_F04,520,NE46,NEBRASKA
F04,F,4,1.142,FALSE,exp210324,GPV1,exp210324_GPV1_F04,530,NE46,NEBRASKA
F04,F,4,1.139,FALSE,exp210324,GPV1,exp210324_GPV1_F04,540,NE46,NEBRASKA
F04,F,4,1.15,FALSE,exp210324,GPV1,exp210324_GPV1_F04,550,NE46,NEBRASKA
F04,F,4,1.152,FALSE,exp210324,GPV1,exp210324_GPV1_F04,560,NE46,NEBRASKA
F04,F,4,1.149,FALSE,exp210324,GPV1,exp210324_GPV1_F04,570,NE46,NEBRASKA
F04,F,4,1.167,FALSE,exp210324,GPV1,exp210324_GPV1_F04,580,NE46,NEBRASKA
F04,F,4,1.172,FALSE,exp210324,GPV1,exp210324_GPV1_F04,590,NE46,NEBRASKA
F04,F,4,1.176,FALSE,exp210324,GPV1,exp210324_GPV1_F04,600,NE46,NEBRASKA
F04,F,4,1.176,FALSE,exp210324,GPV1,exp210324_GPV1_F04,610,NE46,NEBRASKA
F04,F,4,1.17,FALSE,exp210324,GPV1,exp210324_GPV1_F04,620,NE46,NEBRASKA
F04,F,4,1.174,FALSE,exp210324,GPV1,exp210324_GPV1_F04,630,NE46,NEBRASKA
F04,F,4,1.178,FALSE,exp210324,GPV1,exp210324_GPV1_F04,640,NE46,NEBRASKA
F04,F,4,1.186,FALSE,exp210324,GPV1,exp210324_GPV1_F04,650,NE46,NEBRASKA
F04,F,4,1.191,FALSE,exp210324,GPV1,exp210324_GPV1_F04,660,NE46,NEBRASKA
F04,F,4,1.182,FALSE,exp210324,GPV1,exp210324_GPV1_F04,670,NE46,NEBRASKA
F04,F,4,1.185,FALSE,exp210324,GPV1,exp210324_GPV1_F04,680,NE46,NEBRASKA
F04,F,4,1.185,FALSE,exp210324,GPV1,exp210324_GPV1_F04,690,NE46,NEBRASKA
F04,F,4,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_F04,700,NE46,NEBRASKA
F04,F,4,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_F04,710,NE46,NEBRASKA
F04,F,4,1.189,FALSE,exp210324,GPV1,exp210324_GPV1_F04,720,NE46,NEBRASKA
F04,F,4,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_F04,730,NE46,NEBRASKA
F04,F,4,1.197,FALSE,exp210324,GPV1,exp210324_GPV1_F04,740,NE46,NEBRASKA
F04,F,4,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_F04,750,NE46,NEBRASKA
F04,F,4,1.194,FALSE,exp210324,GPV1,exp210324_GPV1_F04,760,NE46,NEBRASKA
F04,F,4,1.207,FALSE,exp210324,GPV1,exp210324_GPV1_F04,770,NE46,NEBRASKA
F04,F,4,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_F04,780,NE46,NEBRASKA
F04,F,4,1.201,FALSE,exp210324,GPV1,exp210324_GPV1_F04,790,NE46,NEBRASKA
F04,F,4,1.206,FALSE,exp210324,GPV1,exp210324_GPV1_F04,800,NE46,NEBRASKA
F04,F,4,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_F04,810,NE46,NEBRASKA
F04,F,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_F04,820,NE46,NEBRASKA
F04,F,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_F04,830,NE46,NEBRASKA
F04,F,4,1.227,FALSE,exp210324,GPV1,exp210324_GPV1_F04,840,NE46,NEBRASKA
F04,F,4,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_F04,850,NE46,NEBRASKA
F04,F,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_F04,860,NE46,NEBRASKA
F04,F,4,1.225,FALSE,exp210324,GPV1,exp210324_GPV1_F04,870,NE46,NEBRASKA
F04,F,4,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_F04,880,NE46,NEBRASKA
F04,F,4,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_F04,890,NE46,NEBRASKA
F04,F,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_F04,900,NE46,NEBRASKA
F04,F,4,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_F04,910,NE46,NEBRASKA
F04,F,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_F04,920,NE46,NEBRASKA
F04,F,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_F04,930,NE46,NEBRASKA
F04,F,4,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_F04,940,NE46,NEBRASKA
F04,F,4,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_F04,950,NE46,NEBRASKA
F04,F,4,1.218,FALSE,exp210324,GPV1,exp210324_GPV1_F04,960,NE46,NEBRASKA
F04,F,4,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_F04,970,NE46,NEBRASKA
F04,F,4,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_F04,980,NE46,NEBRASKA
F04,F,4,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_F04,990,NE46,NEBRASKA
F04,F,4,1.232,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1000,NE46,NEBRASKA
F04,F,4,1.246,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1010,NE46,NEBRASKA
F04,F,4,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1020,NE46,NEBRASKA
F04,F,4,1.24,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1030,NE46,NEBRASKA
F04,F,4,1.235,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1040,NE46,NEBRASKA
F04,F,4,1.251,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1050,NE46,NEBRASKA
F04,F,4,1.239,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1060,NE46,NEBRASKA
F04,F,4,1.255,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1070,NE46,NEBRASKA
F04,F,4,1.24,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1080,NE46,NEBRASKA
F04,F,4,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1090,NE46,NEBRASKA
F04,F,4,1.253,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1100,NE46,NEBRASKA
F04,F,4,1.25,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1110,NE46,NEBRASKA
F04,F,4,1.248,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1120,NE46,NEBRASKA
F04,F,4,1.243,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1130,NE46,NEBRASKA
F04,F,4,1.241,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1140,NE46,NEBRASKA
F04,F,4,1.243,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1150,NE46,NEBRASKA
F04,F,4,1.243,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1160,NE46,NEBRASKA
F04,F,4,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1170,NE46,NEBRASKA
F04,F,4,1.256,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1180,NE46,NEBRASKA
F04,F,4,1.259,FALSE,exp210324,GPV1,exp210324_GPV1_F04,1190,NE46,NEBRASKA
F05,F,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_F05,0,NE66,NEBRASKA
F05,F,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_F05,10,NE66,NEBRASKA
F05,F,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_F05,20,NE66,NEBRASKA
F05,F,5,0.492,FALSE,exp210324,GPV1,exp210324_GPV1_F05,30,NE66,NEBRASKA
F05,F,5,0.494,FALSE,exp210324,GPV1,exp210324_GPV1_F05,40,NE66,NEBRASKA
F05,F,5,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_F05,50,NE66,NEBRASKA
F05,F,5,0.487,FALSE,exp210324,GPV1,exp210324_GPV1_F05,60,NE66,NEBRASKA
F05,F,5,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_F05,70,NE66,NEBRASKA
F05,F,5,0.491,FALSE,exp210324,GPV1,exp210324_GPV1_F05,80,NE66,NEBRASKA
F05,F,5,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_F05,90,NE66,NEBRASKA
F05,F,5,0.49,FALSE,exp210324,GPV1,exp210324_GPV1_F05,100,NE66,NEBRASKA
F05,F,5,0.483,FALSE,exp210324,GPV1,exp210324_GPV1_F05,110,NE66,NEBRASKA
F05,F,5,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_F05,120,NE66,NEBRASKA
F05,F,5,0.49,FALSE,exp210324,GPV1,exp210324_GPV1_F05,130,NE66,NEBRASKA
F05,F,5,0.489,FALSE,exp210324,GPV1,exp210324_GPV1_F05,140,NE66,NEBRASKA
F05,F,5,0.49,FALSE,exp210324,GPV1,exp210324_GPV1_F05,150,NE66,NEBRASKA
F05,F,5,0.494,FALSE,exp210324,GPV1,exp210324_GPV1_F05,160,NE66,NEBRASKA
F05,F,5,0.499,FALSE,exp210324,GPV1,exp210324_GPV1_F05,170,NE66,NEBRASKA
F05,F,5,0.503,FALSE,exp210324,GPV1,exp210324_GPV1_F05,180,NE66,NEBRASKA
F05,F,5,0.505,FALSE,exp210324,GPV1,exp210324_GPV1_F05,190,NE66,NEBRASKA
F05,F,5,0.515,FALSE,exp210324,GPV1,exp210324_GPV1_F05,200,NE66,NEBRASKA
F05,F,5,0.521,FALSE,exp210324,GPV1,exp210324_GPV1_F05,210,NE66,NEBRASKA
F05,F,5,0.538,FALSE,exp210324,GPV1,exp210324_GPV1_F05,220,NE66,NEBRASKA
F05,F,5,0.554,FALSE,exp210324,GPV1,exp210324_GPV1_F05,230,NE66,NEBRASKA
F05,F,5,0.566,FALSE,exp210324,GPV1,exp210324_GPV1_F05,240,NE66,NEBRASKA
F05,F,5,0.587,FALSE,exp210324,GPV1,exp210324_GPV1_F05,250,NE66,NEBRASKA
F05,F,5,0.61,FALSE,exp210324,GPV1,exp210324_GPV1_F05,260,NE66,NEBRASKA
F05,F,5,0.644,FALSE,exp210324,GPV1,exp210324_GPV1_F05,270,NE66,NEBRASKA
F05,F,5,0.681,FALSE,exp210324,GPV1,exp210324_GPV1_F05,280,NE66,NEBRASKA
F05,F,5,0.713,FALSE,exp210324,GPV1,exp210324_GPV1_F05,290,NE66,NEBRASKA
F05,F,5,0.754,FALSE,exp210324,GPV1,exp210324_GPV1_F05,300,NE66,NEBRASKA
F05,F,5,0.801,FALSE,exp210324,GPV1,exp210324_GPV1_F05,310,NE66,NEBRASKA
F05,F,5,0.839,FALSE,exp210324,GPV1,exp210324_GPV1_F05,320,NE66,NEBRASKA
F05,F,5,0.888,FALSE,exp210324,GPV1,exp210324_GPV1_F05,330,NE66,NEBRASKA
F05,F,5,0.918,FALSE,exp210324,GPV1,exp210324_GPV1_F05,340,NE66,NEBRASKA
F05,F,5,0.942,FALSE,exp210324,GPV1,exp210324_GPV1_F05,350,NE66,NEBRASKA
F05,F,5,0.958,FALSE,exp210324,GPV1,exp210324_GPV1_F05,360,NE66,NEBRASKA
F05,F,5,0.979,FALSE,exp210324,GPV1,exp210324_GPV1_F05,370,NE66,NEBRASKA
F05,F,5,0.983,FALSE,exp210324,GPV1,exp210324_GPV1_F05,380,NE66,NEBRASKA
F05,F,5,0.986,FALSE,exp210324,GPV1,exp210324_GPV1_F05,390,NE66,NEBRASKA
F05,F,5,0.988,FALSE,exp210324,GPV1,exp210324_GPV1_F05,400,NE66,NEBRASKA
F05,F,5,0.99,FALSE,exp210324,GPV1,exp210324_GPV1_F05,410,NE66,NEBRASKA
F05,F,5,1,FALSE,exp210324,GPV1,exp210324_GPV1_F05,420,NE66,NEBRASKA
F05,F,5,1.015,FALSE,exp210324,GPV1,exp210324_GPV1_F05,430,NE66,NEBRASKA
F05,F,5,1.033,FALSE,exp210324,GPV1,exp210324_GPV1_F05,440,NE66,NEBRASKA
F05,F,5,1.044,FALSE,exp210324,GPV1,exp210324_GPV1_F05,450,NE66,NEBRASKA
F05,F,5,1.067,FALSE,exp210324,GPV1,exp210324_GPV1_F05,460,NE66,NEBRASKA
F05,F,5,1.093,FALSE,exp210324,GPV1,exp210324_GPV1_F05,470,NE66,NEBRASKA
F05,F,5,1.089,FALSE,exp210324,GPV1,exp210324_GPV1_F05,480,NE66,NEBRASKA
F05,F,5,1.09,FALSE,exp210324,GPV1,exp210324_GPV1_F05,490,NE66,NEBRASKA
F05,F,5,1.099,FALSE,exp210324,GPV1,exp210324_GPV1_F05,500,NE66,NEBRASKA
F05,F,5,1.107,FALSE,exp210324,GPV1,exp210324_GPV1_F05,510,NE66,NEBRASKA
F05,F,5,1.107,FALSE,exp210324,GPV1,exp210324_GPV1_F05,520,NE66,NEBRASKA
F05,F,5,1.117,FALSE,exp210324,GPV1,exp210324_GPV1_F05,530,NE66,NEBRASKA
F05,F,5,1.12,FALSE,exp210324,GPV1,exp210324_GPV1_F05,540,NE66,NEBRASKA
F05,F,5,1.123,FALSE,exp210324,GPV1,exp210324_GPV1_F05,550,NE66,NEBRASKA
F05,F,5,1.134,FALSE,exp210324,GPV1,exp210324_GPV1_F05,560,NE66,NEBRASKA
