well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
B09,16688,12,B,09,exp191130,40000,5,exp191130_5_B09,BPH2823,2,VAN-097
B10,16600,12,B,10,exp191130,40000,5,exp191130_5_B10,BPH2836,1,VAN-107
B11,15643,12,B,11,exp191130,40000,5,exp191130_5_B11,BPH2825,3,VAN-098
B12,15955,12,B,12,exp191130,40000,5,exp191130_5_B12,BPH2824,2,VAN-098
C01,17007,12,C,01,exp191130,40000,5,exp191130_5_C01,BPH2818,2,VAN-093
C02,16243,12,C,02,exp191130,40000,5,exp191130_5_C02,BPH2821,1,VAN-095
C03,17055,12,C,03,exp191130,40000,5,exp191130_5_C03,BPH2835,3,VAN-106
C04,16395,12,C,04,exp191130,40000,5,exp191130_5_C04,BPH2837,3,VAN-108
C05,15871,12,C,05,exp191130,40000,5,exp191130_5_C05,BPH2825,1,VAN-098
C06,15793,12,C,06,exp191130,40000,5,exp191130_5_C06,BPH2834,3,VAN-105
C07,15792,12,C,07,exp191130,40000,5,exp191130_5_C07,BPH2820,1,VAN-094
C08,15893,12,C,08,exp191130,40000,5,exp191130_5_C08,BPH2831,1,VAN-104
C09,16108,12,C,09,exp191130,40000,5,exp191130_5_C09,BPH2831,2,VAN-104
C10,16315,12,C,10,exp191130,40000,5,exp191130_5_C10,BPH2813,3,VAN-090
C11,15596,12,C,11,exp191130,40000,5,exp191130_5_C11,BPH2832,1,VAN-104
C12,16694,12,C,12,exp191130,40000,5,exp191130_5_C12,Blank,2,NA
D01,18104,12,D,01,exp191130,40000,5,exp191130_5_D01,Non infected,3,CONTROL
D02,16633,12,D,02,exp191130,40000,5,exp191130_5_D02,BPH2836,2,VAN-107
D03,16361,12,D,03,exp191130,40000,5,exp191130_5_D03,BPH2832,3,VAN-104
D04,16195,12,D,04,exp191130,40000,5,exp191130_5_D04,BPH2819,3,VAN-094
D05,16721,12,D,05,exp191130,40000,5,exp191130_5_D05,BPH2822,2,VAN-096
D06,15967,12,D,06,exp191130,40000,5,exp191130_5_D06,JE2,2,CONTROL
D07,16662,12,D,07,exp191130,40000,5,exp191130_5_D07,BPH2812,2,VAN-090
D08,15798,12,D,08,exp191130,40000,5,exp191130_5_D08,BPH2827,3,VAN-100
D09,16748,12,D,09,exp191130,40000,5,exp191130_5_D09,BPH2817,3,VAN-092
