"well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment_id","well","well_row","well_col","experiment","cell_number","plate","sample_id","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","plate_replicate"
"exp190831_2_G08",342,0.000614680382529654,1127.65463200138,20.1479317342313,1104,0.243768324588122,156,-0.0387201183600878,0.243768324588122,1104,"exp190831_2","G08","G","08","exp190831","40000","2","BPH2731","1","VAN-025",0.0756399526437647,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_G09",492,0.00377949809748343,183.396621107304,106.66379080701,762,1.1336108046303,174,-0.0695886952442707,0.899091550363622,1104,"exp190831_2","G09","G","09","exp190831","40000","2","BPH2744","1","VAN-034",0.0747615358991245,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_G10",306,0.00195226727045506,355.047278131328,54.6241444100623,690,0.454278548920148,120,-0.0631994181751123,0.394095369374955,1104,"exp190831_2","G10","G","10","exp190831","40000","2","BPH2736","2","VAN-028",0.0732427320161947,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_G11",444,0.00517051603957604,134.057640524558,154.708738472325,714,1.51789160604314,156,-0.0556366080026125,1.19311918595231,1104,"exp190831_2","G11","G","11","exp190831","40000","2","BPH2728","3","VAN-024",0.0625717800859144,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H01",342,0.000297256518316967,2331.81490681673,16.7193496150033,1104,0.194955863026001,186,0.00716283752254652,0.194955863026001,1104,"exp190831_2","H01","H","01","exp190831","40000","2","Non infected","2","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H02",288,0.000243098626553348,2851.30027424419,21.7767362951781,1104,0.201814919088925,126,0.0384086383378455,0.201814919088925,1104,"exp190831_2","H02","H","02","exp190831","40000","2","BPH2737","3","VAN-029",0.0777264140742625,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H03",444,0.00475223770738529,145.857009526848,151.154884537302,720,1.44996106130037,150,-0.0281580510955175,1.17046543258275,1104,"exp190831_2","H03","H","03","exp190831","40000","2","BPH2730","2","VAN-024",0.0563092583171068,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H04",354,0.00545889036163458,126.975838428892,180.941939222927,618,1.56533888820084,102,-0.016515882144145,1.1667899941995,1104,"exp190831_2","H04","H","04","exp190831","40000","2","BPH2732","3","VAN-026",0.0768484936796374,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H05",312,0.00182957391492181,378.85716171766,53.1189859311781,708,0.441642159843325,126,-0.0595497007219331,0.39892916983658,1104,"exp190831_2","H05","H","05","exp190831","40000","2","BPH2736","3","VAN-028",0.0732427320161947,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H06",300,0.0002044247109017,3390.7210997268,3.67563630195348,1104,0.0864999629705255,156,-0.0467938978520812,0.0864999629705255,1104,"exp190831_2","H06","H","06","exp190831","40000","2","BPH2734","1","VAN-026",0.0851645314830266,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H07",684,0.000550718543392865,1258.62328203007,13.3069345145423,1104,0.240148373060575,180,-0.0363058604310139,0.240148373060575,1104,"exp190831_2","H07","H","07","exp190831","40000","2","BPH2729","2","VAN-024",0.0674838725668336,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H08",294,0.00059564644284064,1163.68894482828,55.1860160510538,1104,0.523229511358806,132,0.109773652164225,0.523229511358806,1104,"exp190831_2","H08","H","08","exp190831","40000","2","BPH2745","2","VAN-035",0.0970946520966736,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp190831_2_H09",714,0.000412755818506018,1679.31534694971,9.34727937666233,1104,0.184240878648728,186,-0.036048816802929,0.184240878648728,1104,"exp190831_2","H09","H","09","exp190831","40000","2","BPH2729","1","VAN-024",0.0674838725668336,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
"exp191107_2_A01",318,0.00323335299551763,214.374113040194,156.843521651172,756,1.28959341637697,0,-0.00819359592609733,1.1132785197935,1104,"exp191107_2","A01","A","01","exp191107","40000","2","BPH2750","2","VAN-040",0.091717691912239,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A02",348,0.00212150446185404,326.724356711551,97.0997920326305,1104,1.074575537466,114,-0.0462553661812777,1.074575537466,1104,"exp191107_2","A02","A","02","exp191107","40000","2","BPH2740","3","VAN-030",0.0791939987010182,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A03",426,0.00252593602904501,274.412009088767,104.567102973988,912,0.974738729674962,138,-0.00181311156866071,0.937893601771323,1104,"exp191107_2","A03","A","03","exp191107","40000","2","BPH2728","1","VAN-024",0.0625717800859144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A04",324,0.000468995400502479,1477.94025232937,20.22285739417,942,0.19492545226131,126,-0.0176988503159335,0.189589449078107,1104,"exp191107_2","A04","A","04","exp191107","40000","2","BPH2739","1","VAN-030",0.0778462484070086,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A05",288,0.000135988831357689,5097.08903032463,-8.14903988194751,1104,-0.0126093481047717,156,-0.08100424847342,-0.0126093481047717,1104,"exp191107_2","A05","A","05","exp191107","40000","2","Non infected","3","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A06",342,0.000739156686365825,937.754055865891,29.9371333639954,1104,0.310810124882259,132,-0.023097645589325,0.310810124882259,1104,"exp191107_2","A06","A","06","exp191107","40000","2","BPH2742","1","VAN-032",0.0667131229839034,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A07",288,0.00349028754368701,198.593145087333,151.694330633433,648,1.18405976348556,0,-0.0255325398009907,0.979382746134805,1104,"exp191107_2","A07","A","07","exp191107","40000","2","BPH2732","2","VAN-026",0.0768484936796374,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A08",252,0.00273994361271261,252.978629685635,140.125558724714,1104,1.29421993505673,0,-0.024007105199246,1.29421993505673,1104,"exp191107_2","A08","A","08","exp191107","40000","2","BPH2755","1","VAN-043",0.0817132194790195,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A09",840,0.000778927237603923,889.874107743558,34.1535765170078,1104,0.542478212750042,102,-0.0633679234886683,0.542478212750042,1104,"exp191107_2","A09","A","09","exp191107","40000","2","BPH2747","2","VAN-038",0.0674718341430557,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A10",384,0.00155760700738546,445.007744105772,80.6201292562433,936,0.757219809734898,102,-0.0104439907208747,0.725034699280058,1104,"exp191107_2","A10","A","10","exp191107","40000","2","BPH2744","3","VAN-034",0.0747615358991245,FALSE,FALSE,FALSE,0,0,0.00540540540540541,FALSE,"2"
"exp191107_2_A11",1104,0.000105024885919301,6599.83750034773,-3.4687149366221,1104,0.0116906796026413,174,-0.0422083283583059,0.0116906796026413,1104,"exp191107_2","A11","A","11","exp191107","40000","2","BPH2734","3","VAN-026",0.0851645314830266,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_A12",282,0.000801617021482382,864.68620548769,48.2981900046203,1104,0.56102461271536,84,-0.0236136150920523,0.56102461271536,1104,"exp191107_2","A12","A","12","exp191107","40000","2","BPH2745","3","VAN-035",0.0970946520966736,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B01",276,0.00212880317923845,325.604164499561,110.557004546411,912,0.873657015750649,0,-0.00381331832470878,0.850623933827545,1104,"exp191107_2","B01","B","01","exp191107","40000","2","BPH2752","2","VAN-041",0.0680176940817081,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B02",402,0.00361213132882629,191.894235690808,131.361303728225,780,1.21293167611619,132,-0.0640872179586817,1.1029970634494,1104,"exp191107_2","B02","B","02","exp191107","40000","2","BPH2730","1","VAN-024",0.0563092583171068,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B04",336,0.00205130776818531,337.905014211075,93.2992784599837,1104,1.02524333388399,126,-0.0321891145996455,1.02524333388399,1104,"exp191107_2","B04","B","04","exp191107","40000","2","BPH2740","1","VAN-030",0.0791939987010182,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B05",792,0.00284893452754519,243.300494924747,103.441429095235,1104,1.79224113129731,168,-0.070493102910076,1.79224113129731,1104,"exp191107_2","B05","B","05","exp191107","40000","2","BPH2753","3","VAN-042",0.0661114094132236,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B06",690,8.63100097874983e-05,8030.90142460331,-2.80640723499671,0,0.0136190967878118,174,-0.0422127114335423,0.00487544550294053,1104,"exp191107_2","B06","B","06","exp191107","40000","2","TOX-4","3","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B07",330,0.00058342375912115,1188.06814039263,15.8711511916773,1044,0.149638500144537,150,-0.0340388369876172,0.14926607671585,1104,"exp191107_2","B07","B","07","exp191107","40000","2","BPH2742","2","VAN-032",0.0667131229839034,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B08",282,0.000122520208193774,5657.41105715138,-5.92141042281536,0,-0.00318341939843259,162,-0.0578237139538572,-0.0186518187845251,1104,"exp191107_2","B08","B","08","exp191107","40000","2","BPH2738","3","VAN-029",0.0675595675146334,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B09",312,0.000537334629081139,1289.97303178701,16.5638801890571,942,0.17375738988414,138,-0.0491850706180178,0.166913888248248,1104,"exp191107_2","B09","B","09","exp191107","40000","2","BPH2739","2","VAN-030",0.0778462484070086,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B10",342,0.0033674832003102,205.835378925156,135.227042621426,714,1.23695904176969,96,-0.055646112763238,0.88160293788441,1104,"exp191107_2","B10","B","10","exp191107","40000","2","BPH2751","1","VAN-040",0.0877906283250231,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B11",612,0.00152667100316489,454.0252478255,85.915669049883,1104,1.16126261551864,108,-0.0311520106268013,1.16126261551864,1104,"exp191107_2","B11","B","11","exp191107","40000","2","BPH2741","3","VAN-031",0.0667336532002684,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_B12",372,0.00153444577300433,451.72478086522,70.7072555053822,1104,0.869858470302193,126,-0.0528245617269778,0.869858470302193,1104,"exp191107_2","B12","B","12","exp191107","40000","2","BPH2740","2","VAN-030",0.0791939987010182,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C01",414,0.000140831264988171,4921.8274125292,8.06276080724835,1104,0.0844776310459914,108,-0.00169404232195748,0.0844776310459914,1104,"exp191107_2","C01","C","01","exp191107","40000","2","BPH2734","2","VAN-026",0.0851645314830266,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C02",276,0.000184864261504247,3749.49260024507,3.18100219738242,1104,0.0365328111943225,138,-0.0212607200703418,0.0365328111943225,1104,"exp191107_2","C02","C","02","exp191107","40000","2","BPH2737","1","VAN-029",0.0777264140742625,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C03",348,0.0043498282181572,159.350472201773,165.669134854355,654,1.46890155772736,84,-0.0214219571823626,0.992140993748941,1104,"exp191107_2","C03","C","03","exp191107","40000","2","BPH2750","3","VAN-040",0.091717691912239,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C04",330,0.00231866055090051,298.942930775592,111.215015454853,858,0.95393548272699,78,-0.0276176321131787,0.911771760785349,1104,"exp191107_2","C04","C","04","exp191107","40000","2","BPH2752","3","VAN-041",0.0680176940817081,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C05",354,0.00260204181910445,266.38587261388,150.486502068974,1104,1.6439427548683,84,-0.0532362996242832,1.6439427548683,1104,"exp191107_2","C05","C","05","exp191107","40000","2","BPH2741","1","VAN-031",0.0667336532002684,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C06",450,0.00373597942500185,185.532922349968,134.5183295534,810,1.31916534109583,132,-0.0407360526024225,1.10147650657173,1104,"exp191107_2","C06","C","06","exp191107","40000","2","BPH2749","3","VAN-039",0.0548811392781732,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C07",294,0.0021226804211569,326.543352287655,60.0069514353254,516,0.505833485622582,108,-0.0279704830965741,0.357921679585751,1104,"exp191107_2","C07","C","07","exp191107","40000","2","BPH2736","1","VAN-028",0.0732427320161947,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C08",324,0.00216096665730114,320.757924800943,90.9392218348705,924,0.817683625654527,84,-0.066578786960448,0.808482838588147,1104,"exp191107_2","C08","C","08","exp191107","40000","2","BPH2746","1","VAN-037",0.0864333422917643,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C09",318,0.00205531487418946,337.246224052797,86.6914980274689,948,0.780327302178697,84,-0.0718544715308548,0.761302980270016,1104,"exp191107_2","C09","C","09","exp191107","40000","2","BPH2746","2","VAN-037",0.0864333422917643,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C10",606,0.000769563600244735,900.701618864915,14.8505768742403,1104,0.283681094901317,204,-0.0643847709667197,0.283681094901317,1104,"exp191107_2","C10","C","10","exp191107","40000","2","BPH2729","3","VAN-024",0.0674838725668336,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C11",828,0.00124427293738497,557.070044468457,42.4764649174789,1104,0.733307090418521,162,-0.0520212083038144,0.733307090418521,1104,"exp191107_2","C11","C","11","exp191107","40000","2","BPH2747","1","VAN-038",0.0674718341430557,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_C12",360,0.00233077158039278,297.389579652905,101.475646212824,768,0.859929663371468,66,-0.0114910282667097,0.776962911412633,1104,"exp191107_2","C12","C","12","exp191107","40000","2","JE2","2","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D01",234,0.00332359578457561,208.553393820257,170.426716141157,1104,1.56692763782382,0,-0.0414437478086188,1.56692763782382,1104,"exp191107_2","D01","D","01","exp191107","40000","2","BPH2755","3","VAN-043",0.0817132194790195,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D02",384,0.00349608615007877,198.263758615996,148.738050985894,726,1.35125166625113,96,-0.0279934770756873,1.03350803532528,1104,"exp191107_2","D02","D","02","exp191107","40000","2","BPH2751","2","VAN-040",0.0877906283250231,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D03",828,0.00122828154369573,564.322719100996,57.0492968139675,1104,0.84584693338059,162,-0.01850013722129,0.84584693338059,1104,"exp191107_2","D03","D","03","exp191107","40000","2","BPH2747","3","VAN-038",0.0674718341430557,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D04",624,0.00106250101977208,652.373190859272,51.2553290108017,906,0.55364957569491,120,-0.0603163284425692,0.513490518414772,1104,"exp191107_2","D04","D","04","exp191107","40000","2","BPH2735","3","VAN-027",0.0843516063671784,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D05",606,4.03030458601329e-05,17198.3820519529,1.41759827401974,0,0.0504873508386481,174,0.000946138410717938,0.0104921059521351,1104,"exp191107_2","D05","D","05","exp191107","40000","2","BPH2738","2","VAN-029",0.0675595675146334,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D06",366,9.99487241683077e-05,6935.02779878137,-4.24179396657182,0,0.0208591668853013,210,-0.048879156492056,-0.000435817394356385,1104,"exp191107_2","D06","D","06","exp191107","40000","2","TOX-4","2","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D07",450,0.0024921789023626,278.128981792936,96.3957195012415,1068,0.927096023218529,156,-0.0187307336694619,0.926927042544687,1104,"exp191107_2","D07","D","07","exp191107","40000","2","BPH2728","2","VAN-024",0.0625717800859144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D08",306,0.000875728793787198,791.508952860102,22.4506587250299,954,0.197718822900733,126,-0.0487448109018729,0.189636780763392,1104,"exp191107_2","D08","D","08","exp191107","40000","2","BPH2742","3","VAN-032",0.0667131229839034,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D09",252,0.0055603834934881,124.658160965283,170.374381200149,474,1.46715688947588,0,-0.0773940293196239,0.745239214811297,1104,"exp191107_2","D09","D","09","exp191107","40000","2","BPH2733","3","VAN-026",0.0449200379522464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D10",642,0.00090297679590515,767.624576515424,39.0834592105518,984,0.458954824213052,144,-0.0533994670241508,0.450704767515836,1104,"exp191107_2","D10","D","10","exp191107","40000","2","BPH2735","1","VAN-027",0.0843516063671784,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D11",282,0.00108727500220603,637.508614797161,58.4091459213383,1104,0.702424183179961,102,-0.0299393790987886,0.702424183179961,1104,"exp191107_2","D11","D","11","exp191107","40000","2","BPH2745","1","VAN-035",0.0970946520966736,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_D12",510,0.00238594477548965,290.512667216992,118.367973006756,1050,1.22198490853547,78,-0.0306555641100835,1.22103295064513,1104,"exp191107_2","D12","D","12","exp191107","40000","2","BPH2751","3","VAN-040",0.0877906283250231,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E01",330,0.00282524486119614,245.340568557475,139.225810231652,702,1.1123753774515,18,0.0486110960028003,0.94947449630354,1104,"exp191107_2","E01","E","01","exp191107","40000","2","JE2","1","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E02",468,0.00386434943295485,179.369695361616,130.951561530049,786,1.28653521196841,144,-0.0187762868645494,1.08675493847411,1104,"exp191107_2","E02","E","02","exp191107","40000","2","BPH2749","2","VAN-039",0.0548811392781732,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E03",816,0.00133441884194178,519.437495015666,53.4810678809332,1104,0.800830161878345,174,0.012906767316392,0.800830161878345,1104,"exp191107_2","E03","E","03","exp191107","40000","2","BPH2748","2","VAN-038",0.0548880052507987,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E04",636,0.000940589370744535,736.928570659135,41.2395040952125,972,0.472414106790605,138,-0.0398032368719657,0.46096418856921,1104,"exp191107_2","E04","E","04","exp191107","40000","2","BPH2735","2","VAN-027",0.0843516063671784,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E05",312,0.000160120209858446,4328.9175124909,-0.716790772984986,966,0.0215530602298508,156,-0.0451075025241832,0.0193993213902306,1104,"exp191107_2","E05","E","05","exp191107","40000","2","TOX-4","1","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E06",438,0.0042411095450127,163.435340022058,149.734047646314,756,1.43432341601942,126,-0.0288003355548083,1.13303945283189,1104,"exp191107_2","E06","E","06","exp191107","40000","2","BPH2749","1","VAN-039",0.0548811392781732,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E07",306,0.000113077439277814,6129.84504236067,-8.47688520200738,1104,-0.0190013476765354,156,-0.0773061272076729,-0.0190013476765354,1104,"exp191107_2","E07","E","07","exp191107","40000","2","Non infected","1","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E08",366,0.000765795593361294,905.133414933254,11.1502645186804,1104,0.133429444167377,174,-0.0765608506408311,0.133429444167377,1104,"exp191107_2","E08","E","08","exp191107","40000","2","BPH2731","2","VAN-025",0.0756399526437647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E09",258,0.00529000642697288,131.02955357969,165.603995469654,486,1.40500889951971,0,-0.0694446200949066,0.728169184589691,1104,"exp191107_2","E09","E","09","exp191107","40000","2","BPH2733","2","VAN-026",0.0449200379522464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E10",306,0.000951350718162162,728.592691766692,28.4174435501191,888,0.267255257365355,114,-0.0652106674636885,0.239141135190755,1104,"exp191107_2","E10","E","10","exp191107","40000","2","BPH2739","3","VAN-030",0.0778462484070086,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_E11",288,0.00452709081903077,153.110950998846,158.393460889071,564,1.31612108864758,0,-0.0308509238384067,0.850823876698419,1104,"exp191107_2","E11","E","11","exp191107","40000","2","BPH2732","1","VAN-026",0.0768484936796374,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F01",852,0.0025795001232672,268.713761363192,115.948448763957,1104,1.74169425877245,0,0.0368305576614121,1.74169425877245,1104,"exp191107_2","F01","F","01","exp191107","40000","2","BPH2753","1","VAN-042",0.0661114094132236,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F02",900,0.00108508572420309,638.794857492946,51.0932539718417,1104,0.750179167759513,150,0.0107585009230563,0.750179167759513,1104,"exp191107_2","F02","F","02","exp191107","40000","2","BPH2748","1","VAN-038",0.0548880052507987,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F03",258,0.00399777815335532,173.38310280629,182.247623874008,1104,1.53047144716993,0,-0.0244390582009701,1.53047144716993,1104,"exp191107_2","F03","F","03","exp191107","40000","2","BPH2743","2","VAN-033",0.0548080190114311,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F04",414,0.00359999600995999,192.541096890729,142.739899570552,720,1.32992641875462,96,-0.0631544232085436,1.01097456488332,1104,"exp191107_2","F04","F","04","exp191107","40000","2","BPH2750","1","VAN-040",0.091717691912239,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F05",228,0.00478376517821221,144.895736880418,204.860701115217,1062,1.57324513554975,0,-0.0929240173799568,1.5724974572397,1104,"exp191107_2","F05","F","05","exp191107","40000","2","BPH2754","2","VAN-043",0.0441622478406697,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F06",228,0.00480472154426631,144.263756842914,208.639730721935,1104,1.58786310869072,0,-0.0556755732167027,1.58786310869072,1104,"exp191107_2","F06","F","06","exp191107","40000","2","BPH2754","1","VAN-043",0.0441622478406697,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F07",270,0.00343964911904589,201.516828190957,156.023435703773,1104,1.43152006788823,60,-0.0380456753589855,1.43152006788823,1104,"exp191107_2","F07","F","07","exp191107","40000","2","BPH2743","3","VAN-033",0.0548080190114311,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F08",372,0.000600071371684495,1155.10789760587,2.86527383410717,1026,0.0749450345843734,180,-0.0905777675325709,0.0735692267785985,1104,"exp191107_2","F08","F","08","exp191107","40000","2","BPH2731","3","VAN-025",0.0756399526437647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F09",258,0.00525614082757129,131.873784074433,166.535196488834,498,1.42032697262377,0,-0.072722462522806,0.733424100260009,1104,"exp191107_2","F09","F","09","exp191107","40000","2","BPH2733","1","VAN-026",0.0449200379522464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F10",396,0.00218412979342032,317.356222440648,98.6324581619256,834,0.871977891267277,126,0.018045901678863,0.793514343851178,1104,"exp191107_2","F10","F","10","exp191107","40000","2","BPH2744","2","VAN-034",0.0747615358991245,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F11",342,0.00327127791339906,211.888808872164,121.075726136441,702,1.03275443759369,72,-0.0417951574993516,0.793303880156403,1104,"exp191107_2","F11","F","11","exp191107","40000","2","JE2","3","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_F12",240,0.00325627171433963,212.865277030641,167.594356009086,1104,1.57483693619511,0,-0.0513045960770402,1.57483693619511,1104,"exp191107_2","F12","F","12","exp191107","40000","2","BPH2755","2","VAN-043",0.0817132194790195,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_G01",330,0.00215688407625177,321.365059991771,149.76687514625,1104,1.51768211706757,0,0.0631946993488929,1.51768211706757,1104,"exp191107_2","G01","G","01","exp191107","40000","2","BPH2741","2","VAN-031",0.0667336532002684,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp191107_2_G02",810,0.00271374567795524,255.42083261178,104.173430782329,1104,1.74033058154048,78,-0.0289759776046612,1.74033058154048,1104,"exp191107_2","G02","G","02","exp191107","40000","2","BPH2753","2","VAN-042",0.0661114094132236,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
