"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH3455","exp200313_M2_A03",330,0.0253508715852617,27.342143966479,116.221333333333,930,6.29800381523381,30,0.0354017295757239,6.29800381523381,930,"A",7,"A03","exp200313","M2",2,"VSS-259",0.0122882057274445,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-259","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3478","exp200313_M2_C10",270,0.0282083071212626,24.5724487322201,118.883333333333,810,5.76184711999242,30,0.0115386862915224,5.69387316340187,930,"C",9,"C10","exp200313","M2",2,"VSS-282",0.00838649708360608,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3483","exp200313_M2_B02",360,0.0259252581686559,26.7363655956943,111.067333333333,870,6.36910395878708,30,0.000748130206381319,6.27393159802695,930,"B",3,"B02","exp200313","M2",2,"VSS-287",0.00173205080756888,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-287","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3504","exp200313_M2_E08",270,0.0295546398032285,23.4530748868821,127.890333333333,810,6.2220765460506,30,0.0149813557938734,6.21651199931662,930,"E",8,"E08","exp200313","M2",2,"VSS-308",0.0115325625946708,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-308","78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3506","exp200313_M2_A07",330,0.027557143456662,25.1530853206911,107.516333333333,840,5.61164499936537,60,0.00699882017203539,5.56129279033551,930,"A",7,"A07","exp200313","M2",2,"VSS-310",0.000577350269189626,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-310","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3515","exp200313_M2_D09",270,0.0279768427365093,24.7757471094263,124.729333333333,930,6.15162402243532,30,0.0125067034291572,6.15162402243532,930,"D",9,"D09","exp200313","M2",2,"VSS-319",0.00814452781524708,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-319","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3521","exp200313_M2_A11",300,0.0257996603743271,26.8665234543043,111.394266666333,750,5.61372452770945,30,0.00426470053504133,5.52520619616873,930,"A",6,"A11","exp200313","M2",2,"VSS-325",0.00577350269189626,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-325","-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3525","exp200313_M2_D04",300,0.0261463436914036,26.5102910273393,114.355333333333,840,5.95829147500486,30,0.00925639713222047,5.95564796267339,930,"D",4,"D04","exp200313","M2",2,"VSS-329",0.0062449979983984,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-329","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_C07",330,0.0249546421056833,27.7762821692435,112.749333333333,930,6.08371890346603,30,0.014313728892904,5.89811578528391,930,"C",7,"C07","exp200313","M2",2,"VSS-337",0.0130511813003013,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3535","exp200226_P2_D11",330,0.0260731113063536,26.5847513331114,119.804911111,900,6.53745181106904,0,0.00252728424533016,6.53745181106904,930,"D",2,"D11","exp200226","P2",2,"VSS-339",0.00945163125250522,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-339","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3541","exp200313_M2_C02",420,0.0230992836332289,30.0073020257145,90.6143333333333,840,5.81693355402498,60,0.00147466874923003,5.78827601720268,930,"C",2,"C02","exp200313","M2",2,"VSS-345",0.00556776436283002,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_B08",330,0.0236991849513895,29.2477223154168,108.562333333333,720,5.79606776453694,30,0.0169660642569099,5.70072761434671,930,"B",7,"B08","exp200313","M2",2,"VSS-353",0.003,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-353","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_A04",240,0.0300378415109407,23.075798582514,135.070366666333,810,6.58622570222628,30,0.00168949181716341,6.55165164789744,930,"A",9,"A04","exp200313","M2",2,"VSS-367",0.00757187779440037,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-367","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_A02",360,0.0320261992178798,21.6431296091161,119.533333333333,900,6.46544095021057,30,0.00702416051278442,6.46544095021057,930,"A",4,"A02","exp200313","M2",2,"VSS-370",0.00763762615825973,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-370","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_B11",285,0.0494173897114421,14.2908847291131,133.225316666333,795,6.37454005205684,75,-0.00365039197460889,6.12686628351502,930,"B",6,"B11","exp200313","M2",2.5,"VSS-379",0.0195637515871308,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-379","78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_A06",360,0.0280798583148529,24.684853206446,100.067066666333,930,5.74545487862365,30,0.00627730783632016,5.74545487862365,930,"A",7,"A06","exp200313","M2",2,"VSS-403",0.00321455025366432,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-403","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F03",330,0.0283458915601856,24.4531797170047,110.452333333333,930,6.00203015047098,30,0.00808299511653902,6.00203015047098,930,"F",6,"F03","exp200313","M2",2,"VSS-436",0.0125830573921179,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-436","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_A10",300,0.0285077083897017,24.3143773987229,125.356333333333,840,6.21271985795207,0,0.00728764147161287,6.04708180829186,930,"A",10,"A10","exp200313","M2",2,"VSS-446",0.00251661147842358,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_A12",390,0.0236735561115303,29.2793857118215,94.4393333333334,840,5.6677928441945,30,0.00315182052287688,5.59490538054397,930,"A",11,"A12","exp200313","M2",2,"VSS-463",0.0109696551146029,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C08",360,0.0229792508329243,30.1640460604927,97.7783333333334,930,6.09455881220343,30,0.00759071850209589,6.09455881220343,930,"C",9,"C08","exp200313","M2",2,"VSS-465",0.00115470053837925,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_A09",360,0.0240827755600383,28.7818644006348,104.279266666333,930,5.89719711434086,30,0.00393164615227823,5.89719711434086,930,"A",9,"A09","exp200313","M2",2,"VSS-497",0.00305505046330389,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-497","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E03",360,0.0245189672301804,28.2698359214229,108.383333333333,930,7.02495456238964,30,0.00782997276823727,7.02495456238964,930,"E",3,"E03","exp200313","M2",2,"VSS-503",0.003,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-503","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_C06",330,0.0252326567563568,27.4702417289184,111.700566666333,780,5.78916872159449,60,0.00803403730230523,5.70863928589831,930,"C",6,"C06","exp200313","M2",2,"VSS-504",0.00435889894354067,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-504","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3690","exp200313_M2_A01",270,0.0283171943812805,24.477961030566,127.422333333333,840,6.348041352984,30,0.00829046176434397,6.336951264936,930,"A",3,"A01","exp200313","M2",2,"VSS-515",0.0205507501890645,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-515","22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3698","exp200313_M2_B10",360,0.0234177484958115,29.5992238828563,102.265333333333,930,6.11052868261149,30,0.00306758580049939,6.11052868261149,930,"B",10,"B10","exp200313","M2",2,"VSS-531",0.00907377172587747,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-531","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3706","exp200226_P2_B11",300,0.0259695088476888,26.6908082330418,120.873911111,930,6.52168428451965,0,0.00781368410086441,6.52168428451965,930,"B",11,"B11","exp200226","P2",2,"VSS-541",0.00971253485622231,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-541","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3708","exp200313_M2_B01",300,0.0246322448255311,28.1398299452393,116.456333333333,930,7.02513003597812,30,0.00533776637060964,7.02513003597812,930,"B",3,"B01","exp200313","M2",2,"VSS-543",0.0122202018532156,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-543","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_B05",360,0.0239408389045842,28.952501761633,100.423333333333,930,6.06326331513105,30,0.0083796814471519,6.06326331513105,930,"B",2,"B05","exp200313","M2",2,"VSS-547",0.00404145188432738,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-547","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F05",240,0.0274240384136034,25.2751680881586,128.877333333333,810,5.97457241369528,30,0.0101670192387924,5.89982444917894,930,"F",5,"F05","exp200313","M2",2,"VSS-558",0.0105039675043925,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-558","1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_A08",240,0.0169535048726056,40.8851848492975,74.4683333333334,930,3.78912309923204,30,0.00833017938858657,3.78912309923204,930,"A",8,"A08","exp200313","M2",2,"VSS-560",0.00781024967590665,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-560","97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3733","exp200226_P2_B06",420,0.026925398685416,25.7432466890596,105.488911111,930,6.41151544669365,0,0.00306953095970738,6.41151544669365,930,"B",5,"B06","exp200226","P2",2,"VSS-137",0.00808290376865476,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-137","5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC"
"BPH3734","exp200226_P2_B04",240,0.0303945468098395,22.805154443853,133.956911111,885,6.24044496902114,0,0.00922158147775512,6.21079430549726,930,"B",7,"B04","exp200226","P2",2,"VSS-138",0.00458257569495584,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-138","8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2"
"BPH3735","exp200802_GP3_B05",390,0.0232650813302779,29.7934561551634,107.265666666667,930,6.42031771196757,0,0.0022855792176193,6.42031771196757,930,"B",2,"B05","exp200802","GP3",2,"VSS-149",0.00264575131106459,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-149","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA
"BPH3736","exp200802_GP3_F05",330,0.0267789507306945,25.8840306153387,112.095666666667,930,6.25541404374005,30,0.0184019605761057,6.2541494497394,930,"F",5,"F05","exp200802","GP3",2,"VSS-153",0.019,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-153","45",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive","hslU"
"BPH3737","exp200816_GP4_C08",300,0.0241856445404734,28.6594462843444,110.299,930,5.85259598803942,0,0.0215851233053305,5.85259598803942,930,"C",9,"C08","exp200816","GP4",2,"VSS-157",0.0104514751749853,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-157","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH3738","exp200816_GP4_A09",285,0.0255526695846225,27.1268015569138,124.604166666667,930,6.06053863594291,0,0.012714570425289,6.05843603574655,930,"A",6,"A09","exp200816","GP4",2.5,"VSS-184",0.0284136117615014,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-184","1795",0,NA,0,TRUE,0,2,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH3739","exp200816_GP4_E03",570,0.0109858220993324,63.1332723348431,72.9181666666667,930,4.88347890766634,0,0.0292176948325347,4.88347890766634,930,"E",3,"E03","exp200816","GP4",2,"VSS-193",0.0153155694202555,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-193","239",1,NA,1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3741","exp200816_GP4_C06",270,0.0232114382458989,29.8623106942722,137.578,930,6.92052099661255,0,0.0442443656074485,6.92052099661255,930,"C",6,"C06","exp200816","GP4",2,"VSS-205",0.0344828459769008,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,6,FALSE,0,"Relapse (on treatment)",20,"paired-invasive","Nucleoid-associated protein / mecA / phage phi3 protein / lss / bceB_2 / lpl2_3"
"BPH3742","exp200816_GP4_A01",345,0.0213353098064267,32.5092876984312,104.770833333333,930,6.08590250229382,0,0.0296482267983118,6.08590250229382,930,"A",3.5,"A01","exp200816","GP4",1.5,"VSS-205",0.00564800849857718,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,4,FALSE,0,"Relapse (after treatment)",47,"paired-invasive","phage phi3 protein / blaI / bceB_2"
"BPH3743","exp200816_GP4_B10",330,0.0213352672408408,32.4883289595311,115.171,930,6.2354924444221,0,0.0305251826800013,6.2354924444221,930,"B",10,"B10","exp200816","GP4",2,"VSS-205",0.012993588162372,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,9,FALSE,0,"Relapse (after treatment)",78,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / blaI / bceB_2 / lpl2_3"
"BPH3744","exp200816_GP4_B01",330,0.0229501440380177,30.2023019729952,116.397,930,6.19846420504263,0,0.0210477246868143,6.15968138721186,930,"B",3,"B01","exp200816","GP4",2,"VSS-205",0.0200532624112221,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,8,FALSE,0,"Relapse (after treatment)",478,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / bceB_2 / lpl2_3"
"BPH3745","exp200816_GP4_B05",300,0.021429141284065,32.3460082404412,122.267,930,6.45534688939026,0,0.0389176546493612,6.45534688939026,930,"B",2,"B05","exp200816","GP4",2,"VSS-221",0.0265882179420384,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-221","239",1,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3746","exp200816_GP4_F05",285,0.0279828119775384,24.872885244034,131.974166666667,930,6.68694502607074,0,0.0265362949006349,6.68694502607074,930,"F",5,"F05","exp200816","GP4",2,"VSS-227",0.0190026313967303,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-227","20",0,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3747","exp200226_P2_C04",240,0.0289420330354143,23.9494986309977,127.829911111,900,6.00502421745045,0,0.00221956188987272,5.873098301363,930,"C",4,"C04","exp200226","P2",2,"VSS-231",0.00832666399786453,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-231","22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2"
"BPH3748","exp200816_GP4_A08",330,0.0202952107482898,34.1532388678621,115.668,930,6.33552595698082,0,0.0250191211155408,6.33552595698082,930,"A",8,"A08","exp200816","GP4",2,"VSS-237",0.0118434229286413,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-237","239",1,NA,0,TRUE,0,0,FALSE,1,"Persistent",9,"paired-invasive",NA
"BPH3752","exp200226_P2_B08",330,0.0320684512773359,21.6146135204796,121.628911111,900,6.69478209274668,30,0.00797719586710183,6.67287459422357,930,"B",8,"B08","exp200226","P2",2,"VSS-339",0.0150996688705415,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-339","239",1,NA,0,TRUE,0,0,FALSE,1,"Relapse (on treatment)",23,"paired-invasive",NA
"BPH3757","exp200226_P2_C03",300,0.0244217780486802,28.3823388771402,123.479911111,840,6.32905134514619,0,0.00816127751885774,6.26554599905439,930,"C",6,"C03","exp200226","P2",2,"VSS-541",0.0117287396310658,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-541","239",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",36,"paired-invasive","agrA"
"JE2","exp190831_2_C12",270,0.0272504810428288,25.4363044807837,117.144622222167,900,5.7104512130019,0,0.0183319769416284,5.64079846416769,930,"C",6,"C12","exp190831","2",2,"CONTROL",0.639320720031888,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"Non infected","exp190831_2_A05",810,0.000372889152611379,1858.85584417183,-1.44463242498356,420,0.0043850209167098,720,-0.0457898809315529,-0.00286837472458152,930,"A",5,"A05","exp190831","2",2,"CONTROL",0.0166844199136847,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOX-4","exp190831_2_B06",360,0.0217218787308767,31.9100934660255,430.844333332286,900,6.11689005306948,30,0.0087661302313614,6.11246104661167,930,"B",6,"B06","exp190831","2",2,"CONTROL",0.231953864751988,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
