GP-1748	158
GP-1749	147
GP-1750	155
GP-1751	128
GP-1752	134
GP-1753	135
GP-1754	130
GP-1755	129
GP-1756	123
GP-1757	113
GP-1758	106
GP-1759	135
GP-1760	135
GP-1761	140
GP-1762	126
GP-1763	134
GP-1764	126
GP-1765	119
GP-1766	146
GP-1767	124
GP-1768	114
GP-1769	125
GP-1770	135
GP-1771	187
GP-1772	119
GP-1773	118
GP-1774	131
GP-1775	101
GP-1776	124
GP-1777	97
GP-1778	125
GP-1779	133
GP-1780	124
GP-1781	116
GP-1782	125
GP-1783	122
GP-1784	120
GP-1785	163
GP-1786	106
GP-1787	118
GP-1788	141
GP-1789	119
GP-1790	130
GP-1791	102
GP-1792	111
GP-1793	76
GP-1794	79
GP-1795	77
GP-1796	79
GP-1797	77
GP-1798	77
GP-1799	81
GP-1800	65
GP-1801	107
GP-1802	88
GP-1803	94
GP-1804	93
GP-1805	90
GP-1806	76
GP-1807	82
GP-1808	99
GP-1809	99
GP-1810	79
GP-1811	93
GP-1812	102
GP-1813	142
GP-1814	63
GP-1815	46
GP-1816	101
GP-1817	47
GP-1818	65
GP-1819	52
GP-1820	73
GP-1821	85
GP-1822	74
GP-1823	59
GP-1824	73
GP-1825	59
GP-1826	69
GP-1827	114
GP-1828	67
GP-1829	58
GP-1830	170
GP-1831	140
GP-1832	178
GP-1833	141
GP-1834	122
GP-1835	124
GP-1836	115
GP-1837	118
GP-1838	113
GP-1839	109
GP-1840	158
GP-1841	134
GP-1842	142
GP-1843	125
GP-1844	136
GP-1845	120
GP-1846	125
GP-1847	147
GP-1848	145
GP-1849	116
GP-1850	124
GP-1851	143
GP-1852	199
GP-1853	102
GP-1854	107
GP-1855	137
GP-1856	113
GP-1857	105
GP-1858	75
GP-1859	114
GP-1860	131
GP-1861	114
GP-1862	92
GP-1863	114
GP-1864	101
GP-1865	104
GP-1866	161
GP-1867	92
GP-1868	95
GP-1869	1232
GP-1870	102
GP-1871	85
GP-1872	96
GP-1873	74
GP-1874	50
GP-1875	58
GP-1876	31
GP-1877	47
GP-1878	42
GP-1879	42
GP-1880	71
GP-1881	46
GP-1882	46
GP-1883	44
GP-1884	44
GP-1885	30
GP-1886	53
GP-1887	62
GP-1888	59
GP-1889	34
GP-1890	61
GP-1891	50
GP-1892	112
GP-1893	21
GP-1894	39
GP-1895	78
GP-1896	49
GP-1897	23
GP-1898	19
GP-1899	35
GP-1900	49
GP-1901	37
GP-1902	22
GP-1903	26
GP-1904	17
GP-1905	32
GP-1906	86
GP-1907	24
GP-1908	19
GP-1909	115
GP-1910	97
GP-1911	125
GP-1912	96
GP-1913	106
GP-1914	71
GP-1915	78
GP-1916	79
GP-1917	76
GP-1918	58
GP-1919	66
GP-1920	56
GP-1921	50
GP-1922	100
GP-1923	74
GP-1924	77
GP-1925	62
GP-1926	75
GP-1927	56
GP-1928	68
GP-1929	90
GP-1930	86
GP-1931	59
GP-1932	71
GP-1933	83
GP-1934	141
GP-1935	47
GP-1936	63
GP-1937	83
GP-1938	68
GP-1939	25
GP-1940	51
GP-1941	61
GP-1942	80
GP-1943	57
GP-1944	43
GP-1945	51
GP-1946	47
GP-1947	56
GP-1948	106
GP-1949	33
GP-1950	41
GP-1951	29
GP-1952	48
GP-1953	105
GP-1954	92
GP-1955	98
GP-1956	77
GP-1957	82
GP-1958	58
GP-1959	61
GP-1960	68
GP-1961	57
GP-1962	45
GP-1963	47
GP-1964	45
GP-1965	48
GP-1966	70
GP-1967	44
GP-1968	57
GP-1969	55
GP-1970	55
GP-1971	45
GP-1972	54
GP-1973	66
GP-1974	59
GP-1975	50
GP-1976	61
GP-1977	59
GP-1978	116
GP-1979	36
GP-1980	49
GP-1981	83
GP-1982	61
GP-1983	36
GP-1984	39
GP-1985	33
GP-1986	57
GP-1987	41
GP-1988	32
GP-1989	38
GP-1990	39
GP-1991	40
GP-1992	91
GP-1993	34
GP-1994	34
GP-1995	101
GP-1996	80
GP-1997	82
GP-1998	60
GP-1999	65
GP-2000	46
GP-2001	49
GP-2002	50
GP-2003	44
GP-2004	64
GP-2005	39
GP-2006	32
GP-2007	38
GP-2008	27
GP-2009	55
GP-2010	44
GP-2011	47
GP-2012	47
GP-2013	47
GP-2014	35
GP-2015	38
GP-2016	53
GP-2017	52
GP-2018	44
GP-2019	47
GP-2020	54
GP-2021	88
GP-2022	29
GP-2023	32
GP-2024	69
GP-2025	51
GP-2026	31
GP-2027	31
GP-2028	30
GP-2029	35
GP-2030	32
GP-2031	25
GP-2032	33
GP-2033	116
GP-2034	33
GP-2035	33
GP-2036	71
GP-2037	29
GP-2038	33
GP-2039	99
GP-2040	79
GP-2041	90
GP-2042	64
GP-2043	68
GP-2044	48
GP-2045	55
GP-2046	56
GP-2047	48
GP-2048	31
GP-2049	30
GP-2050	36
GP-2051	36
GP-2052	61
GP-2053	38
GP-2054	43
GP-2055	42
GP-2056	44
GP-2057	32
GP-2058	45
GP-2059	53
GP-2060	50
GP-2061	42
GP-2062	47
GP-2063	50
GP-2064	100
GP-2065	26
GP-2066	41
GP-2067	72
GP-2068	52
GP-2069	26
GP-2070	31
GP-2071	19
GP-2072	31
GP-2073	44
GP-2074	19
GP-2075	29
GP-2076	29
GP-2077	25
GP-2078	81
GP-2079	27
GP-2080	28
GP-2081	110
GP-2082	91
GP-2083	104
GP-2084	79
GP-2085	87
GP-2086	59
GP-2087	65
GP-2088	63
GP-2089	58
GP-2090	41
GP-2091	47
GP-2092	52
GP-2093	49
GP-2094	80
GP-2095	59
GP-2096	63
GP-2097	64
GP-2098	60
GP-2099	44
GP-2100	61
GP-2101	71
GP-2102	67
GP-2103	52
GP-2104	69
GP-2105	66
GP-2106	123
GP-2107	37
GP-2108	50
GP-2109	86
GP-2110	59
GP-2111	26
GP-2112	38
GP-2113	27
GP-2114	44
GP-2115	59
GP-2116	41
GP-2117	42
GP-2118	43
GP-2119	41
GP-2120	93
GP-2121	35
GP-2122	35
GP-2123	101
GP-2124	79
GP-2125	88
GP-2126	61
GP-2127	48
GP-2128	54
GP-2129	27
GP-2130	30
GP-2131	36
GP-2132	33
GP-2133	62
GP-2134	36
GP-2135	39
GP-2136	40
GP-2137	39
GP-2138	22
GP-2139	47
GP-2140	52
GP-2141	51
GP-2142	29
GP-2143	53
GP-2144	43
GP-2145	101
GP-2146	18
GP-2147	35
GP-2148	71
GP-2149	49
GP-2150	24
GP-2151	18
GP-2152	11
GP-2153	26
GP-2154	43
GP-2155	27
GP-2156	18
GP-2157	17
GP-2158	28
GP-2159	77
GP-2160	20
GP-2161	17
GP-2162	119
GP-2163	82
GP-2164	95
GP-2165	98
GP-2166	104
GP-2167	108
GP-2168	94
GP-2169	101
GP-2170	73
GP-2171	55
GP-2172	57
GP-2173	57
GP-2174	54
GP-2175	36
GP-2176	49
GP-2177	48
GP-2178	48
GP-2179	75
GP-2180	51
GP-2181	51
GP-2182	48
GP-2183	50
GP-2184	35
GP-2185	59
GP-2186	67
GP-2187	63
GP-2188	37
GP-2189	64
GP-2190	55
GP-2191	117
GP-2192	24
GP-2193	43
GP-2194	81
GP-2195	48
GP-2196	24
GP-2197	22
GP-2198	20
GP-2199	40
GP-2200	56
GP-2201	40
GP-2202	32
GP-2203	30
GP-2204	35
GP-2205	91
GP-2206	27
GP-2207	26
GP-2208	105
GP-2209	84
GP-2210	96
GP-2211	75
GP-2212	81
GP-2213	49
GP-2214	53
GP-2215	55
GP-2216	50
GP-2217	43
GP-2218	47
GP-2219	44
GP-2220	45
GP-2221	69
GP-2222	49
GP-2223	53
GP-2224	55
GP-2225	51
GP-2226	42
GP-2227	57
GP-2228	64
GP-2229	57
GP-2230	40
GP-2231	61
GP-2232	62
GP-2233	113
GP-2234	30
GP-2235	39
GP-2236	74
GP-2237	53
GP-2238	22
GP-2239	32
GP-2240	24
GP-2241	36
GP-2242	51
GP-2243	31
GP-2244	25
GP-2245	36
GP-2246	30
GP-2247	84
GP-2248	30
GP-2249	28
GP-2250	198
GP-2251	82
GP-2252	6
GP-2253	59
GP-2254	237
GP-2255	7
GP-2256	8
GP-2257	54
GP-2258	42
GP-2259	40
GP-2260	36
GP-2261	695
GP-2262	36
GP-2263	39
GP-2264	34
GP-2265	9
GP-2266	11
GP-2267	7
GP-2268	37
GP-2269	33
GP-2270	36
GP-2271	37
GP-2272	39
GP-2273	8
GP-2274	10
GP-2275	23
GP-2276	7
GP-2277	7
GP-2278	20
GP-2279	20
GP-2280	56
GP-2281	52
GP-2282	7
GP-2283	5
GP-2284	5
GP-2285	11
GP-2286	15
GP-2287	8
GP-2288	10
GP-2289	20
GP-2290	8
GP-2291	4
GP-2292	16
GP-2293	18
GP-2294	52
GP-2295	48
GP-2296	7
GP-2297	7
GP-2298	7
GP-2299	10
GP-2300	15
GP-2301	12
GP-2302	10
GP-2303	26
GP-2304	8
GP-2305	11
GP-2306	21
GP-2307	21
GP-2308	58
GP-2309	54
GP-2310	8
GP-2311	10
GP-2312	4
GP-2313	13
GP-2314	17
GP-2315	12
GP-2316	10
GP-2317	26
GP-2318	8
GP-2319	11
GP-2320	22
GP-2321	22
GP-2322	58
GP-2323	54
GP-2324	7
GP-2325	9
GP-2326	3
GP-2327	12
GP-2328	18
GP-2329	5
GP-2330	4
GP-2331	19
GP-2332	2
GP-2333	4
GP-2334	15
GP-2335	17
GP-2336	48
GP-2337	47
GP-2338	4
GP-2339	3
GP-2340	3
GP-2341	3
GP-2342	14
GP-2343	312
GP-2344	222
GP-2345	827
GP-2346	15
GP-2347	18
GP-2348	10
GP-2349	13
GP-2350	14
GP-2351	19
GP-2352	20
GP-2353	14
GP-2354	14
GP-2355	13
GP-2356	15
GP-2357	20
GP-2358	512
GP-2359	1507
GP-2360	583
GP-2361	1354
GP-2362	405
GP-2363	22
GP-2364	127
GP-2365	103
GP-2366	86
GP-2367	84
GP-2368	90
GP-2369	58
GP-2370	65
GP-2371	68
GP-2372	61
GP-2373	58
GP-2374	57
GP-2375	65
GP-2376	52
GP-2377	85
GP-2378	70
GP-2379	74
GP-2380	74
GP-2381	74
GP-2382	57
GP-2383	63
GP-2384	78
GP-2385	80
GP-2386	66
GP-2387	76
GP-2388	82
GP-2389	45
GP-2390	51
GP-2391	51
GP-2392	87
GP-2393	68
GP-2394	49
GP-2395	56
GP-2396	44
GP-2397	57
GP-2398	59
GP-2399	57
GP-2400	47
GP-2401	55
GP-2402	56
GP-2403	54
GP-2404	53
GP-2405	50
GP-2406	258
GP-2407	95
GP-2408	84
GP-2409	107
GP-2410	83
GP-2411	90
GP-2412	60
GP-2413	71
GP-2414	70
GP-2415	60
GP-2416	45
GP-2417	55
GP-2418	40
GP-2419	41
GP-2420	83
GP-2421	57
GP-2422	59
GP-2423	41
GP-2424	56
GP-2425	42
GP-2426	50
GP-2427	74
GP-2428	70
GP-2429	51
GP-2430	58
GP-2431	60
GP-2432	123
GP-2433	35
GP-2434	57
GP-2435	75
GP-2436	66
GP-2437	25
GP-2438	39
GP-2439	16
GP-2440	45
GP-2441	62
GP-2442	48
GP-2443	34
GP-2444	43
GP-2445	37
GP-2446	45
GP-2447	98
GP-2448	35
GP-2449	113
GP-2450	94
GP-2451	108
GP-2452	40
GP-2453	58
GP-2454	53
GP-2455	54
GP-2456	85
GP-2457	59
GP-2458	61
GP-2459	58
GP-2460	60
GP-2461	41
GP-2462	66
GP-2463	77
GP-2464	72
GP-2465	42
GP-2466	72
GP-2467	63
GP-2468	126
GP-2469	34
GP-2470	46
GP-2471	84
GP-2472	54
GP-2473	25
GP-2474	31
GP-2475	21
GP-2476	42
GP-2477	63
GP-2478	46
GP-2479	31
GP-2480	37
GP-2481	33
GP-2482	40
GP-2483	92
GP-2484	32
