well,sample,wave_length,time,OD,timepoint
A08,Sample X8,WL493,42,35696,42
A09,Sample X9,WL493,42,35924,42
A10,Sample X10,WL493,42,35435,42
A11,Sample X11,WL493,42,35633,42
A12,Sample X12,WL493,42,35435,42
B01,Sample X13,WL493,42,35791,42
B02,Sample X14,WL493,42,35592,42
B03,Sample X15,WL493,42,35418,42
B04,Sample X16,WL493,42,35242,42
B05,Sample X17,WL493,42,35549,42
B06,Sample X18,WL493,42,35964,42
B07,Sample X19,WL493,42,35566,42
B08,Sample X20,WL493,42,35333,42
B09,Sample X21,WL493,42,35810,42
B10,Sample X22,WL493,42,35089,42
B11,Sample X23,WL493,42,35003,42
B12,Sample X24,WL493,42,35531,42
C01,Sample X25,WL493,42,35179,42
C02,Sample X26,WL493,42,35512,42
C03,Sample X27,WL493,42,35048,42
C04,Sample X28,WL493,42,34662,42
C05,Sample X29,WL493,42,34856,42
C06,Sample X30,WL493,42,34569,42
C07,Sample X31,WL493,42,34837,42
C08,Sample X32,WL493,42,35126,42
C09,Sample X33,WL493,42,35042,42
C10,Sample X34,WL493,42,34975,42
C11,Sample X35,WL493,42,34709,42
C12,Sample X36,WL493,42,35591,42
D01,Sample X37,WL493,42,35734,42
D02,Sample X38,WL493,42,35557,42
D03,Sample X39,WL493,42,35364,42
D04,Sample X40,WL493,42,35462,42
D05,Sample X41,WL493,42,34803,42
D06,Sample X42,WL493,42,34822,42
D07,Sample X43,WL493,42,34923,42
D08,Sample X44,WL493,42,34995,42
D09,Sample X45,WL493,42,35533,42
D10,Sample X46,WL493,42,35354,42
D11,Sample X47,WL493,42,35444,42
D12,Sample X48,WL493,42,35444,42
E01,Sample X49,WL493,42,36010,42
E02,Sample X50,WL493,42,35245,42
E03,Sample X51,WL493,42,35023,42
E04,Sample X52,WL493,42,34699,42
E05,Sample X53,WL493,42,35144,42
E06,Sample X54,WL493,42,34121,42
E07,Sample X55,WL493,42,34753,42
E08,Sample X56,WL493,42,34989,42
E09,Sample X57,WL493,42,34720,42
E10,Sample X58,WL493,42,34940,42
E11,Sample X59,WL493,42,34865,42
E12,Sample X60,WL493,42,35294,42
F01,Sample X61,WL493,42,35108,42
F02,Sample X62,WL493,42,35163,42
F03,Sample X63,WL493,42,34916,42
F04,Sample X64,WL493,42,34485,42
F05,Sample X65,WL493,42,35022,42
F06,Sample X66,WL493,42,34508,42
F07,Sample X67,WL493,42,34776,42
F08,Sample X68,WL493,42,35280,42
F09,Sample X69,WL493,42,35240,42
F10,Sample X70,WL493,42,35203,42
F11,Sample X71,WL493,42,35187,42
F12,Sample X72,WL493,42,35301,42
G01,Sample X73,WL493,42,35873,42
G02,Sample X74,WL493,42,35325,42
G03,Sample X75,WL493,42,35010,42
G04,Sample X76,WL493,42,35388,42
G05,Sample X77,WL493,42,34631,42
G06,Sample X78,WL493,42,34995,42
G07,Sample X79,WL493,42,35769,42
G08,Sample X80,WL493,42,34694,42
G09,Sample X81,WL493,42,34898,42
G10,Sample X82,WL493,42,34808,42
G11,Sample X83,WL493,42,35273,42
G12,Sample X84,WL493,42,35545,42
H01,Sample X85,WL493,42,35573,42
H02,Sample X86,WL493,42,35290,42
H03,Sample X87,WL493,42,34977,42
H04,Sample X88,WL493,42,34953,42
H05,Sample X89,WL493,42,34917,42
H06,Sample X90,WL493,42,35073,42
H07,Sample X91,WL493,42,35361,42
H08,Sample X92,WL493,42,35218,42
H09,Sample X93,WL493,42,34827,42
H10,Sample X94,WL493,42,34984,42
H11,Sample X95,WL493,42,35124,42
H12,Sample X96,WL493,42,34610,42
A01,Sample X1,WL493,48,36046,48
A02,Sample X2,WL493,48,35660,48
A03,Sample X3,WL493,48,36301,48
A04,Sample X4,WL493,48,35221,48
A05,Sample X5,WL493,48,35626,48
A06,Sample X6,WL493,48,35549,48
A07,Sample X7,WL493,48,35402,48
A08,Sample X8,WL493,48,35164,48
A09,Sample X9,WL493,48,35695,48
A10,Sample X10,WL493,48,35106,48
A11,Sample X11,WL493,48,35301,48
A12,Sample X12,WL493,48,36143,48
B01,Sample X13,WL493,48,35231,48
B02,Sample X14,WL493,48,35476,48
B03,Sample X15,WL493,48,35074,48
B04,Sample X16,WL493,48,35640,48
B05,Sample X17,WL493,48,35606,48
B06,Sample X18,WL493,48,35555,48
B07,Sample X19,WL493,48,34944,48
B08,Sample X20,WL493,48,35218,48
B09,Sample X21,WL493,48,35907,48
B10,Sample X22,WL493,48,35069,48
B11,Sample X23,WL493,48,34630,48
B12,Sample X24,WL493,48,35073,48
C01,Sample X25,WL493,48,35260,48
C02,Sample X26,WL493,48,35429,48
C03,Sample X27,WL493,48,35421,48
C04,Sample X28,WL493,48,34789,48
C05,Sample X29,WL493,48,35364,48
C06,Sample X30,WL493,48,34516,48
C07,Sample X31,WL493,48,34851,48
C08,Sample X32,WL493,48,34444,48
C09,Sample X33,WL493,48,34827,48
C10,Sample X34,WL493,48,35105,48
C11,Sample X35,WL493,48,34566,48
C12,Sample X36,WL493,48,35119,48
D01,Sample X37,WL493,48,35721,48
D02,Sample X38,WL493,48,35295,48
D03,Sample X39,WL493,48,35379,48
D04,Sample X40,WL493,48,35303,48
D05,Sample X41,WL493,48,34679,48
D06,Sample X42,WL493,48,34782,48
D07,Sample X43,WL493,48,34619,48
D08,Sample X44,WL493,48,35006,48
D09,Sample X45,WL493,48,35141,48
D10,Sample X46,WL493,48,34723,48
D11,Sample X47,WL493,48,35296,48
D12,Sample X48,WL493,48,35359,48
E01,Sample X49,WL493,48,36036,48
E02,Sample X50,WL493,48,35315,48
E03,Sample X51,WL493,48,34685,48
E04,Sample X52,WL493,48,34507,48
E05,Sample X53,WL493,48,35326,48
E06,Sample X54,WL493,48,35025,48
E07,Sample X55,WL493,48,34724,48
E08,Sample X56,WL493,48,35018,48
E09,Sample X57,WL493,48,35212,48
E10,Sample X58,WL493,48,34723,48
E11,Sample X59,WL493,48,35123,48
E12,Sample X60,WL493,48,35101,48
F01,Sample X61,WL493,48,35450,48
F02,Sample X62,WL493,48,35397,48
F03,Sample X63,WL493,48,35024,48
F04,Sample X64,WL493,48,34469,48
F05,Sample X65,WL493,48,34693,48
F06,Sample X66,WL493,48,34479,48
F07,Sample X67,WL493,48,34295,48
F08,Sample X68,WL493,48,35374,48
F09,Sample X69,WL493,48,34659,48
F10,Sample X70,WL493,48,35009,48
F11,Sample X71,WL493,48,34620,48
F12,Sample X72,WL493,48,34998,48
G01,Sample X73,WL493,48,35650,48
G02,Sample X74,WL493,48,35072,48
G03,Sample X75,WL493,48,34993,48
G04,Sample X76,WL493,48,35157,48
G05,Sample X77,WL493,48,34369,48
G06,Sample X78,WL493,48,34740,48
G07,Sample X79,WL493,48,34901,48
G08,Sample X80,WL493,48,35001,48
G09,Sample X81,WL493,48,34361,48
G10,Sample X82,WL493,48,34624,48
G11,Sample X83,WL493,48,35159,48
G12,Sample X84,WL493,48,35246,48
H01,Sample X85,WL493,48,35488,48
H02,Sample X86,WL493,48,35314,48
H03,Sample X87,WL493,48,34902,48
H04,Sample X88,WL493,48,35311,48
H05,Sample X89,WL493,48,34686,48
H06,Sample X90,WL493,48,35153,48
H07,Sample X91,WL493,48,34709,48
H08,Sample X92,WL493,48,35401,48
H09,Sample X93,WL493,48,35195,48
H10,Sample X94,WL493,48,34865,48
H11,Sample X95,WL493,48,34655,48
H12,Sample X96,WL493,48,35165,48
A01,Sample X1,WL493,54,36422,54
A02,Sample X2,WL493,54,35768,54
A03,Sample X3,WL493,54,35936,54
A04,Sample X4,WL493,54,35081,54
A05,Sample X5,WL493,54,35886,54
A06,Sample X6,WL493,54,34574,54
A07,Sample X7,WL493,54,35573,54
A08,Sample X8,WL493,54,35364,54
A09,Sample X9,WL493,54,36287,54
A10,Sample X10,WL493,54,35425,54
A11,Sample X11,WL493,54,35480,54
A12,Sample X12,WL493,54,35715,54
B01,Sample X13,WL493,54,35670,54
B02,Sample X14,WL493,54,35245,54
B03,Sample X15,WL493,54,35053,54
B04,Sample X16,WL493,54,35096,54
B05,Sample X17,WL493,54,35401,54
B06,Sample X18,WL493,54,35315,54
B07,Sample X19,WL493,54,35190,54
B08,Sample X20,WL493,54,35132,54
B09,Sample X21,WL493,54,35700,54
B10,Sample X22,WL493,54,35149,54
B11,Sample X23,WL493,54,34644,54
B12,Sample X24,WL493,54,35194,54
C01,Sample X25,WL493,54,35250,54
C02,Sample X26,WL493,54,35941,54
C03,Sample X27,WL493,54,35129,54
C04,Sample X28,WL493,54,34641,54
C05,Sample X29,WL493,54,34771,54
C06,Sample X30,WL493,54,34703,54
C07,Sample X31,WL493,54,34586,54
C08,Sample X32,WL493,54,34558,54
C09,Sample X33,WL493,54,34767,54
C10,Sample X34,WL493,54,34825,54
C11,Sample X35,WL493,54,35012,54
C12,Sample X36,WL493,54,35313,54
D01,Sample X37,WL493,54,35101,54
D02,Sample X38,WL493,54,34947,54
D03,Sample X39,WL493,54,35315,54
D04,Sample X40,WL493,54,35111,54
D05,Sample X41,WL493,54,35302,54
D06,Sample X42,WL493,54,34593,54
D07,Sample X43,WL493,54,34928,54
D08,Sample X44,WL493,54,34869,54
D09,Sample X45,WL493,54,34871,54
D10,Sample X46,WL493,54,35181,54
D11,Sample X47,WL493,54,35005,54
D12,Sample X48,WL493,54,35361,54
E01,Sample X49,WL493,54,36003,54
E02,Sample X50,WL493,54,35097,54
E03,Sample X51,WL493,54,34791,54
E04,Sample X52,WL493,54,34690,54
E05,Sample X53,WL493,54,34797,54
E06,Sample X54,WL493,54,34397,54
E07,Sample X55,WL493,54,35066,54
E08,Sample X56,WL493,54,34247,54
E09,Sample X57,WL493,54,34769,54
E10,Sample X58,WL493,54,34931,54
E11,Sample X59,WL493,54,35113,54
E12,Sample X60,WL493,54,35723,54
F01,Sample X61,WL493,54,34719,54
F02,Sample X62,WL493,54,35036,54
F03,Sample X63,WL493,54,34780,54
F04,Sample X64,WL493,54,35191,54
F05,Sample X65,WL493,54,34519,54
F06,Sample X66,WL493,54,34727,54
F07,Sample X67,WL493,54,34497,54
F08,Sample X68,WL493,54,35111,54
F09,Sample X69,WL493,54,35141,54
F10,Sample X70,WL493,54,34702,54
F11,Sample X71,WL493,54,35223,54
F12,Sample X72,WL493,54,35388,54
G01,Sample X73,WL493,54,35650,54
G02,Sample X74,WL493,54,35289,54
G03,Sample X75,WL493,54,34803,54
G04,Sample X76,WL493,54,34483,54
G05,Sample X77,WL493,54,34641,54
G06,Sample X78,WL493,54,35064,54
G07,Sample X79,WL493,54,35210,54
G08,Sample X80,WL493,54,34714,54
G09,Sample X81,WL493,54,34726,54
G10,Sample X82,WL493,54,34691,54
G11,Sample X83,WL493,54,35046,54
G12,Sample X84,WL493,54,35245,54
H01,Sample X85,WL493,54,35176,54
H02,Sample X86,WL493,54,35464,54
H03,Sample X87,WL493,54,34688,54
H04,Sample X88,WL493,54,35397,54
H05,Sample X89,WL493,54,34379,54
H06,Sample X90,WL493,54,34613,54
H07,Sample X91,WL493,54,35576,54
H08,Sample X92,WL493,54,35701,54
H09,Sample X93,WL493,54,34927,54
H10,Sample X94,WL493,54,34768,54
H11,Sample X95,WL493,54,34899,54
H12,Sample X96,WL493,54,35104,54
A01,Sample X1,WL493,60,36119,60
A02,Sample X2,WL493,60,35262,60
A03,Sample X3,WL493,60,36027,60
A04,Sample X4,WL493,60,35372,60
A05,Sample X5,WL493,60,35974,60
A06,Sample X6,WL493,60,35397,60
A07,Sample X7,WL493,60,34854,60
A08,Sample X8,WL493,60,35897,60
A09,Sample X9,WL493,60,35837,60
A10,Sample X10,WL493,60,34772,60
A11,Sample X11,WL493,60,35143,60
A12,Sample X12,WL493,60,35955,60
B01,Sample X13,WL493,60,35738,60
B02,Sample X14,WL493,60,35220,60
B03,Sample X15,WL493,60,35619,60
B04,Sample X16,WL493,60,35523,60
B05,Sample X17,WL493,60,35379,60
B06,Sample X18,WL493,60,35381,60
B07,Sample X19,WL493,60,34721,60
B08,Sample X20,WL493,60,34990,60
B09,Sample X21,WL493,60,35967,60
B10,Sample X22,WL493,60,35252,60
B11,Sample X23,WL493,60,34329,60
B12,Sample X24,WL493,60,34929,60
C01,Sample X25,WL493,60,34774,60
C02,Sample X26,WL493,60,35227,60
C03,Sample X27,WL493,60,35081,60
C04,Sample X28,WL493,60,34346,60
C05,Sample X29,WL493,60,35007,60
C06,Sample X30,WL493,60,34412,60
C07,Sample X31,WL493,60,34552,60
C08,Sample X32,WL493,60,34904,60
C09,Sample X33,WL493,60,34784,60
C10,Sample X34,WL493,60,34667,60
C11,Sample X35,WL493,60,34983,60
C12,Sample X36,WL493,60,35670,60
D01,Sample X37,WL493,60,35398,60
D02,Sample X38,WL493,60,35315,60
D03,Sample X39,WL493,60,35668,60
D04,Sample X40,WL493,60,35010,60
D05,Sample X41,WL493,60,34364,60
D06,Sample X42,WL493,60,34440,60
D07,Sample X43,WL493,60,35148,60
D08,Sample X44,WL493,60,34773,60
D09,Sample X45,WL493,60,35142,60
D10,Sample X46,WL493,60,35257,60
D11,Sample X47,WL493,60,35228,60
D12,Sample X48,WL493,60,35111,60
E01,Sample X49,WL493,60,35731,60
E02,Sample X50,WL493,60,34617,60
E03,Sample X51,WL493,60,34703,60
E04,Sample X52,WL493,60,34396,60
E05,Sample X53,WL493,60,35066,60
E06,Sample X54,WL493,60,34749,60
E07,Sample X55,WL493,60,34730,60
E08,Sample X56,WL493,60,34474,60
E09,Sample X57,WL493,60,34811,60
E10,Sample X58,WL493,60,35013,60
E11,Sample X59,WL493,60,34581,60
E12,Sample X60,WL493,60,35265,60
F01,Sample X61,WL493,60,35165,60
F02,Sample X62,WL493,60,34994,60
F03,Sample X63,WL493,60,34463,60
F04,Sample X64,WL493,60,34338,60
F05,Sample X65,WL493,60,34487,60
F06,Sample X66,WL493,60,34750,60
F07,Sample X67,WL493,60,34608,60
F08,Sample X68,WL493,60,35010,60
F09,Sample X69,WL493,60,34675,60
F10,Sample X70,WL493,60,34754,60
F11,Sample X71,WL493,60,35073,60
F12,Sample X72,WL493,60,35662,60
G01,Sample X73,WL493,60,35860,60
G02,Sample X74,WL493,60,35040,60
G03,Sample X75,WL493,60,34967,60
G04,Sample X76,WL493,60,34724,60
G05,Sample X77,WL493,60,34676,60
G06,Sample X78,WL493,60,35105,60
G07,Sample X79,WL493,60,34943,60
G08,Sample X80,WL493,60,35254,60
G09,Sample X81,WL493,60,34208,60
G10,Sample X82,WL493,60,34601,60
G11,Sample X83,WL493,60,35368,60
G12,Sample X84,WL493,60,34787,60
H01,Sample X85,WL493,60,35081,60
H02,Sample X86,WL493,60,35318,60
H03,Sample X87,WL493,60,34897,60
H04,Sample X88,WL493,60,35031,60
H05,Sample X89,WL493,60,34521,60
H06,Sample X90,WL493,60,35268,60
H07,Sample X91,WL493,60,35064,60
H08,Sample X92,WL493,60,35266,60
H09,Sample X93,WL493,60,34396,60
H10,Sample X94,WL493,60,34632,60
H11,Sample X95,WL493,60,34947,60
H12,Sample X96,WL493,60,34603,60
A01,Sample X1,WL493,66,36073,66
A02,Sample X2,WL493,66,35514,66
A03,Sample X3,WL493,66,36047,66
A04,Sample X4,WL493,66,34905,66
A05,Sample X5,WL493,66,35987,66
A06,Sample X6,WL493,66,35262,66
A07,Sample X7,WL493,66,35034,66
A08,Sample X8,WL493,66,35700,66
A09,Sample X9,WL493,66,35573,66
A10,Sample X10,WL493,66,34827,66
A11,Sample X11,WL493,66,35144,66
A12,Sample X12,WL493,66,35452,66
B01,Sample X13,WL493,66,35209,66
B02,Sample X14,WL493,66,35289,66
B03,Sample X15,WL493,66,35683,66
B04,Sample X16,WL493,66,35234,66
B05,Sample X17,WL493,66,35016,66
B06,Sample X18,WL493,66,35946,66
B07,Sample X19,WL493,66,34985,66
B08,Sample X20,WL493,66,35010,66
B09,Sample X21,WL493,66,35731,66
B10,Sample X22,WL493,66,34962,66
B11,Sample X23,WL493,66,34957,66
B12,Sample X24,WL493,66,35337,66
C01,Sample X25,WL493,66,34592,66
C02,Sample X26,WL493,66,35886,66
C03,Sample X27,WL493,66,34858,66
C04,Sample X28,WL493,66,34650,66
C05,Sample X29,WL493,66,34646,66
C06,Sample X30,WL493,66,34353,66
C07,Sample X31,WL493,66,34368,66
C08,Sample X32,WL493,66,34592,66
C09,Sample X33,WL493,66,34952,66
C10,Sample X34,WL493,66,34716,66
C11,Sample X35,WL493,66,34514,66
C12,Sample X36,WL493,66,35493,66
D01,Sample X37,WL493,66,35447,66
D02,Sample X38,WL493,66,35266,66
D03,Sample X39,WL493,66,35041,66
D04,Sample X40,WL493,66,34616,66
D05,Sample X41,WL493,66,35157,66
D06,Sample X42,WL493,66,34028,66
D07,Sample X43,WL493,66,34981,66
D08,Sample X44,WL493,66,34658,66
D09,Sample X45,WL493,66,34858,66
D10,Sample X46,WL493,66,34779,66
D11,Sample X47,WL493,66,35162,66
D12,Sample X48,WL493,66,35015,66
E01,Sample X49,WL493,66,35998,66
E02,Sample X50,WL493,66,34854,66
E03,Sample X51,WL493,66,34932,66
E04,Sample X52,WL493,66,35083,66
E05,Sample X53,WL493,66,34556,66
E06,Sample X54,WL493,66,34827,66
E07,Sample X55,WL493,66,35028,66
E08,Sample X56,WL493,66,35124,66
E09,Sample X57,WL493,66,34585,66
E10,Sample X58,WL493,66,35086,66
E11,Sample X59,WL493,66,34740,66
E12,Sample X60,WL493,66,35367,66
F01,Sample X61,WL493,66,35018,66
F02,Sample X62,WL493,66,35049,66
F03,Sample X63,WL493,66,34818,66
F04,Sample X64,WL493,66,34696,66
F05,Sample X65,WL493,66,34259,66
F06,Sample X66,WL493,66,34469,66
F07,Sample X67,WL493,66,34782,66
F08,Sample X68,WL493,66,35116,66
F09,Sample X69,WL493,66,34849,66
F10,Sample X70,WL493,66,34907,66
F11,Sample X71,WL493,66,34836,66
F12,Sample X72,WL493,66,35033,66
G01,Sample X73,WL493,66,35536,66
G02,Sample X74,WL493,66,35048,66
G03,Sample X75,WL493,66,35296,66
G04,Sample X76,WL493,66,35278,66
G05,Sample X77,WL493,66,34736,66
G06,Sample X78,WL493,66,34870,66
G07,Sample X79,WL493,66,35060,66
G08,Sample X80,WL493,66,34659,66
G09,Sample X81,WL493,66,34864,66
G10,Sample X82,WL493,66,34585,66
G11,Sample X83,WL493,66,34831,66
G12,Sample X84,WL493,66,34610,66
H01,Sample X85,WL493,66,35513,66
H02,Sample X86,WL493,66,35161,66
H03,Sample X87,WL493,66,34882,66
H04,Sample X88,WL493,66,35185,66
H05,Sample X89,WL493,66,34580,66
H06,Sample X90,WL493,66,34724,66
H07,Sample X91,WL493,66,34842,66
H08,Sample X92,WL493,66,35178,66
H09,Sample X93,WL493,66,34999,66
H10,Sample X94,WL493,66,34758,66
H11,Sample X95,WL493,66,34784,66
H12,Sample X96,WL493,66,34816,66
A01,Sample X1,WL493,72,36053,72
A02,Sample X2,WL493,72,35698,72
A03,Sample X3,WL493,72,35975,72
A04,Sample X4,WL493,72,35830,72
A05,Sample X5,WL493,72,35984,72
A06,Sample X6,WL493,72,34953,72
A07,Sample X7,WL493,72,35021,72
A08,Sample X8,WL493,72,35103,72
A09,Sample X9,WL493,72,35874,72
A10,Sample X10,WL493,72,34887,72
A11,Sample X11,WL493,72,34941,72
A12,Sample X12,WL493,72,35271,72
B01,Sample X13,WL493,72,35115,72
B02,Sample X14,WL493,72,35068,72
B03,Sample X15,WL493,72,35212,72
B04,Sample X16,WL493,72,35045,72
B05,Sample X17,WL493,72,35415,72
B06,Sample X18,WL493,72,35641,72
B07,Sample X19,WL493,72,34816,72
B08,Sample X20,WL493,72,35009,72
B09,Sample X21,WL493,72,35345,72
B10,Sample X22,WL493,72,35249,72
B11,Sample X23,WL493,72,34490,72
B12,Sample X24,WL493,72,35212,72
C01,Sample X25,WL493,72,35099,72
C02,Sample X26,WL493,72,35212,72
C03,Sample X27,WL493,72,35110,72
C04,Sample X28,WL493,72,34199,72
C05,Sample X29,WL493,72,34885,72
C06,Sample X30,WL493,72,34127,72
C07,Sample X31,WL493,72,34622,72
C08,Sample X32,WL493,72,34788,72
C09,Sample X33,WL493,72,34763,72
C10,Sample X34,WL493,72,34946,72
C11,Sample X35,WL493,72,34740,72
C12,Sample X36,WL493,72,35844,72
D01,Sample X37,WL493,72,35233,72
D02,Sample X38,WL493,72,34854,72
D03,Sample X39,WL493,72,35414,72
D04,Sample X40,WL493,72,34983,72
D05,Sample X41,WL493,72,34840,72
D06,Sample X42,WL493,72,34744,72
D07,Sample X43,WL493,72,34556,72
D08,Sample X44,WL493,72,34532,72
D09,Sample X45,WL493,72,35020,72
D10,Sample X46,WL493,72,34706,72
D11,Sample X47,WL493,72,34821,72
D12,Sample X48,WL493,72,35263,72
E01,Sample X49,WL493,72,35512,72
E02,Sample X50,WL493,72,34987,72
E03,Sample X51,WL493,72,34768,72
E04,Sample X52,WL493,72,34666,72
E05,Sample X53,WL493,72,34940,72
E06,Sample X54,WL493,72,35066,72
E07,Sample X55,WL493,72,34759,72
E08,Sample X56,WL493,72,34887,72
E09,Sample X57,WL493,72,34583,72
E10,Sample X58,WL493,72,34710,72
E11,Sample X59,WL493,72,34649,72
E12,Sample X60,WL493,72,34866,72
F01,Sample X61,WL493,72,35179,72
F02,Sample X62,WL493,72,35138,72
F03,Sample X63,WL493,72,34868,72
F04,Sample X64,WL493,72,34814,72
F05,Sample X65,WL493,72,34164,72
F06,Sample X66,WL493,72,34330,72
F07,Sample X67,WL493,72,34097,72
F08,Sample X68,WL493,72,34846,72
F09,Sample X69,WL493,72,34387,72
F10,Sample X70,WL493,72,34627,72
F11,Sample X71,WL493,72,34951,72
F12,Sample X72,WL493,72,35023,72
G01,Sample X73,WL493,72,35101,72
G02,Sample X74,WL493,72,34850,72
G03,Sample X75,WL493,72,35058,72
G04,Sample X76,WL493,72,35251,72
G05,Sample X77,WL493,72,34443,72
G06,Sample X78,WL493,72,34780,72
G07,Sample X79,WL493,72,34659,72
G08,Sample X80,WL493,72,34783,72
G09,Sample X81,WL493,72,34828,72
G10,Sample X82,WL493,72,34781,72
G11,Sample X83,WL493,72,35177,72
G12,Sample X84,WL493,72,35006,72
H01,Sample X85,WL493,72,34835,72
H02,Sample X86,WL493,72,35487,72
H03,Sample X87,WL493,72,34997,72
H04,Sample X88,WL493,72,35470,72
H05,Sample X89,WL493,72,34686,72
H06,Sample X90,WL493,72,35069,72
H07,Sample X91,WL493,72,34740,72
H08,Sample X92,WL493,72,35264,72
H09,Sample X93,WL493,72,35365,72
H10,Sample X94,WL493,72,35111,72
H11,Sample X95,WL493,72,34793,72
H12,Sample X96,WL493,72,34752,72
A01,Sample X1,WL493,78,36317,78
A02,Sample X2,WL493,78,35705,78
A03,Sample X3,WL493,78,36157,78
A04,Sample X4,WL493,78,34934,78
A05,Sample X5,WL493,78,36100,78
A06,Sample X6,WL493,78,35120,78
A07,Sample X7,WL493,78,35182,78
A08,Sample X8,WL493,78,35199,78
A09,Sample X9,WL493,78,35645,78
A10,Sample X10,WL493,78,34997,78
A11,Sample X11,WL493,78,34556,78
A12,Sample X12,WL493,78,35759,78
B01,Sample X13,WL493,78,35471,78
B02,Sample X14,WL493,78,35065,78
B03,Sample X15,WL493,78,35112,78
B04,Sample X16,WL493,78,35260,78
B05,Sample X17,WL493,78,34941,78
B06,Sample X18,WL493,78,35472,78
B07,Sample X19,WL493,78,34684,78
B08,Sample X20,WL493,78,34796,78
B09,Sample X21,WL493,78,35377,78
B10,Sample X22,WL493,78,35165,78
B11,Sample X23,WL493,78,34503,78
B12,Sample X24,WL493,78,34777,78
C01,Sample X25,WL493,78,35193,78
C02,Sample X26,WL493,78,35351,78
C03,Sample X27,WL493,78,34707,78
C04,Sample X28,WL493,78,34957,78
C05,Sample X29,WL493,78,34541,78
C06,Sample X30,WL493,78,34671,78
C07,Sample X31,WL493,78,34574,78
C08,Sample X32,WL493,78,34669,78
C09,Sample X33,WL493,78,35008,78
C10,Sample X34,WL493,78,34721,78
C11,Sample X35,WL493,78,34954,78
C12,Sample X36,WL493,78,35430,78
D01,Sample X37,WL493,78,35454,78
D02,Sample X38,WL493,78,35778,78
D03,Sample X39,WL493,78,35082,78
D04,Sample X40,WL493,78,34579,78
D05,Sample X41,WL493,78,34542,78
D06,Sample X42,WL493,78,34502,78
D07,Sample X43,WL493,78,34589,78
D08,Sample X44,WL493,78,34968,78
D09,Sample X45,WL493,78,34813,78
D10,Sample X46,WL493,78,34868,78
D11,Sample X47,WL493,78,34707,78
D12,Sample X48,WL493,78,35211,78
E01,Sample X49,WL493,78,35169,78
E02,Sample X50,WL493,78,34811,78
E03,Sample X51,WL493,78,34700,78
E04,Sample X52,WL493,78,34633,78
E05,Sample X53,WL493,78,34864,78
E06,Sample X54,WL493,78,34600,78
E07,Sample X55,WL493,78,34652,78
E08,Sample X56,WL493,78,34672,78
E09,Sample X57,WL493,78,35007,78
E10,Sample X58,WL493,78,34447,78
E11,Sample X59,WL493,78,34947,78
E12,Sample X60,WL493,78,34833,78
F01,Sample X61,WL493,78,34902,78
F02,Sample X62,WL493,78,35329,78
F03,Sample X63,WL493,78,34755,78
F04,Sample X64,WL493,78,34882,78
F05,Sample X65,WL493,78,34386,78
F06,Sample X66,WL493,78,34469,78
F07,Sample X67,WL493,78,34010,78
F08,Sample X68,WL493,78,34683,78
F09,Sample X69,WL493,78,34725,78
F10,Sample X70,WL493,78,34393,78
F11,Sample X71,WL493,78,35564,78
F12,Sample X72,WL493,78,34964,78
G01,Sample X73,WL493,78,35384,78
G02,Sample X74,WL493,78,35133,78
G03,Sample X75,WL493,78,35190,78
G04,Sample X76,WL493,78,35025,78
G05,Sample X77,WL493,78,34417,78
G06,Sample X78,WL493,78,35151,78
G07,Sample X79,WL493,78,35381,78
G08,Sample X80,WL493,78,34687,78
G09,Sample X81,WL493,78,34726,78
G10,Sample X82,WL493,78,34460,78
G11,Sample X83,WL493,78,34894,78
G12,Sample X84,WL493,78,35164,78
H01,Sample X85,WL493,78,35232,78
H02,Sample X86,WL493,78,35445,78
H03,Sample X87,WL493,78,34592,78
H04,Sample X88,WL493,78,35170,78
H05,Sample X89,WL493,78,34890,78
H06,Sample X90,WL493,78,34309,78
H07,Sample X91,WL493,78,34568,78
H08,Sample X92,WL493,78,35477,78
H09,Sample X93,WL493,78,34653,78
H10,Sample X94,WL493,78,35183,78
H11,Sample X95,WL493,78,34832,78
H12,Sample X96,WL493,78,34890,78
A01,Sample X1,WL493,84,36078,84
A02,Sample X2,WL493,84,35422,84
A03,Sample X3,WL493,84,36085,84
A04,Sample X4,WL493,84,34849,84
A05,Sample X5,WL493,84,35449,84
A06,Sample X6,WL493,84,34833,84
A07,Sample X7,WL493,84,34851,84
A08,Sample X8,WL493,84,35556,84
A09,Sample X9,WL493,84,35660,84
A10,Sample X10,WL493,84,35047,84
A11,Sample X11,WL493,84,35098,84
A12,Sample X12,WL493,84,35030,84
B01,Sample X13,WL493,84,35957,84
B02,Sample X14,WL493,84,35313,84
B03,Sample X15,WL493,84,35110,84
B04,Sample X16,WL493,84,35407,84
B05,Sample X17,WL493,84,35533,84
B06,Sample X18,WL493,84,35184,84
B07,Sample X19,WL493,84,34579,84
B08,Sample X20,WL493,84,34820,84
B09,Sample X21,WL493,84,35619,84
B10,Sample X22,WL493,84,34771,84
B11,Sample X23,WL493,84,34552,84
B12,Sample X24,WL493,84,35074,84
C01,Sample X25,WL493,84,35305,84
C02,Sample X26,WL493,84,35810,84
C03,Sample X27,WL493,84,34745,84
C04,Sample X28,WL493,84,34674,84
C05,Sample X29,WL493,84,34922,84
C06,Sample X30,WL493,84,34540,84
C07,Sample X31,WL493,84,34404,84
C08,Sample X32,WL493,84,34573,84
C09,Sample X33,WL493,84,34789,84
C10,Sample X34,WL493,84,34300,84
