well,sample.x,wave_length,time,f_signal,timepoint,well_row,well_col,sample.y,f_signal_endpoint_493,f_signal_endpoint_535,total_cell_death,zero_cell_death,pct_death,sample_id,replicate,plate_number,exp
A01,Sample X1,WL535,750,24761,750,A,01,Sample X1,29977,26804,33260,21304,0.2891435262629642,BPH2750,2,2,exp190909
A01,Sample X1,WL535,1092,25351,1092,A,01,Sample X1,29977,26804,33260,21304,0.33849113415858145,BPH2750,2,2,exp190909
A02,Sample X2,WL535,684,25376,684,A,02,Sample X2,30603,26457,33260,21304,0.3405821344931415,BPH2740,3,2,exp190909
A02,Sample X2,WL535,480,24513,480,A,02,Sample X2,30603,26457,33260,21304,0.2684008029441285,BPH2740,3,2,exp190909
A02,Sample X2,WL535,252,23596,252,A,02,Sample X2,30603,26457,33260,21304,0.1917029106724657,BPH2740,3,2,exp190909
A02,Sample X2,WL535,228,23364,228,A,02,Sample X2,30603,26457,33260,21304,0.1722984275677484,BPH2740,3,2,exp190909
A02,Sample X2,WL535,282,23641,282,A,02,Sample X2,30603,26457,33260,21304,0.1954667112746738,BPH2740,3,2,exp190909
A02,Sample X2,WL535,486,24919,486,A,02,Sample X2,30603,26457,33260,21304,0.30235864837738374,BPH2740,3,2,exp190909
A02,Sample X2,WL535,456,24750,456,A,02,Sample X2,30603,26457,33260,21304,0.28822348611575777,BPH2740,3,2,exp190909
A02,Sample X2,WL535,276,23710,276,A,02,Sample X2,30603,26457,33260,21304,0.20123787219805955,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1104,26178,1104,A,02,Sample X2,30603,26457,33260,21304,0.40766142522582804,BPH2740,3,2,exp190909
A02,Sample X2,WL535,696,25068,696,A,02,Sample X2,30603,26457,33260,21304,0.3148210103713617,BPH2740,3,2,exp190909
A02,Sample X2,WL535,78,22868,78,A,02,Sample X2,30603,26457,33260,21304,0.13081298093007696,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1080,25807,1080,A,02,Sample X2,30603,26457,33260,21304,0.3766309802609568,BPH2740,3,2,exp190909
A02,Sample X2,WL535,54,23107,54,A,02,Sample X2,30603,26457,33260,21304,0.15080294412847106,BPH2740,3,2,exp190909
A02,Sample X2,WL535,672,25080,672,A,02,Sample X2,30603,26457,33260,21304,0.3158246905319505,BPH2740,3,2,exp190909
A02,Sample X2,WL535,894,25754,894,A,02,Sample X2,30603,26457,33260,21304,0.37219805955168955,BPH2740,3,2,exp190909
A02,Sample X2,WL535,666,24859,666,A,02,Sample X2,30603,26457,33260,21304,0.2973402475744396,BPH2740,3,2,exp190909
A02,Sample X2,WL535,900,25667,900,A,02,Sample X2,30603,26457,33260,21304,0.36492137838742056,BPH2740,3,2,exp190909
A02,Sample X2,WL535,690,24940,690,A,02,Sample X2,30603,26457,33260,21304,0.3041150886584142,BPH2740,3,2,exp190909
A02,Sample X2,WL535,264,23870,264,A,02,Sample X2,30603,26457,33260,21304,0.21462027433924388,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1074,25821,1074,A,02,Sample X2,30603,26457,33260,21304,0.37780194044831045,BPH2740,3,2,exp190909
A02,Sample X2,WL535,438,24946,438,A,02,Sample X2,30603,26457,33260,21304,0.3046169287387086,BPH2740,3,2,exp190909
A02,Sample X2,WL535,492,24801,492,A,02,Sample X2,30603,26457,33260,21304,0.2924891267982603,BPH2740,3,2,exp190909
A02,Sample X2,WL535,72,22894,72,A,02,Sample X2,30603,26457,33260,21304,0.1329876212780194,BPH2740,3,2,exp190909
A02,Sample X2,WL535,234,23638,234,A,02,Sample X2,30603,26457,33260,21304,0.1952157912345266,BPH2740,3,2,exp190909
A02,Sample X2,WL535,288,24021,288,A,02,Sample X2,30603,26457,33260,21304,0.22724991635998662,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1098,25532,1098,A,02,Sample X2,30603,26457,33260,21304,0.35362997658079626,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1050,25764,1050,A,02,Sample X2,30603,26457,33260,21304,0.3730344596855136,BPH2740,3,2,exp190909
A02,Sample X2,WL535,462,24461,462,A,02,Sample X2,30603,26457,33260,21304,0.2640515222482436,BPH2740,3,2,exp190909
A02,Sample X2,WL535,846,25042,846,A,02,Sample X2,30603,26457,33260,21304,0.3126463700234192,BPH2740,3,2,exp190909
A02,Sample X2,WL535,468,24775,468,A,02,Sample X2,30603,26457,33260,21304,0.2903144864503178,BPH2740,3,2,exp190909
A02,Sample X2,WL535,258,23208,258,A,02,Sample X2,30603,26457,33260,21304,0.1592505854800937,BPH2740,3,2,exp190909
A02,Sample X2,WL535,642,25150,642,A,02,Sample X2,30603,26457,33260,21304,0.32167949146871866,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1230,25683,1230,A,02,Sample X2,30603,26457,33260,21304,0.366259618601539,BPH2740,3,2,exp190909
A02,Sample X2,WL535,858,25211,858,A,02,Sample X2,30603,26457,33260,21304,0.32678153228504514,BPH2740,3,2,exp190909
A02,Sample X2,WL535,60,23403,60,A,02,Sample X2,30603,26457,33260,21304,0.1755603880896621,BPH2740,3,2,exp190909
A02,Sample X2,WL535,972,25395,972,A,02,Sample X2,30603,26457,33260,21304,0.34217129474740715,BPH2740,3,2,exp190909
A02,Sample X2,WL535,342,24235,342,A,02,Sample X2,30603,26457,33260,21304,0.24514887922382067,BPH2740,3,2,exp190909
A02,Sample X2,WL535,876,25200,876,A,02,Sample X2,30603,26457,33260,21304,0.3258614921378387,BPH2740,3,2,exp190909
A02,Sample X2,WL535,828,25377,828,A,02,Sample X2,30603,26457,33260,21304,0.3406657745065239,BPH2740,3,2,exp190909
A02,Sample X2,WL535,618,25238,618,A,02,Sample X2,30603,26457,33260,21304,0.32903981264637,BPH2740,3,2,exp190909
A02,Sample X2,WL535,84,23162,84,A,02,Sample X2,30603,26457,33260,21304,0.15540314486450318,BPH2740,3,2,exp190909
A02,Sample X2,WL535,246,23835,246,A,02,Sample X2,30603,26457,33260,21304,0.21169287387085983,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1056,25836,1056,A,02,Sample X2,30603,26457,33260,21304,0.3790565406490465,BPH2740,3,2,exp190909
A02,Sample X2,WL535,360,23935,360,A,02,Sample X2,30603,26457,33260,21304,0.22005687520910003,BPH2740,3,2,exp190909
A02,Sample X2,WL535,960,25593,960,A,02,Sample X2,30603,26457,33260,21304,0.3587320173971228,BPH2740,3,2,exp190909
A02,Sample X2,WL535,426,24501,426,A,02,Sample X2,30603,26457,33260,21304,0.26739712278353966,BPH2740,3,2,exp190909
A02,Sample X2,WL535,798,24825,798,A,02,Sample X2,30603,26457,33260,21304,0.29449648711943793,BPH2740,3,2,exp190909
A02,Sample X2,WL535,648,25105,648,A,02,Sample X2,30603,26457,33260,21304,0.31791569086651056,BPH2740,3,2,exp190909
A02,Sample X2,WL535,702,25054,702,A,02,Sample X2,30603,26457,33260,21304,0.31365005018400804,BPH2740,3,2,exp190909
A02,Sample X2,WL535,654,25152,654,A,02,Sample X2,30603,26457,33260,21304,0.32184677149548346,BPH2740,3,2,exp190909
A02,Sample X2,WL535,444,24679,444,A,02,Sample X2,30603,26457,33260,21304,0.2822850451656072,BPH2740,3,2,exp190909
A02,Sample X2,WL535,768,24965,768,A,02,Sample X2,30603,26457,33260,21304,0.30620608899297425,BPH2740,3,2,exp190909
A02,Sample X2,WL535,138,23209,138,A,02,Sample X2,30603,26457,33260,21304,0.1593342254934761,BPH2740,3,2,exp190909
A02,Sample X2,WL535,882,25477,882,A,02,Sample X2,30603,26457,33260,21304,0.34902977584476413,BPH2740,3,2,exp190909
A02,Sample X2,WL535,624,25184,624,A,02,Sample X2,30603,26457,33260,21304,0.32452325192372034,BPH2740,3,2,exp190909
A02,Sample X2,WL535,414,24088,414,A,02,Sample X2,30603,26457,33260,21304,0.23285379725660757,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1110,25921,1110,A,02,Sample X2,30603,26457,33260,21304,0.38616594178655067,BPH2740,3,2,exp190909
A02,Sample X2,WL535,852,25287,852,A,02,Sample X2,30603,26457,33260,21304,0.3331381733021077,BPH2740,3,2,exp190909
A02,Sample X2,WL535,156,23343,156,A,02,Sample X2,30603,26457,33260,21304,0.17054198728671796,BPH2740,3,2,exp190909
A02,Sample X2,WL535,756,24993,756,A,02,Sample X2,30603,26457,33260,21304,0.3085480093676815,BPH2740,3,2,exp190909
A02,Sample X2,WL535,222,23542,222,A,02,Sample X2,30603,26457,33260,21304,0.187186349949816,BPH2740,3,2,exp190909
A02,Sample X2,WL535,870,25648,870,A,02,Sample X2,30603,26457,33260,21304,0.3633322181331549,BPH2740,3,2,exp190909
A02,Sample X2,WL535,822,24990,822,A,02,Sample X2,30603,26457,33260,21304,0.3082970893275343,BPH2740,3,2,exp190909
A02,Sample X2,WL535,498,24665,498,A,02,Sample X2,30603,26457,33260,21304,0.2811140849782536,BPH2740,3,2,exp190909
A02,Sample X2,WL535,450,24492,450,A,02,Sample X2,30603,26457,33260,21304,0.26664436266309804,BPH2740,3,2,exp190909
A02,Sample X2,WL535,240,23497,240,A,02,Sample X2,30603,26457,33260,21304,0.1834225493476079,BPH2740,3,2,exp190909
A02,Sample X2,WL535,564,25286,564,A,02,Sample X2,30603,26457,33260,21304,0.3330545332887253,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1164,25884,1164,A,02,Sample X2,30603,26457,33260,21304,0.3830712612914018,BPH2740,3,2,exp190909
A02,Sample X2,WL535,678,25187,678,A,02,Sample X2,30603,26457,33260,21304,0.32477417196386754,BPH2740,3,2,exp190909
A02,Sample X2,WL535,420,24187,420,A,02,Sample X2,30603,26457,33260,21304,0.24113415858146536,BPH2740,3,2,exp190909
A02,Sample X2,WL535,210,22973,210,A,02,Sample X2,30603,26457,33260,21304,0.13959518233522916,BPH2740,3,2,exp190909
A02,Sample X2,WL535,906,25411,906,A,02,Sample X2,30603,26457,33260,21304,0.3435095349615256,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1068,25880,1068,A,02,Sample X2,30603,26457,33260,21304,0.3827367012378722,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1182,25682,1182,A,02,Sample X2,30603,26457,33260,21304,0.3661759785881566,BPH2740,3,2,exp190909
A02,Sample X2,WL535,552,24789,552,A,02,Sample X2,30603,26457,33260,21304,0.29148544663767145,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1086,25906,1086,A,02,Sample X2,30603,26457,33260,21304,0.38491134158581464,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1248,25958,1248,A,02,Sample X2,30603,26457,33260,21304,0.38926062228169955,BPH2740,3,2,exp190909
A02,Sample X2,WL535,714,25177,714,A,02,Sample X2,30603,26457,33260,21304,0.3239377718300435,BPH2740,3,2,exp190909
A02,Sample X2,WL535,294,23918,294,A,02,Sample X2,30603,26457,33260,21304,0.2186349949815992,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1200,25703,1200,A,02,Sample X2,30603,26457,33260,21304,0.36793241886918704,BPH2740,3,2,exp190909
A02,Sample X2,WL535,570,24901,570,A,02,Sample X2,30603,26457,33260,21304,0.3008531281365005,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1170,25280,1170,A,02,Sample X2,30603,26457,33260,21304,0.3325526932084309,BPH2740,3,2,exp190909
A02,Sample X2,WL535,474,24937,474,A,02,Sample X2,30603,26457,33260,21304,0.303864168618267,BPH2740,3,2,exp190909
A02,Sample X2,WL535,216,23483,216,A,02,Sample X2,30603,26457,33260,21304,0.18225158916025427,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1026,25102,1026,A,02,Sample X2,30603,26457,33260,21304,0.31766477082636335,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1236,25641,1236,A,02,Sample X2,30603,26457,33260,21304,0.3627467380394781,BPH2740,3,2,exp190909
A02,Sample X2,WL535,864,25377,864,A,02,Sample X2,30603,26457,33260,21304,0.3406657745065239,BPH2740,3,2,exp190909
A02,Sample X2,WL535,168,23021,168,A,02,Sample X2,30603,26457,33260,21304,0.14360990297758447,BPH2740,3,2,exp190909
A02,Sample X2,WL535,978,25532,978,A,02,Sample X2,30603,26457,33260,21304,0.35362997658079626,BPH2740,3,2,exp190909
A02,Sample X2,WL535,348,24365,348,A,02,Sample X2,30603,26457,33260,21304,0.25602208096353296,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1044,25739,1044,A,02,Sample X2,30603,26457,33260,21304,0.3709434593509535,BPH2740,3,2,exp190909
A02,Sample X2,WL535,186,23237,186,A,02,Sample X2,30603,26457,33260,21304,0.16167614586818335,BPH2740,3,2,exp190909
A02,Sample X2,WL535,510,24984,510,A,02,Sample X2,30603,26457,33260,21304,0.3077952492472399,BPH2740,3,2,exp190909
A02,Sample X2,WL535,90,23142,90,A,02,Sample X2,30603,26457,33260,21304,0.15373034459685514,BPH2740,3,2,exp190909
A02,Sample X2,WL535,996,25403,996,A,02,Sample X2,30603,26457,33260,21304,0.34284041485446637,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1062,26031,1062,A,02,Sample X2,30603,26457,33260,21304,0.3953663432586149,BPH2740,3,2,exp190909
A02,Sample X2,WL535,366,24418,366,A,02,Sample X2,30603,26457,33260,21304,0.2604550016728003,BPH2740,3,2,exp190909
A02,Sample X2,WL535,966,25660,966,A,02,Sample X2,30603,26457,33260,21304,0.36433589829374374,BPH2740,3,2,exp190909
A02,Sample X2,WL535,270,23841,270,A,02,Sample X2,30603,26457,33260,21304,0.21219471395115425,BPH2740,3,2,exp190909
A02,Sample X2,WL535,594,24832,594,A,02,Sample X2,30603,26457,33260,21304,0.29508196721311475,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1242,25653,1242,A,02,Sample X2,30603,26457,33260,21304,0.3637504182000669,BPH2740,3,2,exp190909
A02,Sample X2,WL535,708,25160,708,A,02,Sample X2,30603,26457,33260,21304,0.3225158916025427,BPH2740,3,2,exp190909
A02,Sample X2,WL535,660,25030,660,A,02,Sample X2,30603,26457,33260,21304,0.3116426898628304,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1194,25761,1194,A,02,Sample X2,30603,26457,33260,21304,0.37278353964536637,BPH2740,3,2,exp190909
A02,Sample X2,WL535,774,25393,774,A,02,Sample X2,30603,26457,33260,21304,0.34200401472064235,BPH2740,3,2,exp190909
A02,Sample X2,WL535,144,23257,144,A,02,Sample X2,30603,26457,33260,21304,0.16334894613583137,BPH2740,3,2,exp190909
A02,Sample X2,WL535,840,25412,840,A,02,Sample X2,30603,26457,33260,21304,0.343593174974908,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1212,25530,1212,A,02,Sample X2,30603,26457,33260,21304,0.35346269655403145,BPH2740,3,2,exp190909
A02,Sample X2,WL535,306,23788,306,A,02,Sample X2,30603,26457,33260,21304,0.20776179324188693,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1116,25814,1116,A,02,Sample X2,30603,26457,33260,21304,0.37721646035463363,BPH2740,3,2,exp190909
A02,Sample X2,WL535,792,25602,792,A,02,Sample X2,30603,26457,33260,21304,0.3594847775175644,BPH2740,3,2,exp190909
A02,Sample X2,WL535,582,24681,582,A,02,Sample X2,30603,26457,33260,21304,0.282452325192372,BPH2740,3,2,exp190909
A02,Sample X2,WL535,162,22680,162,A,02,Sample X2,30603,26457,33260,21304,0.11508865841418535,BPH2740,3,2,exp190909
A02,Sample X2,WL535,762,25040,762,A,02,Sample X2,30603,26457,33260,21304,0.3124790899966544,BPH2740,3,2,exp190909
A02,Sample X2,WL535,66,22516,66,A,02,Sample X2,30603,26457,33260,21304,0.1013716962194714,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1038,25693,1038,A,02,Sample X2,30603,26457,33260,21304,0.367096018735363,BPH2740,3,2,exp190909
A02,Sample X2,WL535,390,24395,390,A,02,Sample X2,30603,26457,33260,21304,0.25853128136500503,BPH2740,3,2,exp190909
A02,Sample X2,WL535,504,24545,504,A,02,Sample X2,30603,26457,33260,21304,0.27107728337236536,BPH2740,3,2,exp190909
A02,Sample X2,WL535,180,23469,180,A,02,Sample X2,30603,26457,33260,21304,0.18108062897290064,BPH2740,3,2,exp190909
A02,Sample X2,WL535,990,25569,990,A,02,Sample X2,30603,26457,33260,21304,0.35672465707594514,BPH2740,3,2,exp190909
A02,Sample X2,WL535,780,25389,780,A,02,Sample X2,30603,26457,33260,21304,0.34166945466711274,BPH2740,3,2,exp190909
A02,Sample X2,WL535,150,23152,150,A,02,Sample X2,30603,26457,33260,21304,0.15456674473067916,BPH2740,3,2,exp190909
A02,Sample X2,WL535,636,25171,636,A,02,Sample X2,30603,26457,33260,21304,0.3234359317497491,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1008,25783,1008,A,02,Sample X2,30603,26457,33260,21304,0.3746236199397792,BPH2740,3,2,exp190909
A02,Sample X2,WL535,102,23342,102,A,02,Sample X2,30603,26457,33260,21304,0.17045834727333556,BPH2740,3,2,exp190909
A02,Sample X2,WL535,912,25739,912,A,02,Sample X2,30603,26457,33260,21304,0.3709434593509535,BPH2740,3,2,exp190909
A02,Sample X2,WL535,588,24758,588,A,02,Sample X2,30603,26457,33260,21304,0.288892606222817,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1188,25430,1188,A,02,Sample X2,30603,26457,33260,21304,0.34509869521579123,BPH2740,3,2,exp190909
A02,Sample X2,WL535,558,25106,558,A,02,Sample X2,30603,26457,33260,21304,0.31799933087989296,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1092,25589,1092,A,02,Sample X2,30603,26457,33260,21304,0.3583974573435932,BPH2740,3,2,exp190909
A02,Sample X2,WL535,834,25399,834,A,02,Sample X2,30603,26457,33260,21304,0.34250585480093676,BPH2740,3,2,exp190909
A02,Sample X2,WL535,720,25709,720,A,02,Sample X2,30603,26457,33260,21304,0.36843425894948145,BPH2740,3,2,exp190909
A02,Sample X2,WL535,300,24382,300,A,02,Sample X2,30603,26457,33260,21304,0.2574439611910338,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1206,25567,1206,A,02,Sample X2,30603,26457,33260,21304,0.35655737704918034,BPH2740,3,2,exp190909
A02,Sample X2,WL535,786,25213,786,A,02,Sample X2,30603,26457,33260,21304,0.32694881231180994,BPH2740,3,2,exp190909
A02,Sample X2,WL535,576,24584,576,A,02,Sample X2,30603,26457,33260,21304,0.27433924389427905,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1176,25676,1176,A,02,Sample X2,30603,26457,33260,21304,0.3656741385078622,BPH2740,3,2,exp190909
A02,Sample X2,WL535,432,24548,432,A,02,Sample X2,30603,26457,33260,21304,0.27132820341251257,BPH2740,3,2,exp190909
A02,Sample X2,WL535,804,25227,804,A,02,Sample X2,30603,26457,33260,21304,0.3281197724991636,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1032,25618,1032,A,02,Sample X2,30603,26457,33260,21304,0.36082301773168285,BPH2740,3,2,exp190909
A02,Sample X2,WL535,918,25309,918,A,02,Sample X2,30603,26457,33260,21304,0.33497825359652056,BPH2740,3,2,exp190909
A02,Sample X2,WL535,174,23120,174,A,02,Sample X2,30603,26457,33260,21304,0.1518902643024423,BPH2740,3,2,exp190909
A02,Sample X2,WL535,984,25643,984,A,02,Sample X2,30603,26457,33260,21304,0.3629140180662429,BPH2740,3,2,exp190909
A02,Sample X2,WL535,354,24242,354,A,02,Sample X2,30603,26457,33260,21304,0.24573435931749749,BPH2740,3,2,exp190909
A02,Sample X2,WL535,888,25025,888,A,02,Sample X2,30603,26457,33260,21304,0.3112244897959184,BPH2740,3,2,exp190909
A02,Sample X2,WL535,630,24993,630,A,02,Sample X2,30603,26457,33260,21304,0.3085480093676815,BPH2740,3,2,exp190909
A02,Sample X2,WL535,516,24743,516,A,02,Sample X2,30603,26457,33260,21304,0.28763800602208095,BPH2740,3,2,exp190909
A02,Sample X2,WL535,96,23067,96,A,02,Sample X2,30603,26457,33260,21304,0.14745734359317497,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1002,25514,1002,A,02,Sample X2,30603,26457,33260,21304,0.352124456339913,BPH2740,3,2,exp190909
A02,Sample X2,WL535,528,24736,528,A,02,Sample X2,30603,26457,33260,21304,0.28705252592840413,BPH2740,3,2,exp190909
A02,Sample X2,WL535,372,24254,372,A,02,Sample X2,30603,26457,33260,21304,0.2467380394780863,BPH2740,3,2,exp190909
A02,Sample X2,WL535,114,23216,114,A,02,Sample X2,30603,26457,33260,21304,0.1599197055871529,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1020,25888,1020,A,02,Sample X2,30603,26457,33260,21304,0.3834058213449314,BPH2740,3,2,exp190909
A02,Sample X2,WL535,600,25068,600,A,02,Sample X2,30603,26457,33260,21304,0.3148210103713617,BPH2740,3,2,exp190909
A02,Sample X2,WL535,924,25540,924,A,02,Sample X2,30603,26457,33260,21304,0.3542990966878555,BPH2740,3,2,exp190909
A02,Sample X2,WL535,816,25262,816,A,02,Sample X2,30603,26457,33260,21304,0.33104717296754765,BPH2740,3,2,exp190909
A02,Sample X2,WL535,396,24739,396,A,02,Sample X2,30603,26457,33260,21304,0.28730344596855134,BPH2740,3,2,exp190909
A02,Sample X2,WL535,132,23201,132,A,02,Sample X2,30603,26457,33260,21304,0.15866510538641687,BPH2740,3,2,exp190909
A02,Sample X2,WL535,732,25150,732,A,02,Sample X2,30603,26457,33260,21304,0.32167949146871866,BPH2740,3,2,exp190909
A02,Sample X2,WL535,198,23270,198,A,02,Sample X2,30603,26457,33260,21304,0.1644362663098026,BPH2740,3,2,exp190909
A02,Sample X2,WL535,312,23842,312,A,02,Sample X2,30603,26457,33260,21304,0.21227835396453665,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1218,25647,1218,A,02,Sample X2,30603,26457,33260,21304,0.3632485781197725,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1122,25582,1122,A,02,Sample X2,30603,26457,33260,21304,0.35781197724991637,BPH2740,3,2,exp190909
A02,Sample X2,WL535,108,23651,108,A,02,Sample X2,30603,26457,33260,21304,0.19630311140849782,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1128,25666,1128,A,02,Sample X2,30603,26457,33260,21304,0.36483773837403816,BPH2740,3,2,exp190909
A02,Sample X2,WL535,540,24892,540,A,02,Sample X2,30603,26457,33260,21304,0.3001003680160589,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1140,25560,1140,A,02,Sample X2,30603,26457,33260,21304,0.3559718969555035,BPH2740,3,2,exp190909
A02,Sample X2,WL535,384,24296,384,A,02,Sample X2,30603,26457,33260,21304,0.2502509200401472,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1254,25272,1254,A,02,Sample X2,30603,26457,33260,21304,0.3318835731013717,BPH2740,3,2,exp190909
A02,Sample X2,WL535,936,25923,936,A,02,Sample X2,30603,26457,33260,21304,0.3863332218133155,BPH2740,3,2,exp190909
A02,Sample X2,WL535,192,22983,192,A,02,Sample X2,30603,26457,33260,21304,0.14043158246905318,BPH2740,3,2,exp190909
A02,Sample X2,WL535,402,24541,402,A,02,Sample X2,30603,26457,33260,21304,0.27074272331883575,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1158,25645,1158,A,02,Sample X2,30603,26457,33260,21304,0.3630812980930077,BPH2740,3,2,exp190909
A02,Sample X2,WL535,534,25177,534,A,02,Sample X2,30603,26457,33260,21304,0.3239377718300435,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1224,25685,1224,A,02,Sample X2,30603,26457,33260,21304,0.3664268986283038,BPH2740,3,2,exp190909
A02,Sample X2,WL535,954,25408,954,A,02,Sample X2,30603,26457,33260,21304,0.3432586149213784,BPH2740,3,2,exp190909
A02,Sample X2,WL535,324,24107,324,A,02,Sample X2,30603,26457,33260,21304,0.2344429575108732,BPH2740,3,2,exp190909
A02,Sample X2,WL535,930,25508,930,A,02,Sample X2,30603,26457,33260,21304,0.3516226162596186,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1134,25351,1134,A,02,Sample X2,30603,26457,33260,21304,0.33849113415858145,BPH2740,3,2,exp190909
A02,Sample X2,WL535,120,23269,120,A,02,Sample X2,30603,26457,33260,21304,0.1643526262964202,BPH2740,3,2,exp190909
A02,Sample X2,WL535,336,24204,336,A,02,Sample X2,30603,26457,33260,21304,0.2425560388089662,BPH2740,3,2,exp190909
A02,Sample X2,WL535,612,25213,612,A,02,Sample X2,30603,26457,33260,21304,0.32694881231180994,BPH2740,3,2,exp190909
A02,Sample X2,WL535,126,23066,126,A,02,Sample X2,30603,26457,33260,21304,0.14737370357979257,BPH2740,3,2,exp190909
A02,Sample X2,WL535,942,25066,942,A,02,Sample X2,30603,26457,33260,21304,0.31465373034459687,BPH2740,3,2,exp190909
A02,Sample X2,WL535,1014,25925,1014,A,02,Sample X2,30603,26457,33260,21304,0.3865005018400803,BPH2740,3,2,exp190909
A02,Sample X2,WL535,318,24079,318,A,02,Sample X2,30603,26457,33260,21304,0.23210103713616595,BPH2740,3,2,exp190909
A02,Sample X2,WL535,738,25291,738,A,02,Sample X2,30603,26457,33260,21304,0.3334727333556373,BPH2740,3,2,exp190909
A02,Sample X2,WL535,204,23330,204,A,02,Sample X2,30603,26457,33260,21304,0.16945466711274673,BPH2740,3,2,exp190909
A02,Sample X2,WL535,330,23939,330,A,02,Sample X2,30603,26457,33260,21304,0.22039143526262964,BPH2740,3,2,exp190909
