"sample_id","well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH3381","exp200816_GP4_D04",309,0.00475765179465404,145.709880440195,126.800398903287,513,1.15495706460364,78,-0.0971006687730938,0.600246582863274,1152,"exp200816","D04","D",7,40000,"GP4",2,"VSS-184",0.0663244393638229,FALSE,FALSE,FALSE,0,0,0,FALSE,"1795",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3382","exp200816_GP4_C07",666,0.00197391506066511,353.110337605814,69.3568580257413,1152,0.91770986064576,110,-0.069415598660632,0.91770986064576,1152,"exp200816","C07","C",7.33333333333333,40000,"GP4",2,"VSS-185",0.0111303173818661,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3383","exp200309_M1_A10",246,0.000530368541401552,1336.3007353861,32.6540349084561,1152,0.284405793044909,86,0.0265376857372551,0.284405793044909,1152,"exp200309","A10","A",9.66666666666667,40000,"M1",2,"VSS-186",0.0297820274170336,FALSE,FALSE,FALSE,0,0,0,FALSE,"199",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3384","exp200309_M1_A12",326,0.000200902052117408,4352.28473068874,11.496605063989,1152,0.10538516303185,152,0.00507515176334263,0.10538516303185,1152,"exp200309","A12","A",10.3333333333333,40000,"M1",2,"VSS-187",0.012153756562829,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3389","exp200816_GP4_C02",340,0.0024210395906619,289.624742332828,124.780537690356,732,0.998382886773569,16,-0.027405115299812,0.788839163154785,1152,"exp200816","C02","C",2.66666666666667,40000,"GP4",2,"VSS-192",0.0276944517973479,FALSE,FALSE,FALSE,0,0,0,FALSE,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3394","exp200309_M1_C08",370,0.000194541515979027,3570.98441022174,4.46948292683407,1152,0.0795330683294376,170,-0.0332822348271103,0.0795330683294376,1152,"exp200309","C08","C",9.66666666666667,40000,"M1",2,"VSS-197",0.0197322296437343,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3396","exp200309_M1_A09",266,0.000876877225024511,832.084784558807,44.4251908636198,1038,0.312852727521097,80,0.0348992822412244,0.307393738079695,1152,"exp200309","A09","A",7.66666666666667,40000,"M1",2,"VSS-199",0.0185827975599864,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3401","exp200816_GP4_B08",568,0.00185966687990161,375.965525755552,73.6662700383613,1152,0.847739836972792,110,-0.0643181846410898,0.847739836972792,1152,"exp200816","B08","B",6.66666666666667,40000,"GP4",2,"VSS-205",0.0061481660857271,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3403","exp200816_GP4_A04",494,0.00216019264275771,329.843695235883,107.890350684928,1034,1.03603431637586,60,-0.0614869644273069,1.00861320567259,1152,"exp200816","A04","A",7.66666666666667,40000,"GP4",2,"VSS-207",0.0369471150173572,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3412","exp200309_M1_E03",204,0.00337131355744865,205.607658388264,118.985207418521,399,0.804605739323783,0,-0.0582602198456389,0.680603006150024,1152,"exp200309","E03","E",2.5,40000,"M1",1.5,"VSS-216",0.0465060715943366,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3413","exp200816_GP4_A02",402,0.00223046632158561,310.8299887785,123.235682714072,987,1.15457817878238,81,-0.0486031234935089,1.12251854585798,1152,"exp200816","A02","A",3,40000,"GP4",2,"VSS-217",0.0127470036106258,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3415","exp200816_GP4_B11",638,0.00170723796870601,412.099160558876,78.0011146822535,1088,0.842458199449854,116,-0.00878161423763388,0.83384505552329,1152,"exp200816","B11","B",5.66666666666667,40000,"GP4",2,"VSS-219",0.0393968668517907,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3416","exp200309_M1_C06",672,0.00217141811468347,319.346748433556,116.919684802549,1070,1.2435299607188,76,-0.0376003506465008,1.23365031448301,1152,"exp200309","C06","C",4.66666666666667,40000,"M1",2,"VSS-220",0.0178250478215288,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3417","exp200816_GP4_A06",574,0.00219368805948125,318.410285472201,91.7252392648358,1152,1.04851359204982,80,-0.0651052914593631,1.04851359204982,1152,"exp200816","A06","A",7,40000,"GP4",2,"VSS-221",0.0310277392895563,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",0,TRUE,0,1,FALSE,0,"Unknown",23,"paired-invasive",NA
"BPH3423","exp200309_M1_C03",360,0.00236063363416535,293.656129582616,134.93489404412,1134,1.2022015061782,60,-0.0181501777818941,1.20203935048556,1152,"exp200309","C03","C",3.5,40000,"M1",2,"VSS-227",0.0220011718022423,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",0,TRUE,0,0,FALSE,-0.5,"Unknown",8,"paired-invasive",NA
"BPH3425","exp200309_M1_B10",444,0.00216634403997788,348.523430839317,100.845148334522,872,0.888043965797196,100,0.00480161778675911,0.710375502981001,1152,"exp200309","B10","B",8,40000,"M1",2,"VSS-229",0.0441467823469096,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3427","exp200226_P2_C11",280,0.000935145910461899,778.399891364631,54.0232327909005,838,0.374961476727457,26,0.047257992590931,0.359072153660038,1152,"exp200226","C11","C",6.66666666666667,40000,"P2",2,"VSS-231",0.0155339501280091,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3431","exp200816_GP4_F03",564,0.00184830331479264,375.069581048987,85.8607255452023,1152,0.954041929155456,114,-0.0431007571383289,0.954041929155456,1152,"exp200816","F03","F",5,40000,"GP4",2.5,"VSS-235",0.0212837367280788,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3433","exp200309_M1_B01",381,0.000255079695497363,2813.54320938301,21.9591432832497,990,0.162792997686795,171,0.0455914108533345,0.153643221878256,1152,"exp200309","B01","B",2,40000,"M1",1.5,"VSS-237",0.0896133650474027,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3434","exp200816_GP4_A10",470,0.0022630017356774,311.185265255566,96.5827081084331,860,0.895193495641282,86,-0.038202311721499,0.783214740263245,1152,"exp200816","A10","A",9.66666666666667,40000,"GP4",2,"VSS-238",0.0180342759132494,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3435","exp200816_GP4_A12",388,0.000202929225951838,3509.92112825512,-0.202480032840674,1152,0.0544754417513033,138,-0.0578195949080593,0.0544754417513033,1152,"exp200816","A12","A",10.3333333333333,40000,"GP4",2,"VSS-239",0.00836412834958778,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3448","exp200309_M1_B05",394,0.00197677995636088,359.469081147557,104.924472744851,794,0.854976100913303,44,-0.00670272008569395,0.753457104416041,1152,"exp200309","B05","B",2.66666666666667,40000,"M1",2,"VSS-252",0.0560620169662753,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3451","exp200309_M1_F05",736,0.00114903606800532,604.401965028561,54.571983441091,1152,0.719262329700996,162,-0.00953761706104155,0.719262329700996,1152,"exp200309","F05","F",5.33333333333333,40000,"M1",2,"VSS-255",0.0296377100368504,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3453","exp200309_M1_A08",794,0.00162956673707902,442.320256733292,101.35466636692,1152,1.17227016995842,108,0.0357916437699476,1.17227016995842,1152,"exp200309","A08","A",7,40000,"M1",2,"VSS-257",0.0488841048457576,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3455","exp200313_M2_A03",228,0.00293754699731853,236.683795092387,157.113232452169,720,1.12598236000516,0,-0.0293888092984931,0.947457646317908,1152,"exp200313","A03","A",7,40000,"M2",2,"VSS-259",0.0523692138150201,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3478","exp200313_M2_H07",375,0.00300164547313298,234.025299118608,157.449849041585,810,1.29384020068182,15,-0.0367807259942226,1.18795663216405,1152,"exp200313","H07","H",8,40000,"M2",1.5,"VSS-282",0.0912508495705706,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3483","exp200313_M2_B02",530,0.00139247122046526,540.585782928887,49.724781534414,866,0.52206438489963,144,-0.0557487622123113,0.435138351339914,1152,"exp200313","B02","B",2.66666666666667,40000,"M2",2,"VSS-287",0.0239415980720346,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3504","exp200313_M2_E08",218,0.00724051505223,95.9984945296386,265.531683523347,560,2.01221060264436,0,-0.171741013153726,1.16593575417806,1152,"exp200313","E08","E",8,40000,"M2",2,"VSS-308",0.0354243950943764,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3506","exp200313_M2_A07",112,0.00322084798675574,220.469533880965,176.321494743252,494,1.14711795649109,0,0.132408344166382,0.869825556376775,1152,"exp200313","A07","A",7.33333333333333,40000,"M2",2,"VSS-310",0.085699553686495,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3515","exp200313_M2_D09",348,0.000804628457625685,863.292988138972,38.5670386401137,1152,0.478755879367138,134,-0.052059579234009,0.478755879367138,1152,"exp200313","D09","D",9,40000,"M2",2,"VSS-319",0.0617681267365692,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3521","exp200313_M2_A11",122,0.00650071119778753,106.664270933967,242.876966426801,394,1.73366988076138,0,-0.0297666305084842,1.02027661286279,1152,"exp200313","A11","A",6,40000,"M2",2,"VSS-325",0.0774979587723738,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3525","exp200313_M2_D04",417,0.00354778041346288,196.191476118486,151.423533886605,876,1.39026190281177,111,-0.0866807500066979,1.24076147817354,1152,"exp200313","D04","D",7,40000,"M2",2,"VSS-329",0.0254645509298697,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_C07",0,0.00502971839156341,140.392714345001,179.807085064055,298,1.35395804714561,0,0.317571248285078,0.557176451191509,1152,"exp200313","C07","C",7.33333333333333,40000,"M2",2,"VSS-337",0.0257546738001781,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3535","exp200226_P2_E02",825,0.00161628438065086,428.989008576193,75.0309365162263,1152,0.978227179805573,165,0.0269129599704065,0.978227179805573,1152,"exp200226","E02","E",2,40000,"P2",2,"VSS-339",0.00530355121411489,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3541","exp200313_M2_C02",150,0.0043272183241382,161.084401622239,166.969442358254,426,1.31097018792223,0,0.146815631440355,0.603407981700201,1152,"exp200313","C02","C",2.66666666666667,40000,"M2",2,"VSS-345",0.199891243011455,FALSE,FALSE,FALSE,0,0.0120898100172712,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_B08",366,0.00172301069190783,403.941756332958,65.6231228004761,670,0.551753384500724,106,-0.0191872563191284,0.372294037770936,1152,"exp200313","B08","B",6.66666666666667,40000,"M2",2,"VSS-353",0.0390250516500294,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_A04",188,0.00185292004372269,374.385727753135,94.5117267558872,876,0.666758868229178,0,-0.0888930005130545,0.618359556773314,1152,"exp200313","A04","A",7.66666666666667,40000,"M2",2,"VSS-367",0.0554329615337491,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_A02",212,0.00232990749421107,303.704477469119,99.0864894471958,952,0.755144796603254,0,-0.176998280072606,0.710459879454156,1152,"exp200313","A02","A",6,40000,"M2",2,"VSS-370",0.0450342139012213,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_B11",69,0.00556286348339832,124.78000147081,269.77069646127,513,1.76498500917979,0,0.103112823492763,1.23924462462422,1152,"exp200313","B11","B",8,40000,"M2",2,"VSS-379",0.113853161290452,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_A06",272,0.00149361984861805,481.623391681797,84.3679830744619,938,0.668888308128955,28,-0.0137442521010462,0.624345904414352,1152,"exp200313","A06","A",7,40000,"M2",2,"VSS-403",0.0305275542401924,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F03",208,0.00612976931048716,113.305535294455,209.36465907027,440,1.58967040616681,0,-0.235169907792403,0.966370631281028,1152,"exp200313","F03","F",5.33333333333333,40000,"M2",2,"VSS-436",0.0136163325319613,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_A10",206,0.0057321113325593,123.342190419918,198.375650783481,572,1.4604233880199,0,-0.233379485001724,0.977637799241707,1152,"exp200313","A10","A",9.66666666666667,40000,"M2",2,"VSS-446",0.0633171785915982,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_A12",342,0.00339987220913457,208.491713558467,152.980044562428,950,1.23982939474767,10,-0.0939018516137043,1.16921009039034,1152,"exp200313","A12","A",10.3333333333333,40000,"M2",2,"VSS-463",0.0648612146460414,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C08",249,0.00259626959227837,267.179603330166,131.805172889259,996,0.956548372415961,0,-0.0560485445909896,0.925117453515978,1152,"exp200313","C08","C",8.5,40000,"M2",1.5,"VSS-465",0.0656196736434264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_A09",290,0.00269413758454626,260.783079277214,124.611002230724,908,0.967737999996968,50,-0.095220980954569,0.881804325512291,1152,"exp200313","A09","A",7.66666666666667,40000,"M2",2,"VSS-497",0.108457151342804,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E03",422,0.00277345925005463,260.540440611774,108.728889272037,1032,0.983312758681191,80,-0.0618300687967663,0.974448139321149,1152,"exp200313","E03","E",5.66666666666667,40000,"M2",2,"VSS-503",0.0580214079221676,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_C06",156,0.00686419068505695,101.665434028295,203.938350764965,372,1.60970611572701,0,-0.193853732252738,0.777368049155931,1152,"exp200313","C06","C",4.66666666666667,40000,"M2",2,"VSS-504",0.0493725995021729,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3690","exp200313_M2_A01",378,0.00112536247970858,683.257733458663,46.5369280753805,980,0.463241451755892,176,-0.0560283097257897,0.438951498239462,1152,"exp200313","A01","A",2.66666666666667,40000,"M2",2,"VSS-515",0.0645082494277238,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3698","exp200313_M2_B10",372,0.00354308306585935,197.374990077376,141.587815415932,909,1.23651165664965,87,-0.120000263820822,1.09050844914783,1152,"exp200313","B10","B",6,40000,"M2",1.5,"VSS-531",0.0165577464803761,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3706","exp200226_P2_B11",362,0.000904269333304375,775.179352348184,55.6155211658118,1152,0.632660206675432,152,0.0340775702127444,0.632660206675432,1152,"exp200226","B11","B",8.66666666666667,40000,"P2",2,"VSS-541",0.0313413196136996,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3708","exp200313_M2_B01",446,0.000841970887382068,1113.39161490643,46.5561689932333,816,0.378769473349117,108,0.0680564641140013,0.284041533166874,1152,"exp200313","B01","B",2.66666666666667,40000,"M2",2,"VSS-543",0.02880911187309,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_B05",348,0.00294757377851861,243.500845914349,134.828213818569,942,1.0831101937675,30,-0.04952926521118,1.03089107238307,1152,"exp200313","B05","B",2.66666666666667,40000,"M2",2,"VSS-547",0.0583752423733265,FALSE,FALSE,FALSE,0,0.0328151986183074,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F05",258,0.00365700456501904,192.126578988146,152.155129288207,650,1.25167989594624,0,-0.220919627560397,0.840617139120681,1152,"exp200313","F05","F",5.33333333333333,40000,"M2",2,"VSS-558",0.00923450146983028,FALSE,FALSE,FALSE,0,0,0,FALSE,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_A08",356,0.000369661112611059,1928.22087323513,2.23313736422013,1152,0.152494877717052,146,-0.104700996026619,0.152494877717052,1152,"exp200313","A08","A",7,40000,"M2",2,"VSS-560",0.0920694492983663,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3733","exp200226_P2_B06",504,0.000294014600520842,2374.60425191919,9.6274961312676,1152,0.131133690707122,196,-0.0123018500406198,0.131133690707122,1152,"exp200226","B06","B",4.66666666666667,40000,"P2",2,"VSS-137",0.0111884826585422,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC"
"BPH3734","exp200226_P2_B04",330,0.0019062518382185,366.456010661399,76.0061908650679,824,0.621977657137659,108,-0.0447597720911146,0.570949811902644,1152,"exp200226","B04","B",6,40000,"P2",2,"VSS-138",0.00914511606276787,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2"
"BPH3735","exp200802_GP3_B05",523,0.000461994252949708,1730.80054675198,24.6228849095424,1084,0.251623820028891,170,0.00523577749320901,0.240431885673784,1152,"exp200802","B05","B",2.66666666666667,40000,"GP3",2,"VSS-149",0.0860142746290791,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA
"BPH3736","exp200802_GP3_F05",413,0.00612226325625867,120.602956783693,189.658011341918,704,1.75705761839464,138,-0.0989809087497774,1.17898942972757,1152,"exp200802","F05","F",5.33333333333333,40000,"GP3",2,"VSS-153",0.0366784848289151,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive","hslU"
"BPH3737","exp200816_GP4_C08",690,0.00434854243556695,293.091341886369,110.832704190205,1042,1.43073441741628,112,-0.0709627348541085,1.22278946000432,1152,"exp200816","C08","C",9.66666666666667,40000,"GP4",2,"VSS-157",0.0250437976267725,FALSE,FALSE,FALSE,0,0.00690846286701209,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH3738","exp200816_GP4_A09",208,0.00454151646998939,154.971643079707,146.313926349736,442,1.17722436763123,20,-0.0990608946679712,0.629197206326154,1152,"exp200816","A09","A",7.66666666666667,40000,"GP4",2,"VSS-184",0.0220616069445446,FALSE,FALSE,FALSE,0,0.0310880829015544,0,FALSE,"1795",0,NA,0,TRUE,0,2,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH3739","exp200816_GP4_E03",420,0.000239350598023513,2936.76090551173,1.37071377131278,1152,0.0706389265944471,130,-0.0581675622650617,0.0706389265944471,1152,"exp200816","E03","E",5.66666666666667,40000,"GP4",2,"VSS-193",0.0256506955494559,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3741","exp200816_GP4_C06",570,0.00166545226032587,416.351774558381,77.5827042366566,1152,0.884900213679141,106,-0.0569730982212704,0.884900213679141,1152,"exp200816","C06","C",4.66666666666667,40000,"GP4",2,"VSS-205",0.0161936252602541,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,6,FALSE,0,"Relapse (on treatment)",20,"paired-invasive","Nucleoid-associated protein / mecA / phage phi3 protein / lss / bceB_2 / lpl2_3"
"BPH3742","exp200816_GP4_A01",513,0.00214568490082962,323.043998974692,105.167285403793,1080,1.01911397458244,90,-0.0308715679344717,1.01692106213041,1152,"exp200816","A01","A",2,40000,"GP4",2.5,"VSS-205",0.0285649323850122,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,4,FALSE,0,"Relapse (after treatment)",47,"paired-invasive","phage phi3 protein / blaI / bceB_2"
"BPH3743","exp200816_GP4_B10",585,0.00172283067359285,404.494233483538,61.9149754026145,1152,0.762762157756675,108,-0.0880487729492629,0.762762157756675,1152,"exp200816","B10","B",6,40000,"GP4",1.5,"VSS-205",0.033923981567202,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,9,FALSE,0,"Relapse (after treatment)",78,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / blaI / bceB_2 / lpl2_3"
"BPH3744","exp200816_GP4_B01",576,0.00174927654071401,396.99772311316,77.8620265689549,1152,0.842323716348878,114,-0.0296000108458055,0.842323716348878,1152,"exp200816","B01","B",2.66666666666667,40000,"GP4",2,"VSS-205",0.0481364105849294,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,8,FALSE,0,"Relapse (after treatment)",478,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / bceB_2 / lpl2_3"
"BPH3745","exp200816_GP4_B05",554,0.00189330249219671,367.234449683609,83.0181105241505,1152,0.881918343704055,98,-0.0315734279256336,0.881918343704055,1152,"exp200816","B05","B",2.66666666666667,40000,"GP4",2,"VSS-221",0.0243965795471029,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3746","exp200816_GP4_F05",468,0.00286720906874653,242.021509283036,117.949502117685,818,1.08915358749143,90,-0.0433957266943681,0.908301206241786,1152,"exp200816","F05","F",5.33333333333333,40000,"GP4",2,"VSS-227",0.0350665246407243,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3747","exp200226_P2_C04",268,0.00132574248124025,524.578026469282,60.9269333893574,584,0.435203729722562,18,0.0252199824783518,0.342501071516142,1152,"exp200226","C04","C",4.33333333333333,40000,"P2",2,"VSS-231",0.0108245721997847,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2"
"BPH3748","exp200816_GP4_A08",478,0.000183997711153219,3881.97410758951,4.46187000011896,1152,0.0895493653108366,150,-0.0314293935798875,0.0895493653108366,1152,"exp200816","A08","A",7,40000,"GP4",2,"VSS-237",0.0229348619438137,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,1,"Persistent",9,"paired-invasive",NA
"BPH3752","exp200226_P2_B08",422,0.0015344429408823,455.376848198291,78.4232936676138,1152,0.97295720170476,126,-0.00029118418263796,0.97295720170476,1152,"exp200226","B08","B",8.33333333333333,40000,"P2",2,"VSS-339",0.0214378250068062,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,1,"Relapse (on treatment)",23,"paired-invasive",NA
"BPH3757","exp200226_P2_C03",726,0.000157291931558067,4410.78397142617,4.78418625095575,1152,0.0788828829635465,204,-0.0172493740135979,0.0788828829635465,1152,"exp200226","C03","C",6,40000,"P2",2,"VSS-541",0.0118010346685753,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",36,"paired-invasive","agrA"
"Complete lysis","exp191107_2_H10",662.454545454545,0.000202206416691325,-3604.66543905837,321.183084742117,48.4545454545455,2.11365816650186,1095.81818181818,1.47315650610704,1.48008364667496,1152,"exp191107","H10","H",10.9090909090909,40000,"2",2,"CONTROL",0.636342654903258,FALSE,FALSE,FALSE,0,0,0.000549536818966871,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
