"well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","sample_id","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"exp200801_GP2_H02",330,0.0263957664910147,26.2597860454591,101.547844444667,930,5.57726593673391,180,-0.0361521699619486,5.57726593673391,930,"BPH2953","H",2,"H02","exp200801","GP2",3,"VAN-200",0.0109356849490853,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-200","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein","VAN-200","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein","45",1,NA,0,TRUE,0,2,FALSE,0,NA,-85,"paired-colonising","hypothetical protein"
"exp200801_GP2_H03",330,0.024505078637358,28.2858582425947,108.107844444667,900,5.96141307944022,90,0.0122373184586376,5.85704228915826,930,"BPH2924","H",3,"H03","exp200801","GP2",2,"VAN-176",0.219223133540374,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200801_GP2_H05",360,0.0265488727901907,26.1083468981045,98.3078444446667,930,5.53664179375676,180,-0.0243113646388897,5.53664179375676,930,"BPH2952","H",5,"H05","exp200801","GP2",3,"VAN-200",0.279036055126186,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-200","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-200","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200801_GP2_H06",480,0.0217888787961966,31.8119710079317,76.9593777786667,930,5.82744178060195,180,-0.0208757519306212,5.82744178060195,930,"BPH2947","H",6,"H06","exp200801","GP2",1,"VAN-196",0.150652296931838,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-196","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-196","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200801_GP2_H08",420,0.0231271834458834,29.9711022823804,89.1118444446667,840,5.33877396822634,180,-0.00738364263636541,5.27462114110476,930,"BPH2975","H",8,"H08","exp200801","GP2",2,"VAN-215",0.570200916147183,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-215","39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"exp200802_GP3_A02",360,0.0275903201850378,25.1228393114423,107.443666666667,900,6.12911773674526,60,0.00691537955648131,6.11152735884149,930,"BPH3282","A",2,"A02","exp200802","GP3",3,"VSS-083",1.96351835574138,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-083","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-083","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A03",390,0.0135664063760169,51.0929100417714,79.1756666666667,930,5.44025997179066,30,0.0140764648488683,5.44025997179066,930,"BPH3226","A",3,"A03","exp200802","GP3",1,"VSS-027",0.402475258038719,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A05",690,0.000159487379274497,4346.0942408926,0.176666666666666,210,0.010585388295366,630,-0.0105784617828856,0.00214970838092563,930,"Non infected","A",5,"A05","exp200802","GP3",3,"CONTROL",0.221982226099079,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A06",300,0.0146303688472766,47.3772867789982,95.9226666666667,870,5.28715787496121,0,0.0181920903169381,5.25070982335168,930,"BPH3292","A",6,"A06","exp200802","GP3",1,"VSS-093",0.0886359595950387,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A07",360,0.0213547723888264,32.4586545779634,101.798666666667,930,5.91489053394131,0,0.00433116680000235,5.91489053394131,930,"BPH3250","A",7,"A07","exp200802","GP3",2,"VSS-051",0.673930510760073,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-051","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-051","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A08",300,0.0276763865849318,25.0447137827351,115.993666666667,930,6.02196770321097,0,0.00792269406498278,6.02196770321097,930,"JE2","A",8,"A08","exp200802","GP3",1,"CONTROL",0.911359810915696,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"exp200802_GP3_A09",330,0.0182320109694337,38.0181419220304,77.5986666666667,750,4.48054713657295,0,0.0212748299496841,4.09330098169593,930,"BPH3332","A",9,"A09","exp200802","GP3",2,"VSS-133",0.515496201085259,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A10",240,0.0278325583908876,24.9041849055055,126.842666666667,900,5.8795520082936,0,0.0105764804940663,5.874053720366,930,"BPH3304","A",10,"A10","exp200802","GP3",3,"VSS-105",0.235815605929718,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-105","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-105","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A11",360,0.0207745172634728,33.3652605145577,103.700666666667,930,6.04255244122962,0,0.00721069834200409,6.04255244122962,930,"BPH3260","A",11,"A11","exp200802","GP3",3,"VSS-061",0.344110931725996,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_A12",300,0.0179068775230122,38.7084336545653,103.485666666667,780,5.32979573386619,0,0.00982033464593061,5.24619715922355,930,"BPH3316","A",12,"A12","exp200802","GP3",3,"VSS-117",0.429306805598669,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-117","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-117","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_B03",450,0.0271697298450162,25.5117435658674,91.9356666666667,930,6.31367995972472,120,-0.0120489873451232,6.31367995972472,930,"BPH3352","B",3,"B03","exp200802","GP3",1,"VSS-153",1.04409641955776,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-153","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-153","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200802_GP3_B04",390,0.0284808372893185,24.3373175275259,107.140666666667,930,6.48463081556351,60,-0.00149993034381635,6.48463081556351,930,"BPH3282","B",4,"B04","exp200802","GP3",1,"VSS-083",0.0619919349593156,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-083","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-083","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_B05",450,0.0243124027599547,28.5100237686765,92.0496666666667,930,6.42031771196757,0,0.0022855792176193,6.42031771196757,930,"BPH3735","B",5,"B05","exp200802","GP3",3,"VSS-149",0.362033147653637,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-149","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA,"VSS-149","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA
"exp200802_GP3_B06",330,0.0290197496263941,23.8853604694616,112.013666666667,930,6.15582247141389,60,0.00391631078826001,6.15582247141389,930,"JE2","B",6,"B06","exp200802","GP3",4,"CONTROL",1.60234175409627,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"exp200802_GP3_B07",390,0.0149312373417115,46.4226215615491,88.9086666666667,930,5.836014138794,0,-0.000603067116746596,5.836014138794,930,"BPH3292","B",7,"B07","exp200802","GP3",2,"VSS-093",0.37031383086962,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_B08",330,0.0237281193825593,29.2120571961309,119.045666666667,930,6.64715364818157,0,-0.00205865369123956,6.64715364818157,930,"BPH3272","B",8,"B08","exp200802","GP3",3,"VSS-073",0.0907377172587746,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_B09",240,0.0306679866083683,22.601652642264,140.752666666667,900,6.48960095469185,0,0.0226199173419158,6.48635766583888,930,"BPH3274","B",9,"B09","exp200802","GP3",2,"VSS-075",0.430275493143637,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-075","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-075","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_B10",270,0.0240481254866007,28.8233351471057,130.501666666667,780,6.44998179111847,30,0.0655691860534931,6.29400921983912,930,"BPH3348","B",10,"B10","exp200802","GP3",1,"VSS-149",0.382164013655568,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-149","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-149","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200802_GP3_B11",270,0.0248618846432003,27.8799129875908,133.740666666667,930,6.67912961168659,0,0.0140945257328329,6.67912961168659,930,"BPH3284","B",11,"B11","exp200802","GP3",3,"VSS-085",0.00251661147842359,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-085","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-085","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C01",330,0.0211798888311301,32.7266675517749,101.950666666667,930,5.66032562432904,30,0.0170682293847845,5.66032562432904,930,"BPH3260","C",1,"C01","exp200802","GP3",2,"VSS-061",0.001,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C02",300,0.024310055633967,28.51277639988,107.842666666667,930,5.69136991400102,30,0.0102398380026167,5.69136991400102,930,"BPH3270","C",2,"C02","exp200802","GP3",1,"VSS-071",0.087368949480541,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-071","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-071","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C03",450,0.0204902290574157,33.8281811597946,88.0536666666667,930,5.86913976029533,0,0.010433651062017,5.86913976029533,930,"BPH3346","C",3,"C03","exp200802","GP3",3,"VSS-147",0.753056660108211,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-147","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-147","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C04",450,0.0273635516414572,25.3310385158406,91.1886666666667,930,6.40483487343355,0,0.00724477317526626,6.40483487343355,930,"BPH3352","C",4,"C04","exp200802","GP3",3,"VSS-153",0.0485695377783236,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-153","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-153","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200802_GP3_C05",360,0.0260913211604992,26.566197100411,111.016666666667,930,6.90774449360123,30,0.0107822550771283,6.90774449360123,930,"BPH3284","C",5,"C05","exp200802","GP3",1,"VSS-085",0.00251661147842359,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-085","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-085","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C06",420,0.0270734052491247,25.6025119183097,95.7856666666667,930,6.31549470999197,30,-0.00288546747601971,6.31549470999197,930,"BPH3340","C",6,"C06","exp200802","GP3",3,"VSS-141",0.125524234047985,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-141","45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-141","45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C07",300,0.0286000473082086,24.2358753148287,119.954666666667,930,6.52897934489044,0,0.0159937244946391,6.52897934489044,930,"BPH3268","C",7,"C07","exp200802","GP3",1,"VSS-069",0.147164307266855,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-069","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-069","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C08",390,0.0146803638094295,47.2159402558351,92.3036666666667,930,5.948056415404,0,0.010207830874003,5.948056415404,930,"BPH3320","C",8,"C08","exp200802","GP3",1,"VSS-121",0.301122898498271,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-121","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-121","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C09",240,0.0157261572680475,44.0760682184126,114.084666666667,870,6.26963410958445,0,0.0343168030052087,6.18022077696876,930,"BPH3320","C",9,"C09","exp200802","GP3",2,"VSS-121",0.839650125548334,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-121","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-121","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C10",270,0.0216849926649517,31.9643723781489,129.763666666667,930,6.76464043686104,0,0.0435911278221253,6.76464043686104,930,"BPH3236","C",10,"C10","exp200802","GP3",3,"VSS-037",0.245878696379604,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-037","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-037","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C11",270,0.0205129987938539,33.7906313711492,97.5896666666667,870,4.9809814789658,0,0.0159065203757079,4.58158625440477,930,"BPH3332","C",11,"C11","exp200802","GP3",1,"VSS-133",0.673986152182175,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_C12",690,0.000166832145566565,4154.75793472537,0.0696666666666664,510,0.00500863183456648,630,-0.0125532567007427,0.00369645032273617,930,"Non infected","C",12,"C12","exp200802","GP3",2,"CONTROL",0.0148896429781593,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D01",270,0.0266620435966096,25.9975263354564,115.986666666667,900,5.56595381288399,60,0.0109006454807997,5.55792469302209,930,"JE2","D",1,"D01","exp200802","GP3",3,"CONTROL",1.66518448153424,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"exp200802_GP3_D03",330,0.0216606894428634,32.0002362984951,88.4186666666667,900,5.21359806815618,30,0.00752377405745505,5.15487922329669,930,"BPH3332","D",3,"D03","exp200802","GP3",3,"VSS-133",0.695443263921173,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D04",360,0.0237171336439197,29.2255881746336,109.296666666667,930,6.3798571270174,30,-0.00354241204730997,6.3798571270174,930,"BPH3262","D",4,"D04","exp200802","GP3",3,"VSS-063",0.473605672826386,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D05",360,0.0247284754900629,28.0303240221373,116.348666666667,930,6.70631062191815,30,0.00114927994137749,6.70631062191815,930,"BPH3272","D",5,"D05","exp200802","GP3",2,"VSS-073",0.0976234261503527,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D06",330,0.0229769914444524,30.1670121710952,114.644666666667,930,6.56306982357043,0,0.017834022741609,6.56306982357043,930,"TOX-4","D",6,"D06","exp200802","GP3",2,"CONTROL",2.24229898430696,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D07",300,0.0152417978017203,45.4767337539219,104.234666666667,930,6.26064013993051,0,0.00310763228669716,6.26064013993051,930,"BPH3226","D",7,"D07","exp200802","GP3",2,"VSS-027",0.843156569090226,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D08",330,0.0155428761745958,44.5958117901541,101.863666666667,930,6.35738871041053,0,0.00206288559593392,6.35738871041053,930,"BPH3292","D",8,"D08","exp200802","GP3",3,"VSS-093",0.503846537482727,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D09",270,0.0217110407749932,31.926022697093,131.458666666667,930,7.00172221064195,0,0.0646949887959926,7.00172221064195,930,"BPH3258","D",9,"D09","exp200802","GP3",3,"VSS-059",0.0570467644422829,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-059","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-059","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D11",270,0.0197821004859431,35.0391092721668,127.723666666667,870,6.59079250622572,0,0.065294783994973,6.35416357903922,930,"BPH3316","D",11,"D11","exp200802","GP3",1,"VSS-117",0.424444342641058,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-117","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-117","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_D12",270,0.0235996808828436,29.3710403967304,123.254666666667,720,5.9791274200925,0,0.0329260695528372,5.8425560360649,930,"BPH3348","D",12,"D12","exp200802","GP3",3,"VSS-149",0.182812289885919,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-149","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-149","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp200802_GP3_E01",690,0.00017145049738445,4042.84146814503,-0.401333333333332,0,-0.00445162523294413,630,-0.0293657945749248,-0.0128442930455828,930,"Non infected","E",1,"E01","exp200802","GP3",1,"CONTROL",0.550809779177732,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_E02",420,0.0265928736162404,26.0651477746518,92.1976666666667,930,6.13102185356876,120,-0.00309896722626849,6.13102185356876,930,"BPH3340","E",2,"E02","exp200802","GP3",2,"VSS-141",0.0126622799421484,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-141","45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-141","45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp200802_GP3_E03",390,0.0285519018833966,24.2767428730561,105.091666666667,930,6.53806516275491,60,0.0110658173808289,6.53806516275491,930,"BPH3338","E",3,"E03","exp200802","GP3",2,"VSS-139",0.198973197525027,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-139","45",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-139","45",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
