"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y"
"BPH2770","exp191111_3_B07",111.560902800501,1152,1.21394703645203,192,-0.0626988713755836,504,0.00275729530113856,251.386632499511,1.21394703645203,1152,"exp191111","B07","B",7,40000,"3",2,"VAN-056",0.0343087407774105,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2770","exp191109_3_B07",29.8258110591127,1152,0.505726859768554,228,-0.0426206758639992,708,0.00113207590792981,612.279773559955,0.505726859768554,1152,"exp191109","B07","B",7,40000,"3",2,"VAN-056",0.0343087407774105,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2770","exp191109_3_D08",89.360316552245,1026,1.06236574905698,234,-0.0605174727075037,600,0.00298131635865248,232.497023856012,1.05263535343206,1152,"exp191109","D08","D",8,40000,"3",3,"VAN-056",0.0343087407774105,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2771","exp191111_3_F03",176.204007245377,888,1.5359650014226,138,-0.0355993547039852,396,0.0042361378540473,163.627153893893,1.4363135344734,1152,"exp191111","F03","F",3,40000,"3",2,"VAN-056",0.0799688972774059,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU","VAN-056","45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2771","exp191109_3_F03",42.8747024325566,1152,0.643353310373758,138,-0.0622929956825562,648,0.00150797698845978,459.653685609561,0.643353310373758,1152,"exp191109","F03","F",3,40000,"3",2,"VAN-056",0.0799688972774059,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU","VAN-056","45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2771","exp191109_3_F07",26.7624715689124,1152,0.486148223070002,138,-0.0760292751777895,690,0.0011406887119705,607.656736922168,0.486148223070002,1152,"exp191109","F07","F",7,40000,"3",3,"VAN-056",0.0799688972774059,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU","VAN-056","45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2771","exp191111_3_G06",113.866762078214,1152,1.1081356760695,198,0.0792286675329115,486,0.00215255569917655,322.01126355295,1.1081356760695,1152,"exp191111","G06","G",6,40000,"3",1,"VAN-056",0.0799688972774059,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU","VAN-056","45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2771","exp191111_3_F07",161.056242354569,912,1.50602080927935,156,-0.0810577496066641,432,0.00401334969161576,172.710387536872,1.43483309366845,1152,"exp191111","F07","F",7,40000,"3",3,"VAN-056",0.0799688972774059,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU","VAN-056","45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2771","exp191109_3_G06",53.797664723591,1152,0.704767408221745,216,-7.23631737331203e-05,642,0.00157496269529788,440.1038720659,0.704767408221745,1152,"exp191109","G06","G",6,40000,"3",1,"VAN-056",0.0799688972774059,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU","VAN-056","45",1,NA,0,TRUE,0,2,FALSE,0.25,NA,0,"paired-colonising","recU"
"BPH2773","exp191109_3_F10",84.1144125957514,834,0.879262876973231,186,-0.0861567702190314,498,0.00290649795019014,238.481909307591,0.735340861843923,1152,"exp191109","F10","F",10,40000,"3",2,"VAN-058",0.053636398633362,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2773","exp191111_3_G09",69.9972514418271,978,0.746349688723792,204,-0.0613029828554494,504,0.00190951774694099,362.995935319457,0.726973149487444,1152,"exp191111","G09","G",9,40000,"3",1,"VAN-058",0.053636398633362,FALSE,FALSE,FALSE,0,0,0.0103626943005181,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2773","exp191109_3_A10",57.692233581635,816,0.590646586959735,144,-0.0865365771276391,468,0.00192783337126513,359.547246609322,0.499418187800696,1152,"exp191109","A10","A",10,40000,"3",3,"VAN-058",0.053636398633362,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2773","exp191109_3_G09",78.5884643902668,828,0.814851678313778,180,-0.0655427281953707,504,0.00272247343115877,254.602000014715,0.675315219846136,1152,"exp191109","G09","G",9,40000,"3",1,"VAN-058",0.053636398633362,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2773","exp191111_3_A10",71.3778671448603,948,0.672209785769494,180,-0.000852572263811574,450,0.00155155463240596,446.743650582963,0.654814880369048,1152,"exp191111","A10","A",10,40000,"3",3,"VAN-058",0.053636398633362,FALSE,FALSE,FALSE,0,0.0466321243523316,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191111_3_H08",-0.445673736408378,1152,0.0646358498718106,186,-0.048405967280941,768,0.000234110337238463,2960.77135566171,0.0646358498718106,1152,"exp191111","H08","H",8,40000,"3",2,"VAN-059",0.0690447800003375,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191109_3_A12",23.2591567602389,1152,0.292941364180217,90,-0.0467947457801742,264,0.000504839580055925,1373.0048275596,0.292941364180217,1152,"exp191109","A12","A",12,40000,"3",3,"VAN-059",0.0690447800003375,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191109_3_H08",14.2829018273574,1152,0.185457456556504,96,-0.0215154812962639,264,0.000287503618092857,2410.9163744022,0.185457456556504,1152,"exp191109","H08","H",8,40000,"3",2,"VAN-059",0.0690447800003375,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191111_3_D11",6.32447877333205,1152,0.0991492261296604,228,-0.00964782010861881,744,0.000235350060424446,2945.17528191783,0.0991492261296604,1152,"exp191111","D11","D",11,40000,"3",1,"VAN-059",0.0690447800003375,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191109_3_D11",4.86007648035228,1152,0.111081487711231,144,-0.0285299899648616,1146,0.000235676825369892,2941.09180854782,0.111081487711231,1152,"exp191109","D11","D",11,40000,"3",1,"VAN-059",0.0690447800003375,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2774","exp191111_3_A12",19.2125951159683,1152,0.196008807136096,156,0.0269426416152132,798,0.000272442519994147,2544.19604023203,0.196008807136096,1152,"exp191111","A12","A",12,40000,"3",3,"VAN-059",0.0690447800003375,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191111_3_C08",65.1846939464753,1152,0.781844813440735,174,-0.0552452203390741,666,0.00137060954662792,505.721839064437,0.781844813440735,1152,"exp191111","C08","C",8,40000,"3",1,"VAN-060",0.0543672154443011,FALSE,FALSE,FALSE,0,0,0.0518134715025907,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191109_3_C09",68.2750538145778,1152,0.917061963511105,132,-0.107987063834168,648,0.00169096903426631,409.911220438577,0.917061963511105,1152,"exp191109","C09","C",9,40000,"3",2,"VAN-060",0.0543672154443011,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191109_3_C08",74.3394091410964,1152,0.942358734657607,144,-0.104098422401825,624,0.00172389767418684,402.081394353583,0.942358734657607,1152,"exp191109","C08","C",8,40000,"3",1,"VAN-060",0.0543672154443011,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191111_3_G12",89.1178294573563,1152,0.967895279820371,102,-0.0214919181929231,456,0.00139411656354724,497.194566569297,0.967895279820371,1152,"exp191111","G12","G",12,40000,"3",3,"VAN-060",0.0543672154443011,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2775","exp191111_3_C09",70.9278270237609,1152,0.845679221919441,162,-0.0975386084681078,540,0.00148045997021993,468.19717824385,0.845679221919441,1152,"exp191111","C09","C",9,40000,"3",2,"VAN-060",0.0543672154443011,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191111_3_D03",154.248204530129,618,1.22753732669718,78,-0.014519949858093,312,0.00433152380789424,160.023864880225,0.858750442323692,1152,"exp191111","D03","D",3,40000,"3",3,"VAN-061",0.0281019058946884,FALSE,FALSE,FALSE,0,0.0155440414507772,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191109_3_A09",42.2427273920054,1002,0.468801198321826,114,-0.0578554417724271,546,0.00119144358245015,581.770879267753,0.458160310630457,1152,"exp191109","A09","A",9,40000,"3",2,"VAN-061",0.0281019058946884,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191109_3_D03",69.3421402905642,960,0.746482416271236,162,-0.057585044558569,534,0.00202144021619502,342.897689977032,0.706066265208833,1152,"exp191109","D03","D",3,40000,"3",3,"VAN-061",0.0281019058946884,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191111_3_C11",131.784083789923,720,1.05139033738311,90,-0.0156055856496478,348,0.00333218706862049,208.015686480322,0.848749323022774,1152,"exp191111","C11","C",11,40000,"3",1,"VAN-061",0.0281019058946884,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191111_3_A09",90.3877826238569,888,0.772635448279001,78,-0.0236758592996752,372,0.00179670932194896,385.787045290143,0.708301576301889,1152,"exp191111","A09","A",9,40000,"3",2,"VAN-061",0.0281019058946884,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2776","exp191109_3_C11",28.3754670872333,1086,0.377805566062507,186,-0.0388070890844149,624,0.000837421401445365,827.716104894851,0.374447417745038,1152,"exp191109","C11","C",11,40000,"3",1,"VAN-061",0.0281019058946884,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2777","exp191109_3_E12",20.9211129140226,1152,0.221771387068883,72,-0.0266567691811208,288,0.000544896261238038,1272.07182333215,0.221771387068883,1152,"exp191109","E12","E",12,40000,"3",3,"VAN-062",0.0589416675426614,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2777","exp191109_3_F02",5.02033730461948,1152,0.0957915478455648,138,-0.0580253252588318,318,0.000341149718122052,2031.7976059765,0.0957915478455648,1152,"exp191109","F02","F",2,40000,"3",1,"VAN-062",0.0589416675426614,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2777","exp191109_3_E03",4.62397205612294,1152,0.102196532361888,150,-0.0619915033425802,288,0.000326515919046969,2122.85876469084,0.102196532361888,1152,"exp191109","E03","E",3,40000,"3",2,"VAN-062",0.0589416675426614,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2777","exp191111_3_E12",16.7353632542093,1152,0.176005448948817,144,-0.00963605976221475,276,0.000366936801345571,1889.00970962342,0.176005448948817,1152,"exp191111","E12","E",12,40000,"3",3,"VAN-062",0.0589416675426614,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2777","exp191111_3_E03",2.53650856677438,996,0.0485598223749582,180,-0.0425630619757755,294,0.000271273772479257,2555.15737561008,0.0369622241140048,1152,"exp191111","E03","E",3,40000,"3",2,"VAN-062",0.0589416675426614,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2777","exp191111_3_F02",5.06837011689781,0,0.0705978857733026,198,-0.0121839339736961,312,0.000176887740111077,3918.57106730339,0.0599096620925017,1152,"exp191111","F02","F",2,40000,"3",1,"VAN-062",0.0589416675426614,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-062","30",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2778","exp191111_3_C06",-1.75220260179532,0,0.028206991896051,174,-0.0618760366096598,282,0.000275289895581658,2517.88093818482,0.0236757312874694,1152,"exp191111","C06","C",6,40000,"3",3,"VAN-062",0.0413510636426483,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2778","exp191111_3_E06",-3.21644662913876,0,0.0476164386053443,198,-0.0504725271100814,288,0.000169905569787823,4079.60246050523,0.0054707000949943,1152,"exp191111","E06","E",6,40000,"3",1,"VAN-062",0.0413510636426483,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2778","exp191109_3_E06",-3.69986303969539,1152,0.0450501290605614,168,-0.074749329168192,318,0.000186430183951257,3717.9986945739,0.0450501290605614,1152,"exp191109","E06","E",6,40000,"3",1,"VAN-062",0.0413510636426483,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2778","exp191111_3_E02",11.2660334266543,1002,0.101150504444509,168,-0.00738577161534928,348,0.000288974574355755,2398.64417866264,0.0957928651231821,1152,"exp191111","E02","E",2,40000,"3",2,"VAN-062",0.0413510636426483,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2778","exp191109_3_C06",-2.73549517844082,1152,0.0530959984094121,162,-0.088640701834183,336,0.000290518325941625,2385.89830198603,0.0530959984094121,1152,"exp191109","C06","C",6,40000,"3",3,"VAN-062",0.0413510636426483,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2778","exp191109_3_E02",5.12190177761208,1152,0.0867589413011253,150,-0.0522661352336667,288,0.000393022838931016,1763.63079164875,0.0867589413011253,1152,"exp191109","E02","E",2,40000,"3",2,"VAN-062",0.0413510636426483,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2779","exp191109_3_C03",15.5100842502186,1152,0.211429534326763,174,-0.0552366089767099,540,0.000708244477381127,978.683495172449,0.211429534326763,1152,"exp191109","C03","C",3,40000,"3",3,"VAN-063",0.0696381410478358,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2779","exp191111_3_F04",-1.26979626122251,1152,0.275149066296635,300,-0.134039521936929,1128,0.000690071836831628,1004.45655591806,0.275149066296635,1152,"exp191111","F04","F",4,40000,"3",1,"VAN-063",0.0696381410478358,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2779","exp191111_3_C03",9.08374575567043,1152,0.27555075620941,342,-0.0476626779316453,1152,0.000608360087474373,1139.36991402176,0.27555075620941,1152,"exp191111","C03","C",3,40000,"3",3,"VAN-063",0.0696381410478358,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2779","exp191109_3_F04",-1.42999599474904,1152,0.0912385617577626,156,-0.0831853231831308,696,0.0002760962095731,2510.52769479049,0.0912385617577626,1152,"exp191109","F04","F",4,40000,"3",1,"VAN-063",0.0696381410478358,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191111_3_B10",29.405054387373,1152,0.609979805721802,246,-0.056541428646258,828,0.00113142090134795,612.634236944136,0.609979805721802,1152,"exp191111","B10","B",10,40000,"3",1,"VAN-064",0.035992115773493,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191109_3_D02",15.3768633181118,1152,0.322730925090929,156,-0.0165842039783415,936,0.000679748172817553,1019.71172307364,0.322730925090929,1152,"exp191109","D02","D",2,40000,"3",2,"VAN-064",0.035992115773493,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191109_3_D12",44.0323890350183,1152,0.902507388836872,102,-0.0304001694102251,1122,0.00193736800815528,357.777757061212,0.902507388836872,1152,"exp191109","D12","D",12,40000,"3",3,"VAN-064",0.035992115773493,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191111_3_D12",67.8150573148299,1152,1.1304062764791,180,-0.0386364286974006,834,0.00174107267039543,398.115019749587,1.1304062764791,1152,"exp191111","D12","D",12,40000,"3",3,"VAN-064",0.035992115773493,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191111_3_D02",41.4087123336291,1152,0.743820334024364,240,-0.0395432028906533,804,0.00127766129019458,542.512468585772,0.743820334024364,1152,"exp191111","D02","D",2,40000,"3",2,"VAN-064",0.035992115773493,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2780","exp191109_3_B10",-0.790024400722967,1152,0.211069632610883,228,-0.0762907208698353,1062,0.000671969011075378,1031.51658653228,0.211069632610883,1152,"exp191109","B10","B",10,40000,"3",1,"VAN-064",0.035992115773493,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191109_3_B03",16.5411450162221,1152,0.28194544418894,144,-0.0660163757395272,528,0.000682999418548928,1014.85764370426,0.28194544418894,1152,"exp191109","B03","B",3,40000,"3",1,"VAN-065",0.0569713931580642,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191109_3_C04",11.1374533963284,1152,0.190275891840194,162,-0.0786186799842805,528,0.000582606136870323,1189.73546053502,0.190275891840194,1152,"exp191109","C04","C",4,40000,"3",3,"VAN-065",0.0569713931580642,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191111_3_B01",81.5085873848947,1152,1.0973906177971,0,0.0403686765616419,936,0.00145399168769948,476.720181018812,1.0973906177971,1152,"exp191111","B01","B",1,40000,"3",2,"VAN-065",0.0569713931580642,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191111_3_B03",50.0302874325973,1152,0.777278059492961,234,-0.0308868502200882,894,0.00116074494031827,597.15718456622,0.777278059492961,1152,"exp191111","B03","B",3,40000,"3",1,"VAN-065",0.0569713931580642,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191109_3_B01",49.4112666075346,1152,0.580193535252869,126,0.00103785537494901,540,0.0011269107513062,615.086136818304,0.580193535252869,1152,"exp191109","B01","B",1,40000,"3",2,"VAN-065",0.0569713931580642,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2781","exp191111_3_C04",44.6283092756283,1152,0.668268369942571,240,-0.0566998815819471,468,0.00117532738264256,589.748176377463,0.668268369942571,1152,"exp191111","C04","C",4,40000,"3",3,"VAN-065",0.0569713931580642,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
