well_id,AUC,time_of_max_death,max_death,time_of_min_death,min_death,time_of_max_death_rate,max_death_rate,time_of_min_death_rate,min_death_rate,experiment,well,well_row,well_col,cell_number,plate,sample_id,replicate,strain_group,ST,mecA,mortality,intrahost_index,included,unrelated_to_index,mut_count,scv,vanco_difference,persister_type,intrahost_sampledelay,sample_type,genes
exp191107_2_A06,35.387597759171214,1152,0.32299433219833423,132,-0.0015684995350051403,336,7.591701770793493e-4,0,-5.358576695174751e-4,exp191107,A06,A,06,40000,2,BPH2742,1,VAN-032,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_A07,158.36305396863264,648,1.167105569661097,0,-0.004767315122379738,288,0.003562820161761853,984,-5.855127064683502e-4,exp191107,A07,A,07,40000,2,BPH2732,2,VAN-026,45,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_A08,149.74710189142039,1152,1.2947862255204747,0,-0.0033074493716795323,240,0.0029735862312298246,0,1.7930698967492963e-4,exp191107,A08,A,08,40000,2,BPH2755,1,VAN-043,-,0,NA,0,TRUE,0,0,FALSE,-0.25,Persistent,3,paired-invasive,NA
exp191107_2_A09,41.27760829774751,1152,0.5585120859695676,102,-0.040586535798016785,852,7.832888244414752e-4,0,-3.129170631045036e-4,exp191107,A09,A,09,40000,2,BPH2747,2,VAN-038,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_A10,87.56977647125389,936,0.7541057723977117,102,0.010681272408221684,354,0.001514576677837287,0,-4.4280759641225804e-4,exp191107,A10,A,10,40000,2,BPH2744,3,VAN-034,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_A11,0.630761550834786,1110,0.02466002766940559,174,-0.020142776456110477,534,9.354359262380476e-5,0,-3.937526802491424e-4,exp191107,A11,A,11,40000,2,BPH2734,3,VAN-026,34,0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,paired-colonising,NA
exp191107_2_A12,54.99043208165421,1152,0.5582645681880338,84,-0.002075671922137694,258,8.346687870477838e-4,0,-3.14704472932682e-4,exp191107,A12,A,12,40000,2,BPH2745,3,VAN-035,72,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_B01,117.57110765990014,918,0.8666988357784569,0,0.016525251951875763,270,0.0022209054846699747,1152,-2.175338195807656e-4,exp191107,B01,B,01,40000,2,BPH2752,2,VAN-041,30,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_B02,139.6442953020342,780,1.195052065390775,132,-0.04130768614286807,396,0.003656283312045041,0,-6.589376210476977e-4,exp191107,B02,B,02,40000,2,BPH2730,1,VAN-024,45,1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,paired-colonising,NA
exp191107_2_B04,102.18647734207501,1152,1.0124350571057312,126,-0.01036597395923049,330,0.0022390359100823375,0,-6.874142827378027e-4,exp191107,B04,B,04,40000,2,BPH2740,1,VAN-030,12,0,NA,0,FALSE,1,NA,FALSE,0.75,Relapse (after treatment),558,paired-invasive,NA
exp191107_2_B05,118.08461367797663,1152,1.8132295767863928,168,-0.047524692535407746,846,0.0027727849803749574,0,-6.636377314939299e-4,exp191107,B05,B,05,40000,2,BPH2753,3,VAN-042,121,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_B06,1.3908702645739595,1152,0.03392196651691574,174,-0.020134393146985476,1134,9.438164457671994e-5,0,-5.896496587231917e-4,exp191107,B06,B,06,40000,2,TOX-4,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_B07,20.476454600924114,990,0.16525631077484895,150,-0.012158316635769332,336,6.119765571783717e-4,0,-6.876984587711379e-4,exp191107,B07,B,07,40000,2,BPH2742,2,VAN-032,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_B08,-1.849825281491244,0,0.017388768692026334,162,-0.035217951239564046,264,1.452121497961908e-4,0,-5.983533461732709e-4,exp191107,B08,B,08,40000,2,BPH2738,3,VAN-029,-,0,NA,0,TRUE,0,1,TRUE,0.5,Relapse (after treatment),18,paired-invasive,stp
exp191107_2_B09,21.288729269513535,948,0.18911104917156574,138,-0.026784451962636093,282,5.50765025001071e-4,0,-7.131089042426144e-4,exp191107,B09,B,09,40000,2,BPH2739,2,VAN-030,-,0,Survived,1,FALSE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_B10,141.50721060515872,714,1.2182159373780082,96,-0.033120244536428034,306,0.0034191518612524544,1140,-0.0011203707190535668,exp191107,B10,B,10,40000,2,BPH2751,1,VAN-040,39,0,NA,0,TRUE,0,1,FALSE,0.5,Relapse (on treatment),4,paired-invasive,prfA
exp191107_2_B11,96.23165455656041,1152,1.1778828491051472,108,-0.009411667869733173,618,0.0015113684554003367,0,-4.0836643044099737e-4,exp191107,B11,B,11,40000,2,BPH2741,3,VAN-031,109,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_B12,79.25159465306979,1152,0.8805402195794156,126,-0.030418137907005687,360,0.0016118955712942408,0,-4.662209590169229e-4,exp191107,B12,B,12,40000,2,BPH2740,2,VAN-030,12,0,NA,0,FALSE,1,NA,FALSE,0.75,Relapse (after treatment),558,paired-invasive,NA
exp191107_2_C01,12.533584780078568,1152,0.1113898896860079,108,0.01912491698848746,330,1.4319873602393587e-4,0,-3.4356009054307794e-4,exp191107,C01,C,01,40000,2,BPH2734,2,VAN-026,34,0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,paired-colonising,NA
exp191107_2_C02,7.370736036387151,1152,0.05813615000802645,138,1.93395605558354e-4,246,2.0422034230135525e-4,0,-4.905842643948329e-4,exp191107,C02,C,02,40000,2,BPH2737,1,VAN-029,-,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_C03,171.81172000668437,654,1.4427701217287745,84,-3.6369659429510444e-5,324,0.004309515117445956,906,-0.0012564364084117763,exp191107,C03,C,03,40000,2,BPH2750,3,VAN-040,39,0,Died,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_C04,118.59545731878259,858,0.9444471162942445,78,-0.0059602859236466904,300,0.002277422507940298,0,-4.29481148759524e-4,exp191107,C04,C,04,40000,2,BPH2752,3,VAN-041,30,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_C05,162.47584447281687,1152,1.6315580667204246,84,-0.030746096477873967,324,0.0025712154096835665,0,-5.070418658486404e-4,exp191107,C05,C,05,40000,2,BPH2741,1,VAN-031,109,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_C06,142.4338842975415,810,1.2979608714304198,132,-0.018746876989069156,444,0.003754797459457578,1152,-0.0011156611168809578,exp191107,C06,C,06,40000,2,BPH2749,3,VAN-039,20,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_C07,64.7901436574523,516,0.5104186353018255,108,-0.006194506396180755,288,0.0023219574377951364,0,-7.590314628518648e-4,exp191107,C07,C,07,40000,2,BPH2736,1,VAN-028,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_C08,98.24823894837589,924,0.8125399157663492,84,-0.04370631811215525,312,0.0021844305153067498,0,-3.924396174335562e-4,exp191107,C08,C,08,40000,2,BPH2746,1,VAN-037,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_C09,93.84558211771352,948,0.7758512510768664,84,-0.048785852535801616,300,0.0020882170416670256,0,-4.134458880350484e-4,exp191107,C09,C,09,40000,2,BPH2746,2,VAN-037,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_C10,20.556492317934307,1152,0.2947796966257489,204,-0.041659426272749454,582,7.557638104038251e-4,0,-3.7489363281473015e-4,exp191107,C10,C,10,40000,2,BPH2729,3,VAN-024,45,1,NA,0,TRUE,0,5,TRUE,1.25,Relapse (after treatment),38,paired-invasive,ptsG_3 / rpoB / rplV / rplD
exp191107_2_C11,50.89378223973086,1152,0.758165157045991,162,-0.029639435343169294,846,0.001250606362551215,0,-4.97240911894663e-4,exp191107,C11,C,11,40000,2,BPH2747,1,VAN-038,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_C12,108.1716678684512,768,0.853236029639161,66,0.009542668102577513,354,0.0023496638247021105,1152,-3.945926655423519e-4,exp191107,C12,C,12,40000,2,JE2,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_D01,181.0665594320543,1152,1.5458079737624681,0,-0.020330616249705554,228,0.0036445238485750603,1140,4.0821957915419317e-4,exp191107,D01,D,01,40000,2,BPH2755,3,VAN-043,-,0,NA,0,TRUE,0,0,FALSE,-0.25,Persistent,3,paired-invasive,NA
exp191107_2_D02,155.80858616675582,726,1.3288918065468345,96,-0.006344216345614989,342,0.0033203872802773805,936,-0.0010195612597922177,exp191107,D02,D,02,40000,2,BPH2751,2,VAN-040,39,0,NA,0,TRUE,0,1,FALSE,0.5,Relapse (on treatment),4,paired-invasive,prfA
exp191107_2_D03,65.7164845526736,1152,0.8489610985497331,162,0.0028199666220668556,834,0.0012444498372067199,0,-5.33253619696434e-4,exp191107,D03,D,03,40000,2,BPH2747,3,VAN-038,239,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_D04,57.46527816296787,906,0.5569823120082712,120,-0.037576416036415254,630,0.0010921966574034385,0,-4.98057128686331e-4,exp191107,D04,D,04,40000,2,BPH2735,3,VAN-027,22,1,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_D05,5.498835209940707,0,0.06938125859044009,174,0.021643644495273374,612,6.275089294566798e-5,0,-5.382666768051873e-4,exp191107,D05,D,05,40000,2,BPH2738,2,VAN-029,-,0,NA,0,TRUE,0,1,TRUE,0.5,Relapse (after treatment),18,paired-invasive,stp
exp191107_2_D06,-0.08699872427755563,0,0.04067496459521606,210,-0.026620378964065352,372,1.0337623922758703e-4,0,-6.681542159155656e-4,exp191107,D06,D,06,40000,2,TOX-4,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_D07,104.39109212936219,996,0.9177420802258999,156,0.002580222031963988,438,0.0024899297858569686,0,-6.8160088466869e-4,exp191107,D07,D,07,40000,2,BPH2728,2,VAN-024,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_D08,27.159770369963994,954,0.21225210004749934,126,-0.026370796847432543,300,9.321566783850763e-4,0,-5.943712242698473e-4,exp191107,D08,D,08,40000,2,BPH2742,3,VAN-032,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_D09,174.44996949362587,474,1.4410675917112725,0,-0.05567524686901164,246,0.005996544533937571,702,-0.001348638128073176,exp191107,D09,D,09,40000,2,BPH2733,3,VAN-026,45,0,NA,0,TRUE,0,0,FALSE,0,Relapse (on treatment),4,paired-invasive,NA
exp191107_2_D10,45.26069110877548,984,0.4651354103798174,138,-0.030898632488252392,642,9.294709990652813e-4,0,-6.083146663142342e-4,exp191107,D10,D,10,40000,2,BPH2735,1,VAN-027,22,1,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_D11,65.85759054857016,1152,0.6979288901272842,102,-0.008137198626844366,264,0.0011579556466412566,0,-4.7401882821764777e-4,exp191107,D11,D,11,40000,2,BPH2745,1,VAN-035,72,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_D12,128.0088745909547,1038,1.2033757189382666,78,-0.008995260334142576,528,0.002369350824074847,0,-2.1156562666313486e-4,exp191107,D12,D,12,40000,2,BPH2751,3,VAN-040,39,0,NA,0,TRUE,0,1,FALSE,0.5,Relapse (on treatment),4,paired-invasive,prfA
exp191107_2_E01,146.0792611903284,702,1.097660436755705,18,0.0673730676710555,324,0.0028384093141430033,990,-4.8671847549671315e-4,exp191107,E01,E,01,40000,2,JE2,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E02,138.92270785957965,786,1.2663373681957875,144,0.0024487376792012828,462,0.003931755783843955,1116,-9.44424567431653e-4,exp191107,E02,E,02,40000,2,BPH2749,2,VAN-039,20,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E03,61.99789228466054,1152,0.8133850809290897,174,0.03320901738716809,840,0.0013591182324785914,0,-5.626603086918251e-4,exp191107,E03,E,03,40000,2,BPH2748,2,VAN-038,239,1,NA,0,TRUE,0,2,FALSE,0,NA,8,paired-colonising,NA
exp191107_2_E04,47.43951411615281,966,0.4780519797649303,138,-0.01776431783574653,630,9.58909892923752e-4,0,-4.502564030793273e-4,exp191107,E04,E,04,40000,2,BPH2735,2,VAN-027,22,1,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E05,3.447223917023124,966,0.0415856679864797,156,-0.02290774994938238,276,1.5405626440240767e-4,0,-5.220063915126671e-4,exp191107,E05,E,05,40000,2,TOX-4,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E06,157.42822674582197,756,1.4093515901233655,126,-0.007228345477650608,426,0.004290647150109578,1152,-0.0012317769680909214,exp191107,E06,E,06,40000,2,BPH2749,1,VAN-039,20,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E07,-4.365771812081425,1152,0.0029347218181919967,156,-0.05408522571542673,258,1.061965994258525e-4,0,-5.390944682336614e-4,exp191107,E07,E,07,40000,2,Non infected,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E08,15.863802762218741,1152,0.15453108469228982,174,-0.05337690857470382,372,8.397680154597387e-4,0,-5.584057328662415e-4,exp191107,E08,E,08,40000,2,BPH2731,2,VAN-025,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_E09,169.7990459815053,486,1.3809819859246204,0,-0.04784378681874424,252,0.005705998373280504,792,-0.001317167302100466,exp191107,E09,E,09,40000,2,BPH2733,2,VAN-026,45,0,NA,0,TRUE,0,0,FALSE,0,Relapse (on treatment),4,paired-invasive,NA
exp191107_2_E10,33.28065893838231,888,0.27957852835997854,108,-0.04229448580424552,294,9.751467543821546e-4,0,-4.823544386465813e-4,exp191107,E10,E,10,40000,2,BPH2739,3,VAN-030,-,0,Survived,1,FALSE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_E11,163.7749181873934,564,1.294966251150672,0,-0.010125423213615134,282,0.004776589470661875,852,-0.0010414518881497654,exp191107,E11,E,11,40000,2,BPH2732,1,VAN-026,45,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_F01,129.92894780632852,1152,1.7777566829853557,0,0.05626045802480826,864,0.002546651327643007,0,1.1655955140268438e-4,exp191107,F01,F,01,40000,2,BPH2753,1,VAN-042,121,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_F02,59.237672638534605,1152,0.762998529386632,150,0.031127232571428663,894,0.0011159459705631092,0,-3.641836467288776e-4,exp191107,F02,F,02,40000,2,BPH2748,1,VAN-038,239,1,NA,0,TRUE,0,2,FALSE,0,NA,8,paired-colonising,NA
exp191107_2_F03,192.39946752457442,1152,1.5196930167787717,0,-0.003984757591934017,252,0.004383847062905934,0,1.5934556808417614e-4,exp191107,F03,F,03,40000,2,BPH2743,2,VAN-033,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_F04,149.79061512010736,720,1.3082697191225254,96,-0.040384889135573566,432,0.0034623109073543086,1074,-0.0010411260515197267,exp191107,F04,F,04,40000,2,BPH2750,1,VAN-040,39,0,Died,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_F05,214.434716290456,1038,1.5432348099160522,0,-0.07059724243429363,222,0.0053392026849875054,1152,-1.474663344871082e-4,exp191107,F05,F,05,40000,2,BPH2754,2,VAN-043,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_F06,218.26579399859358,1152,1.55659689829968,0,-0.03454943490650289,222,0.005360543909789359,1152,1.560297470981631e-5,exp191107,F06,F,06,40000,2,BPH2754,1,VAN-043,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_F07,166.20084308616478,1152,1.422535575782281,60,-0.01622453372238132,264,0.0037551226842009017,0,-2.6650771270683065e-4,exp191107,F07,F,07,40000,2,BPH2743,3,VAN-033,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_F08,7.352432192579498,1038,0.09349144241350642,180,-0.0669632904214438,372,6.591191969431825e-4,0,-5.028622104696363e-4,exp191107,F08,F,08,40000,2,BPH2731,3,VAN-025,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_F09,170.84095069058523,498,1.395821728694697,0,-0.05097659662611893,258,0.005626790798411202,768,-0.001378807136488633,exp191107,F09,F,09,40000,2,BPH2733,1,VAN-026,45,0,NA,0,TRUE,0,0,FALSE,0,Relapse (on treatment),4,paired-invasive,NA
exp191107_2_F10,105.47925564370148,834,0.8650214333920143,126,0.038237610076576514,378,0.0021427010296957726,0,-5.520453512676167e-4,exp191107,F10,F,10,40000,2,BPH2744,2,VAN-034,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_F11,127.24385711910665,702,1.0206204817058244,72,-0.01981237804799955,336,0.0033477809309792207,1056,-7.858913485487631e-4,exp191107,F11,F,11,40000,2,JE2,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_F12,178.54728492986274,1152,1.5743082561386272,0,-0.02982938464547291,234,0.0035588019470167253,0,5.066026279747608e-4,exp191107,F12,F,12,40000,2,BPH2755,2,VAN-043,-,0,NA,0,TRUE,0,0,FALSE,-0.25,Persistent,3,paired-invasive,NA
exp191107_2_G01,160.70361639583066,1152,1.5039292691971313,0,0.08146218482831176,306,0.0021613816025159356,0,1.5327645121528122e-5,exp191107,G01,G,01,40000,2,BPH2741,2,VAN-031,109,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_G02,118.26973209829984,1152,1.7476562297566727,78,-0.0073436829950094045,834,0.002637953001970524,0,-1.1456484233969051e-4,exp191107,G02,G,02,40000,2,BPH2753,2,VAN-042,121,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_G03,141.68816906097874,798,1.1962664785947525,126,0.015524885796397806,408,0.0033949459419028456,0,-4.7300313732453504e-4,exp191107,G03,G,03,40000,2,BPH2730,3,VAN-024,45,1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,paired-colonising,NA
exp191107_2_G04,5.757751400522343,936,0.04928792991144945,120,-0.005766347973676489,252,1.7545466974503275e-4,0,-3.123426599306242e-4,exp191107,G04,G,04,40000,2,BPH2737,2,VAN-029,-,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_G05,222.35079593991108,996,1.5306783573758849,0,-0.10230411241297047,210,0.005764084578015371,1152,-1.6836036450296188e-4,exp191107,G05,G,05,40000,2,BPH2754,3,VAN-043,5,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_G06,179.50707193968108,1152,1.4475301563811607,0,-0.010458435954612703,258,0.004094526352972279,0,1.838058774410135e-5,exp191107,G06,G,06,40000,2,BPH2743,1,VAN-033,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_G07,2.380775417383562,0,0.03605981372408941,210,-0.006499273920647684,312,9.607467354890231e-5,0,-4.299534887442051e-4,exp191107,G07,G,07,40000,2,BPH2738,1,VAN-029,-,0,NA,0,TRUE,0,1,TRUE,0.5,Relapse (after treatment),18,paired-invasive,stp
exp191107_2_G08,12.62069443674274,1068,0.11699909645594532,168,-0.02770567910358421,378,5.601096678974643e-4,0,-4.913718780312753e-4,exp191107,G08,G,08,40000,2,BPH2731,1,VAN-025,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_G09,99.23148815798267,798,0.8305442733139381,90,-0.02084135490042611,396,0.0022528960388570746,1134,-3.9365545625276384e-4,exp191107,G09,G,09,40000,2,BPH2744,1,VAN-034,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_G10,51.94683565367772,558,0.38221646379232016,78,-0.0106011687313467,294,0.0015893492791192322,0,-1.9606652883771714e-4,exp191107,G10,G,10,40000,2,BPH2736,2,VAN-028,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_G11,113.44575406291426,1152,1.1359874247508162,150,-0.01692562434401963,450,0.0027069919799975538,0,-3.8332802501657003e-4,exp191107,G11,G,11,40000,2,BPH2728,3,VAN-024,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_G12,92.81682289645805,1152,0.9138754400856706,24,0.012076743495040293,318,0.0013256583107401042,0,-1.5850611198458143e-5,exp191107,G12,G,12,40000,2,BPH2746,3,VAN-037,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_H01,7.6720838648856455,1152,0.056442786047165364,0,0.003967798990342553,120,2.5591785563601016e-4,384,-3.7852739757456067e-5,exp191107,H01,H,01,40000,2,Non infected,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_H02,14.719479727108878,1152,0.10036235001992055,54,0.037266450275228305,186,1.7880969016440798e-4,0,-5.555295205192032e-5,exp191107,H02,H,02,40000,2,BPH2737,3,VAN-029,-,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_H04,161.8916190582128,516,1.2339266745178485,0,-0.06329623304369308,240,0.004291464828526807,834,-9.740115440991561e-4,exp191107,H04,H,04,40000,2,BPH2732,3,VAN-026,45,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191107_2_H05,67.481890287881,546,0.48628583475021947,6,-0.013438926317558527,264,0.0018417260478008365,978,-1.793730471086168e-4,exp191107,H05,H,05,40000,2,BPH2736,3,VAN-028,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_H06,7.762521493150961,1152,0.10755500246976474,144,0.002246439778423809,930,2.0153188213634159e-4,0,-1.8108169074851571e-4,exp191107,H06,H,06,40000,2,BPH2734,1,VAN-026,34,0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,paired-colonising,NA
exp191107_2_H07,28.28004881025363,1152,0.36773775110165857,132,-0.022589207740441226,612,6.18668698352732e-4,0,-3.283709366234317e-4,exp191107,H07,H,07,40000,2,BPH2729,2,VAN-024,45,1,NA,0,TRUE,0,5,TRUE,1.25,Relapse (after treatment),38,paired-invasive,ptsG_3 / rpoB / rplV / rplD
exp191107_2_H08,68.02368406457244,1152,0.6771163008224913,66,-0.024029252836566324,264,0.0011677772757316413,0,-1.7743864465413588e-4,exp191107,H08,H,08,40000,2,BPH2745,2,VAN-035,72,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_H09,28.871096566646028,1152,0.41045094279706207,162,-0.023043588765922877,588,6.577562055918087e-4,0,-3.452311867645767e-4,exp191107,H09,H,09,40000,2,BPH2729,1,VAN-024,45,1,NA,0,TRUE,0,5,TRUE,1.25,Relapse (after treatment),38,paired-invasive,ptsG_3 / rpoB / rplV / rplD
exp191107_2_H10,212.32228631653282,0,1.5629960932701121,1152,0.9491735093280447,936,-1.0088986966382112e-4,0,-0.002257999969501101,exp191107,H10,H,10,40000,2,Complete lysis,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_H11,220.14393477180067,0,1.5725927872103511,1152,0.9653217479945271,942,-1.329058008734211e-4,114,-0.0017709070051909724,exp191107,H11,H,11,40000,2,Complete lysis,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191107_2_H12,243.67028121364794,66,1.5318684566673966,1152,1.1153067064667113,0,9.11489173197666e-4,162,-0.0011274603611657306,exp191107,H12,H,12,40000,2,Complete lysis,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191109_3_A02,135.37472224455263,804,1.0999236586757033,48,-0.0051602867382446824,366,0.002807842801218087,960,-3.501727250324604e-4,exp191109,A02,A,02,40000,3,BPH2768,3,VAN-054,30,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191109_3_A03,131.94961582739515,1152,1.3167180206633682,78,-0.03430595500589421,372,0.002055509316128202,0,-3.095348286890325e-4,exp191109,A03,A,03,40000,3,BPH2756,1,VAN-044,567,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191109_3_A04,117.77252161809463,930,0.9401813084042823,42,-0.03219729461202598,276,0.0025735320770283302,1086,-3.1546147525715607e-4,exp191109,A04,A,04,40000,3,BPH2767,1,VAN-053,-,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191109_3_A05,-8.894974968545187,1152,-0.008190006781027045,150,-0.0750472247134915,300,1.1443195724184361e-4,0,-4.800695236112668e-4,exp191109,A05,A,05,40000,3,Non infected,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191109_3_A06,52.39046395203154,1152,0.6797356009513719,90,-0.009229451829045084,636,0.0013372136145524275,0,-2.2084271735391714e-4,exp191109,A06,A,06,40000,3,BPH2770,1,VAN-056,45,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191109_3_A07,39.43463711081289,1152,0.4641221620817463,120,-0.017515014285463315,456,7.176174609129377e-4,0,-4.4422341402289674e-4,exp191109,A07,A,07,40000,3,BPH2760,2,VAN-048,1,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191109_3_A08,86.09635102938081,900,0.7875521234419323,102,0.0011854751409747883,444,0.0017905250014034965,0,-4.224309460593113e-4,exp191109,A08,A,08,40000,3,BPH2784,1,VAN-068,88,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
